;Test;DeltaOz-O1O2;ThetaOz-O1O2;AlphaOz-O1O2;BetaOz-O1O2;DeltaOz-PO;ThetaOz-PO;AlphaOz-PO;BetaOz-PO;DeltaOz-POL;ThetaOz-POL;AlphaOz-POL;BetaOz-POL;DeltaOz-POR;ThetaOz-POR;AlphaOz-POR;BetaOz-POR;DeltaO1O2-PO;ThetaO1O2-PO;AlphaO1O2-PO;BetaO1O2-PO;DeltaO1O2-POL;ThetaO1O2-POL;AlphaO1O2-POL;BetaO1O2-POL;DeltaO1O2-POR;ThetaO1O2-POR;AlphaO1O2-POR;BetaO1O2-POR;DeltaPO-POL;ThetaPO-POL;AlphaPO-POL;BetaPO-POL;DeltaPO-POR;ThetaPO-POR;AlphaPO-POR;BetaPO-POR;DeltaPOL-POR;ThetaPOL-POR;AlphaPOL-POR;BetaPOL-POR
S33;Reposo_EEG;21.581427211992764;26.181190506398917;42.07474650925708;127.44634823507113;17.08134607541153;18.308798097494215;36.78910607289546;98.85164931434852;25.479185740118744;26.45913275985451;40.00024839823217;117.96186139805242;18.28921048455362;17.099660286039835;31.105797621840015;95.38464035869548;33.23259802443764;35.48760395781794;47.935017820282056;156.47875047488475;33.27319013604165;33.515733482363;41.848880346601916;136.90004696080084;32.83113080096593;28.602902848033743;39.700799669030246;134.37745844009112;29.4171288848809;31.216055467013327;41.52927482885411;133.21478779677653;33.9654591759948;31.284887351438982;40.74678027339175;137.8912303929792;27.628405168312206;20.191520211822926;26.772304174812053;89.35509947999725
S34;Reposo_EEG;20.090540970698342;22.92545231657401;36.66547747341043;121.9629239098911;14.981539305736746;15.527000617720454;31.798125228561606;96.15579196345081;21.093061789511193;22.996507698182306;36.06586087800786;114.8778607151369;17.391911178237827;19.864672721190807;36.24836479267875;94.39822698375043;35.51515013629928;35.276686313763804;48.18680345282288;152.26719297843186;32.4333960492807;32.48776462593301;45.75618530789834;135.00705017534295;31.03914019992372;33.08470658927882;42.44725045975792;118.44107501778801;28.72536062623864;30.00821609158244;44.80780771502402;130.96034630837713;32.04033463875963;31.301671967654194;42.386258578503984;130.29765141430704;22.81547587294031;22.912131927871414;35.25984957174919;82.67612153259044
S35;Reposo_EEG;13.107053148376322;22.90335484958662;26.758798540067055;97.2015004368319;11.054308092417397;17.567735151017793;18.74068698679463;76.6362750923858;16.803438606426592;25.36120655311327;29.175320541837447;104.91142878005297;11.570913946464962;20.318405151382468;21.699143336258647;82.7239795454806;32.136450279821375;37.20868457350186;43.23031787371059;149.84936421602424;36.7723183550425;36.122909942890416;40.876739744892056;136.78856483737576;33.50624810326299;34.22764424073557;36.78198335767859;132.44499098803502;25.729785910780446;34.56156706493327;36.77762654354554;129.06114082441525;33.022374137350994;35.23252201361828;38.58922213177963;139.17004767156018;29.475284944216696;29.58362835815443;27.117468605043545;96.41039811683444
S36;Reposo_EEG;23.440039015142403;26.373084985672616;42.03349893672375;128.83634287870254;19.663855022315932;21.269797514121535;39.22689191753092;97.40032874987648;25.682095106250074;24.230591346582273;41.70483709927243;122.23578473055275;22.1934603653818;23.4568945873814;37.20156420757528;101.23282753853601;36.143544603228634;36.68521183998068;48.32889976162836;152.08904513050402;33.69293695236968;32.617711629107454;44.57894712139064;143.3986608804925;32.15891837807727;32.229869224461666;42.323612638491845;136.783624905254;33.31239399127056;31.647311978962502;43.8222365565421;135.82323574861695;34.76825285554929;32.129247527819615;44.31296105780872;146.41965228085056;27.032228938092203;22.660959284068618;33.86613979210775;103.775188171316
S37;Reposo_EEG;30.81004674240653;33.81597561939959;43.07608203803514;141.39323843891088;21.891042086286646;27.02952192621069;35.227639022690965;110.99614036823705;29.655061717264047;28.698983097189206;37.67386150933294;117.1892465314109;21.6501527192594;25.649744059184933;31.90840998454736;104.38601342449442;36.361185560202586;37.162197624994675;47.05619925719931;155.85575000639824;33.31786407953628;32.96925365276892;42.24483461237812;133.8608664723563;33.155178226705345;31.685568943770868;39.919746997236444;124.59170146250088;28.417331558532666;30.63870782969409;39.43266075229076;123.80304725788173;35.49524234291056;33.852781890907806;43.65966368503792;133.0755900706593;21.581017804199885;20.068822285970732;27.94071552108087;76.23725621901906
S2;reading_words_both;22.521584722523684;29.6183954066979;37.86507966312586;138.61091692280107;4.755715445865787;12.078526027308985;22.647274816855305;106.27668547313236;21.81513054849084;28.105996374205276;36.40520544676032;138.02987316025852;18.809104142212032;26.605675974604416;33.115808995914435;110.47446820030763;25.95559471990421;29.55697665642116;42.81930073508163;155.37672585102;37.51901169534318;37.45174865038569;46.71771858341313;150.58007114221067;35.19777597659775;35.639511343131886;44.85428863666064;146.5187146740675;27.063322832756256;31.452738191670836;43.32959816949221;147.9938837578851;28.411482293298562;30.311703844487123;41.8500931271537;142.43008962666076;34.06971837609586;33.89858616974216;39.93176417196055;111.87688676646025
S3;reading_words_both;31.646812852309512;31.267310289841575;41.086511005455144;131.63939757323425;8.562726793795708;16.567769239626042;26.754523907634304;76.38290211412021;29.757422089799913;28.569803464367666;35.70311624794391;107.78876224716656;29.760329356029693;29.685520327234123;36.706605471012516;113.41743124146252;23.763887852036326;32.380573065510404;43.18389836762558;143.0783563300244;38.51617914616125;37.28070247239474;45.680837461094924;150.63714871588394;38.11904660952963;36.406481371339396;43.60177056827611;141.0114116542377;25.515260711392646;33.1769115896917;43.91065340989274;141.18575306715422;25.208595840867112;31.47193658482574;41.75101339072198;130.09008184362875;36.91930100739396;32.508605009429004;37.14627899909249;105.0232510494954
S7;reading_words_both;31.98947802931391;31.20751292186523;37.864948342013044;117.7395908265253;11.436914810898395;14.611514153204938;23.492205349867117;61.774014991193354;28.990621846377486;28.275358197666897;32.697057051465066;97.85797475125625;27.042900631674634;28.182234895892634;35.076493303806345;105.861076602922;19.450675766298477;28.365743939767853;41.52317860562798;136.31534372640425;33.13582035648059;36.08106044719298;44.071941641967356;144.12946398037653;29.653373863544523;34.78565503204682;40.792045111236774;140.499266781642;26.350544161975073;31.613064593794547;43.17159172520358;138.52035839977594;26.3464337834112;30.09993796747801;38.74159756268327;127.61836286247836;29.615181683637516;31.714029624839064;33.9580231823099;106.54544385581403
S10;reading_words_both;24.036753742743702;25.760820072233557;37.275637647895735;115.58009184120658;4.749974231709593;8.830838595297156;23.218242312181957;75.20686666584729;21.2244146107711;23.17352175127658;31.320009050729816;104.63298754982563;22.870073952458505;24.84469789275806;34.16281489255014;106.02872085547813;24.92468448011148;29.317924605190136;43.90841604805328;152.8077123216853;36.28911678493293;35.58073098288369;44.23510821767059;154.4466060218307;36.355759947832;35.202842023637146;42.15401226539158;147.02910054058776;27.27302746976971;30.13711406978861;42.689174036272945;149.49295459244308;24.922568483941504;27.199533155317184;38.687052461858684;142.11252909893886;32.644331559085884;29.081180597330224;31.72966283225419;121.80390344078327
S13;reading_words_both;25.00189869231174;30.94453286683055;40.95075337621006;133.86179319410164;7.7690193304798;15.659228230582983;26.851839789205215;79.08486522228009;23.184849386808466;26.068523665199436;31.821490362773936;110.57869084955624;19.57805060889411;28.53699416937966;36.168685982737394;123.3293646949582;28.2490528043176;31.319107185376456;42.817815060622245;142.90203100174085;34.23289713052408;35.21197790039295;41.17821049818152;146.90800934352168;33.16267162088913;35.25384206278861;42.67723307738018;146.4520632966133;27.524321784450464;32.73076883992537;41.56942253685787;138.3164697822712;30.70676103576305;30.946857278883655;40.69919759424048;130.8560567217893;27.155218789555217;29.683287316594168;31.21387982343873;109.54291583063838
S15;reading_words_both;28.364161989930427;27.928641947043467;41.1418177219453;132.50822903741997;11.445729562404983;6.3786777496409135;23.055473698581135;69.63443459125874;24.141506821467978;21.432833513676634;33.42325334395316;105.68904585275077;14.918224148241446;19.70515128791959;29.684086188917508;99.09651710308987;8.661341148910394;22.657208801104304;40.171210502906106;135.78635694297438;36.381086576860575;34.46353853320534;44.26004832004329;141.42200830265585;29.56333857117628;32.39640531247382;40.01853830747735;130.43895524865485;10.378067708375362;25.448001532265188;40.99962125553762;130.36039664895807;13.233679120033964;25.777513074006364;40.824168025824086;127.29760089454257;26.593030479453283;25.385673094801717;31.60100146463801;85.72096493630787
S16;reading_words_both;30.845693544480238;29.51950433712422;36.842822405815916;110.03924775901754;10.668633559734186;12.852131084739142;18.283081625959472;61.634563575385044;25.891138027098695;25.550010276069795;29.486057811279252;95.26912754214969;23.70016861128276;27.96637109874998;33.69460553657581;100.00141088693712;24.517469403447627;29.461664474518784;38.5568548747827;143.02811720272226;36.433560292515;36.513147244324955;43.3985700939149;148.63799014346722;29.729945239333183;35.644033831502945;43.02765586804978;145.50311065888246;28.98223637679963;32.73460292718674;42.97251869358662;146.1563963735284;27.785362459292273;29.429466240532687;38.85958484212674;137.81757164816563;27.9348929643525;32.742569213454466;37.49922653051218;121.49534473650341
S18;reading_words_both;27.78412086679033;29.153220748085616;42.85074981971821;131.80854227509195;6.314576040210406;11.81424089160361;29.771564231258573;85.06331801103983;22.78367966926463;23.4855461817479;35.55309415078018;103.12820669926884;20.93430622383942;24.805462448193765;32.66444878229352;103.36351531315363;21.972416793840683;29.57135252776446;43.742031510982116;147.7052957697986;34.815749074596724;35.606879570345875;43.518440249789286;137.09745802887608;31.394237642550543;32.82327856910467;38.43879874864293;126.41505401686742;25.44759806828342;31.957089758395842;41.701168243741954;138.7826756716368;24.084243943349975;27.82990317193571;38.63106657081281;118.63809914354148;25.794893738280173;26.102055941864528;26.15436715109054;73.35732733997614
S19;reading_words_both;24.483314683315093;31.951095285061314;45.225839751715014;146.80001903595993;4.927303336525082;16.72002647807269;33.232054221106864;96.88110781389338;17.536053548510072;24.910880874071385;37.219597953364556;121.73737828439509;16.499038603468787;24.21570274116404;34.36752432153603;122.48159801721998;23.67291348871038;31.90463047633468;43.87465654021298;142.62880078165858;32.82260063992095;33.477897114042136;42.30582795680312;139.49147163729597;32.23679053104916;31.822736050499195;39.464874243410236;137.43298842763878;25.585477065131982;31.848825894659218;41.97662273246456;137.97677050681094;27.24271731856608;30.54621468642771;39.99005842657559;126.70798134364705;24.194552703127464;22.14040378566425;27.03705132668812;94.65784972100207
S22;reading_words_both;25.703484188905342;31.149030841626214;41.69152413774914;137.96899669788965;3.7388597289798593;13.321570816925092;29.80456841394998;79.84134685060877;21.773868426678046;27.120000444208944;37.596744216640765;123.02718760863115;20.539385401422578;27.791509490164472;37.661343488302535;121.57950809146614;17.72719949152782;28.553038667605236;44.30124114135073;139.0240263801727;36.880124966043645;36.09792600098531;46.13688413195137;153.81554695744887;35.54705006165657;36.05378014714892;44.646245949726485;150.90936757144306;21.806233737515164;30.788024599228464;44.383431027266376;137.69351498067599;22.686933935269046;30.050407076589984;43.56342570975162;138.89264575743226;34.70479536093565;32.09101270356696;39.03768156294194;126.16458775001044
S24;reading_words_both;22.374305014922406;27.662486026090694;41.11904921100999;115.69767838139798;5.274369353949013;13.666685564822995;32.55839527874839;65.13965837533223;16.577983313756782;22.242577283697457;31.379579095365067;83.65660132546503;18.791113936019386;23.058031457163388;36.47129005795173;80.77315018907359;26.848143601207898;30.515690589672623;44.545601932188276;137.745984250568;35.17020918525301;34.47078126636007;42.211308707070394;139.9732885405556;34.123302758435784;32.33980033383811;36.90464140224979;97.65090216074418;31.627013373885813;32.693258650371426;41.75427839932063;133.5846709529481;29.675897861653;31.26586856596815;39.44279896375579;112.48287203391335;31.131496665725976;26.88983641412355;24.639903995317184;59.59537025696252
S26;reading_words_both;17.452727705835603;24.661280001955298;36.72570014307883;128.60757602210293;10.887854307219815;17.338309062222734;28.48901047072777;93.1233703049615;18.367410932663695;25.18897921259112;35.342961978535776;109.18213429777691;16.626818551518163;21.61421554172006;28.191814605145755;90.18052625743653;33.99016873238621;35.7646498632356;45.5301256061089;149.85324878327452;34.7925111358246;36.459376862294235;42.21485077604645;120.87969049184304;32.258301709944284;34.57024769238555;41.05098797801188;130.62308261063677;34.00379354810691;34.89580211554782;41.44290520056119;122.32407763114179;33.390206879436086;35.65161123252743;42.95003877384912;129.21609193602217;29.12094233517524;31.32896465805107;29.769093491178577;61.82807832939733
S27;reading_words_both;14.741163410737194;18.150494713733707;31.375490667399042;115.96370260999599;7.411890123611833;10.92925972464751;24.480632474985608;77.3551573065811;16.889411893540377;19.844247436539828;33.08615404336373;108.96725998920239;10.610207047046313;15.54234684106356;24.71958196343173;91.16197524575054;28.747238811406497;35.48911752821218;45.967006896892755;142.0685651742281;25.991086595253975;34.05769804007774;41.28717243917329;134.02306989575743;27.20492221071344;35.169953598276784;40.77830095981544;132.46521472984492;30.138877193078432;33.05346255873684;41.516452435934426;136.3956175734919;33.462964699779135;35.62809376234346;43.03218325955721;140.1013397106911;24.253724599538508;29.600508879423803;29.766001952976783;99.99412615411612
S29;reading_words_both;17.185722589307392;11.464005664180817;29.74491455025463;115.9748887003898;12.133707016727929;4.93222269695785;17.07003726511674;73.63899358565492;17.446253954973486;12.530200358890816;29.091007474173107;108.36861971649222;17.794186821024876;9.538011320452386;18.60594130307099;94.42625783187307;26.959468626511537;32.64697976816651;43.09299336922334;137.5144198917692;23.616279209713802;33.77235283175477;36.65762739113367;131.68003856118833;36.053050232085354;33.223537673949494;39.02990191885801;134.82048709405075;27.182119097164332;30.865158900190547;33.83988323955325;131.29796457743237;28.2441246201654;32.779345916157105;42.675076258838416;137.54470735854446;24.08644005771111;27.999430920667628;22.153989083603747;97.3851727507869
S30;reading_words_both;16.47777271492626;26.223235694012377;36.183142723644465;110.89841350405584;6.494161458061534;17.631947624466953;26.120574478387;65.16207683389743;19.686804997441158;25.48657616526154;34.726514781337414;112.85739156058557;16.074900300906958;24.181339280671338;28.500914794728576;83.69216386319025;33.034137384959436;35.91089962454165;44.939755440395025;148.64006509304994;33.13314255133052;34.337846779299944;41.98307599137384;143.30812366790687;34.590298240802355;34.77540358087998;39.358520242882506;138.2828325848252;29.41579725409747;33.78627268227062;40.950829505224185;129.00480885962037;32.4006266530216;34.23093086739327;41.97663670249108;140.5076467567074;29.026264029085965;27.82905021556543;29.3041487965525;99.56227282248322
S31;reading_words_both;9.768738509580356;16.21192263008806;31.58428428496596;84.8598667305335;2.87277438706602;8.038728774897187;17.26056954436935;35.15446467091766;11.97158785902308;17.990998547684807;24.42671183111131;51.9964630010391;10.179409896721326;14.101112001039905;24.398920688292762;61.74406605026705;31.901686283027583;35.3102048599375;42.86008446622097;141.7943025272348;35.84481949396293;36.4220463145004;40.577196191590495;128.91440218677147;33.766173771915504;35.44454616018517;43.70338995832259;146.0736540042463;30.73329433397409;33.92325135058914;41.81694945238623;136.03555592969025;31.771930064996855;35.821794580044255;43.50897671166062;141.97914086725842;32.40092022408044;32.74064564376091;33.19971782420596;96.09634063606703
S32;reading_words_both;11.635660900861549;20.09618366334393;39.11134920233464;85.46754078490325;8.023199149925063;11.64549678804418;32.471557014227756;47.886659792873466;18.018366750672087;21.905240052866073;36.75173899503492;85.56873787392306;17.79263404869521;18.725840858056095;34.26372484559338;72.5623616654783;31.241797540046484;36.32436789276238;47.78860854131062;150.60630557940513;29.562808426891536;35.88266705039267;44.614940419696026;147.35965324005076;24.918413313573875;34.624805253519895;43.6897129022697;146.2631905161743;31.904835018168164;33.177805018196665;43.716657049825976;137.0486826132506;28.871923356891717;34.256669401768264;44.56223342656759;145.8344802751621;29.3722983157583;29.69170941255451;34.34428866050318;119.11664163861295
S33;reading_words_both;3.6409748347430653;17.089513144031592;39.39733759369767;109.68843122962255;3.4032688885736952;10.162815518747593;32.254596676165384;70.85268880552695;4.530061208622483;17.378415047265424;37.18613771153103;99.46433644748194;3.6184139660253254;15.77618084573765;31.20491790194688;79.34901881777046;36.78233312122039;36.65648429305577;47.50084349419447;155.05468800931575;38.03393215035523;36.18773840298953;43.0138122045647;138.6119691876917;37.755668715463266;35.79070720842868;42.231753822815804;140.51226546814223;35.54252961342325;34.38577517575725;42.6561334550219;135.91332509763583;36.9305285477201;34.822661578910584;42.675004122138326;140.76177693724486;36.62407551011266;30.13553722908435;29.523517408811344;88.88048249190766
S34;reading_words_both;7.797942588094747;14.808784413452988;30.89818606810172;128.5485414580576;2.788523877857074;6.015641504413965;22.387633123021338;87.84344863872718;10.434209864764934;17.62363154202164;30.746613477415483;110.9024734191525;8.93787913286384;14.398970017792976;26.047144454591027;94.22026431754475;34.05311131831372;34.86538903771401;46.27286082337157;152.04309614876746;34.93063751997033;33.673725650407334;40.65156021341365;135.91318316529757;30.727788456655304;30.56839673001125;39.13234511425851;124.91923933656608;28.974653087067146;29.362094220489382;38.951501412884745;130.19772369806861;27.10193363275075;28.63452936991972;39.81213795371291;127.3077430233612;26.27169804839258;22.05176146294768;25.436273798500036;72.19701184008659
S35;reading_words_both;4.274123521924821;14.11417361195961;33.012112994759256;107.89582322828242;8.51760652979105;7.022684640588257;23.265195914988784;66.32902401829972;3.8442606791813967;16.241261414452328;32.320726041806346;105.37758404588487;4.6886043370213235;12.879370457298844;27.96588695413076;79.55707230960687;34.96350855043883;36.09673634213504;45.63510936356413;145.587254153532;36.89554321464508;36.94992811032962;43.96007672956495;136.65782663606487;29.39751325339785;32.90526373128143;39.905284616366586;121.28704621778421;34.00989938557152;33.30249863716439;41.1357717166353;122.01409824027513;33.11000541733529;33.07832686758318;41.71041066065465;131.48288387963652;30.64933293291272;28.974694054769078;30.20782476797523;76.87548722992281
S36;reading_words_both;5.922385559468894;15.391466240639794;36.33888212203388;134.2212282128944;2.743050252758663;8.939198043606579;27.046694840285586;78.5498592940383;8.470041196717984;15.898477480457512;34.787862072534466;122.54694856571078;7.267797883712245;13.460919026857045;29.0612468181142;94.7276566657341;37.65280048582761;37.028889551889776;46.46226449402766;139.9081265642951;37.18514599455902;36.31477254695021;44.449217379559016;147.0226672642347;36.99838125372522;34.70694989305076;42.944856581468;133.13481514158377;35.48456272293711;34.90146775387049;43.508309480258916;133.21312077788986;36.03421342167613;35.28347354324984;44.65518046619955;139.44375758481334;35.40579549838487;30.512451884260468;34.661003463366406;101.34740316193403
S37;reading_words_both;23.206128556822705;22.288729708359696;33.201583130644956;123.82326826962225;11.741381578457124;10.32552068968172;23.98824129207786;82.90311922149932;25.431321121105476;22.192853895993842;29.921803734399965;111.16148535366187;21.531359297524133;15.944211368109176;24.334304657777203;84.8276140055861;34.58116419331044;33.66069437634579;46.78149767873455;149.89894538391187;35.881003923142885;32.35435968864573;40.53838537886186;131.81414804588582;35.61809041108789;31.668466042687268;39.22914187242758;125.2403471135366;29.898898748804534;26.972569763937543;37.79280439551205;118.16093981582847;33.12236622202212;31.14617365750376;40.8868692632536;132.14552278195697;28.651958541238884;19.11287948608333;22.94220845632075;65.0578980862696
