;Test;DeltaOz-O1O2;ThetaOz-O1O2;AlphaOz-O1O2;BetaOz-O1O2;DeltaOz-PO;ThetaOz-PO;AlphaOz-PO;BetaOz-PO;DeltaOz-POL;ThetaOz-POL;AlphaOz-POL;BetaOz-POL;DeltaOz-POR;ThetaOz-POR;AlphaOz-POR;BetaOz-POR;DeltaO1O2-PO;ThetaO1O2-PO;AlphaO1O2-PO;BetaO1O2-PO;DeltaO1O2-POL;ThetaO1O2-POL;AlphaO1O2-POL;BetaO1O2-POL;DeltaO1O2-POR;ThetaO1O2-POR;AlphaO1O2-POR;BetaO1O2-POR;DeltaPO-POL;ThetaPO-POL;AlphaPO-POL;BetaPO-POL;DeltaPO-POR;ThetaPO-POR;AlphaPO-POR;BetaPO-POR;DeltaPOL-POR;ThetaPOL-POR;AlphaPOL-POR;BetaPOL-POR;SCORE_1;SCORE_2;SCORE_3;SCORE_4;SCORE_5;SCORE_6;SCORE_7;SCORE_8
S28;Reposo_EEG;23.29682376;21.28313756;36.33629246;101.9026786;14.32142347;12.97612103;32.27561941;74.59482718;26.50778586;24.45676993;39.41610663;106.5739932;11.02457566;14.44161936;26.08825306;68.00500082;29.35749296;31.42831957;47.92635554;148.4901362;33.85815136;34.20696394;39.89437946;133.4733509;22.93286671;27.79035896;41.05494079;126.3690969;29.2208836;28.50644097;38.6740022;127.5556886;33.1159845;33.40677975;42.87066868;135.6874967;21.10607002;23.71935435;26.62628103;88.18555565;-12.2819;-5.74766;-6.77869;5.26125;-6.88487;-4.94819;-5.41044;0.591863
S29;Reposo_EEG;25.59970906;28.36101804;41.82692932;128.4415842;14.88146332;22.2680241;35.32776569;98.06209191;27.28753214;30.19540681;38.85263524;121.0450486;20.05912999;23.13158165;33.96025621;114.6546739;31.7121791;37.23556905;47.28970794;153.9728233;35.74088395;34.81094413;43.71344238;141.8574381;33.4688946;33.15774383;42.04039291;147.9946812;30.39608128;31.99935993;42.15220393;135.3727229;34.27480101;34.63038076;42.72337392;142.6444398;30.1225665;25.78335829;31.23148839;110.8320241;0.932192;5.54821;2.64264;6.00203;4.0019;2.25122;-0.820552;0.190965
S30;Reposo_EEG;28.50457694;26.89687358;42.67206749;127.0344461;28.31908421;22.88828664;38.48405558;101.8050352;33.99342479;27.11610303;42.14767872;124.2239907;30.30949614;25.25887157;35.0016931;105.8037601;34.13117469;35.28756882;47.60324913;155.7851684;30.94757909;32.69143785;44.05943046;143.9988158;31.150766;30.74442092;41.85636662;141.5683275;34.16681864;32.54539734;43.02791628;142.0733744;34.52671277;32.26747435;43.56524674;146.3940682;28.70085984;24.76429151;31.78761147;107.6283797;1.52776;9.90672;0.971965;6.21103;5.06699;5.50629;-2.24315;3.61112
S31;Reposo_EEG;14.54856469;17.65074358;42.8124913;139.8399511;13.7606546;10.63618727;34.07300232;108.7612904;18.62874238;18.70702223;36.84280088;103.347154;12.58222173;16.15880658;37.82281962;117.0211783;24.030081;31.4020777;45.01093617;149.5243072;22.14496048;31.97468534;42.46670193;125.6221376;22.8497426;29.81229225;44.57751685;134.7870205;30.23905923;31.73889384;42.30830301;137.3087054;29.34939849;31.72307788;45.34363168;129.8436491;19.67556072;27.61588174;34.75006055;83.94634665;-4.13875;-6.59686;-8.833;0.833782;0.304928;2.59539;-0.758544;1.52886
S32;Reposo_EEG;28.40665986;22.68037228;42.99262202;129.8796283;23.77988692;16.9144092;39.10392469;97.489636;29.55059317;23.12792226;41.78182097;122.539287;28.31241957;22.39667712;39.6016954;110.7113589;37.88403059;37.46067577;48.53806643;153.6059395;37.5303439;36.02701934;46.28520945;148.373675;36.90057838;35.06193308;45.14354751;149.1286599;36.23975956;34.34212119;45.96553647;142.5971439;37.05019279;34.25452662;45.48343265;150.0529962;34.24907019;29.1874145;38.29059261;121.5154851;9.42788;6.76567;7.57805;8.34787;6.57939;7.18968;1.50834;6.20002
S33;Reposo_EEG;21.58142721;26.18119051;42.07474651;127.4463482;17.08134608;18.3087981;36.78910607;98.85164931;25.47918574;26.45913276;40.0002484;117.9618614;18.28921048;17.09966029;31.10579762;95.38464036;33.23259802;35.48760396;47.93501782;156.4787505;33.27319014;33.51573348;41.84888035;136.900047;32.8311308;28.60290285;39.70079967;134.3774584;29.41712888;31.21605547;41.52927483;133.2147878;33.96545918;31.28488735;40.74678027;137.8912304;27.62840517;20.19152021;26.77230417;89.35509948;-7.72327;1.10504;-1.03751;5.75426;0.51695;0.961922;-5.06848;0.000044936
S34;Reposo_EEG;20.09054097;22.92545232;36.66547747;121.9629239;14.98153931;15.52700062;31.79812523;96.15579196;21.09306179;22.9965077;36.06586088;114.8778607;17.39191118;19.86467272;36.24836479;94.39822698;35.51515014;35.27668631;48.18680345;152.267193;32.43339605;32.48776463;45.75618531;135.0070502;31.0391402;33.08470659;42.44725046;118.441075;28.72536063;30.00821609;44.80780772;130.9603463;32.04033464;31.30167197;42.38625858;130.2976514;22.81547587;22.91213193;35.25984957;82.67612153;-5.21574;-1.7746;-2.76596;4.26657;-0.270237;1.73658;-2.94901;1.2386
S36;Reposo_EEG;23.44003902;26.37308499;42.03349894;128.8363429;19.66385502;21.26979751;39.22689192;97.40032875;25.68209511;24.23059135;41.7048371;122.2357847;22.19346037;23.45689459;37.20156421;101.2328275;36.1435446;36.68521184;48.32889976;152.0890451;33.69293695;32.61771163;44.57894712;143.3986609;32.15891838;32.22986922;42.32361264;136.7836249;33.31239399;31.64731198;43.82223656;135.8232357;34.76825286;32.12924753;44.31296106;146.4196523;27.03222894;22.66095928;33.86613979;103.7751882;-0.015559;4.4027;0.683944;7.10678;4.30096;5.30017;-2.34891;3.30422
S37;Reposo_EEG;30.81004674;33.81597562;43.07608204;141.3932384;21.89104209;27.02952193;35.22763902;110.9961404;29.65506172;28.6989831;37.67386151;117.1892465;21.65015272;25.64974406;31.90840998;104.3860134;36.36118556;37.16219762;47.05619926;155.85575;33.31786408;32.96925365;42.24483461;133.8608665;33.15517823;31.68556894;39.919747;124.5917015;28.41733156;30.63870783;39.43266075;123.8030473;35.49524234;33.85278189;43.65966369;133.0755901;21.5810178;20.06882229;27.94071552;76.23725622;-10.3303;8.71579;-0.4391;7.22259;4.29783;2.40885;-4.29525;0.466828
S2;Visual_field_EEG_OI;24.14155322;26.75011757;35.09702087;123.5412732;10.88852097;10.63342105;19.81863586;81.2503674;23.84364303;24.53019001;33.87086784;123.0517011;23.70358605;24.7562146;32.64039972;114.3894732;26.9559103;27.47231733;41.54626799;149.1998833;30.60358372;33.17326957;45.53891085;155.9106038;31.9362557;33.97486035;44.80261893;154.5173655;31.88176239;31.77763265;43.49713367;151.2810509;31.87314395;30.51307182;42.26210168;148.640411;32.61834704;33.0123687;42.45504145;142.9116897;12.4114;0.109585;1.34684;-5.84189;0.50767;-2.49367;1.85846;-0.0403325
S3;Visual_field_EEG_OI;28.48448131;29.94592913;38.89310853;129.1414439;7.33296794;13.78754746;25.98028494;83.6998097;27.31084457;26.46912178;33.1403801;112.2319582;27.30362647;28.31322681;34.64829045;116.6036467;24.82691406;29.89857995;42.57802476;147.7698357;36.35111897;35.27765547;43.4151209;150.4905618;36.43636896;35.41752336;41.11914364;145.5691603;25.77740143;32.40973881;42.89297686;146.4825575;25.40369646;29.99065725;40.34353558;141.5347756;34.02028932;31.59269993;32.74501696;118.8881255;6.55228;4.50851;2.79092;-6.77815;0.0322946;-1.33437;2.00053;-4.61938
S5;Visual_field_EEG_OI;22.95166419;29.10085273;41.46633856;133.8491693;5.899722068;14.2312395;27.0801189;89.41132331;19.80050473;22.89581313;35.69846837;114.2926642;16.73177374;22.43912392;32.78863553;100.8481267;22.66473759;26.94099604;41.3740077;139.4184354;27.71382592;28.74500284;40.11983034;133.7882636;28.02469096;28.51608904;40.11769642;125.2174291;25.89622144;28.79619905;37.42740197;130.5920021;27.21676008;30.06589526;40.55747046;132.6935163;20.65868327;20.46245191;26.68207012;80.23916043;-12.1986;-3.13926;-9.05686;-6.10204;-2.99886;-3.54395;-4.28517;-3.67573
S6;Visual_field_EEG_OI;19.75700216;26.56545835;39.69697626;116.4934778;7.142858662;15.28089989;32.58230099;80.77658576;14.75874723;22.80112661;35.74103572;99.14515823;16.51154777;25.8817551;37.3876182;103.2002612;18.71247258;28.77633206;44.82783709;147.7256245;22.74731773;30.78750891;43.62067802;141.2497823;21.54327092;31.87103981;41.90894106;134.3889873;29.2623208;33.69871275;45.15367087;149.9405633;25.44686054;30.55840014;42.0911041;129.9183115;18.42842911;28.1647214;34.54856497;99.10856191;0.232411;-3.06085;-10.4656;-4.64003;-3.06568;2.14406;1.63249;-3.15034
S7;Visual_field_EEG_OI;28.79554053;29.10764459;39.38472756;128.1858959;14.41449565;14.10468436;29.53272146;92.65786379;24.50882971;25.50887784;36.01797614;114.3595472;25.58305721;27.78988341;37.4250654;122.5896937;24.14155201;28.41311208;44.63794684;153.424374;30.56501616;32.93438553;45.51395503;153.8611089;28.53506592;32.60884421;42.12067824;144.7547115;31.04001234;32.70050691;45.61577089;153.9092549;29.88028272;28.38717992;41.69464873;140.153594;26.24989152;28.30662741;37.22280152;122.1025642;8.41574;4.9009;-1.51352;-5.08571;2.1717;3.21085;0.42043;-1.39663
S10;Visual_field_EEG_OI;25.3181708;29.12143325;40.81531627;128.6287079;6.141209473;13.25027948;29.46628291;92.13791989;22.13317711;25.46956346;33.72381073;113.007931;23.51156727;27.41324459;36.47395297;118.1370525;26.86847939;32.03013772;46.03592399;157.803114;35.40606862;36.93509878;44.39122011;153.7960571;36.20094483;35.77126782;43.34119885;150.5803155;28.2936133;32.43772605;43.42394693;150.574807;25.85050212;29.52697712;41.14334997;143.317839;30.19493359;29.80262067;31.68492549;116.6846285;9.02248;2.74444;3.46628;-3.54551;1.39232;1.39087;0.837292;-4.3484
S13;Visual_field_EEG_OI;28.17415555;28.82433727;39.40402048;131.9417375;12.80177076;12.67773755;23.16248984;73.36512754;23.88204948;24.08979924;30.60694069;108.8835328;23.89952139;25.89256051;32.72517802;116.2359802;30.28692392;30.86344615;41.79163557;140.6610066;34.53587444;35.46077437;41.72331061;147.2485775;34.26263236;34.45795374;40.36602756;142.9144494;32.8514396;31.56591123;39.97115884;138.8524424;31.902046;29.96380578;38.73289979;129.662727;29.90811127;28.05382725;28.49289689;109.1937742;-2.57721;1.43242;3.91299;-5.40456;-2.66461;-4.16161;0.860822;-1.73526
S15;Visual_field_EEG_OI;25.77591578;27.22794394;40.92591472;131.7693455;8.520750406;9.52069592;23.25024602;74.14945311;19.47400815;22.01581358;32.24651065;102.1327735;20.11603652;21.18502192;27.81311941;99.08630164;28.69471731;28.91678668;40.52172689;137.3757915;34.21917319;34.43954005;42.5088601;138.9399008;30.99205582;31.86271202;39.22886139;128.5054679;30.54573902;30.62800542;40.4798813;136.7039679;28.91316914;29.26394291;42.0143021;129.9816413;23.63010288;25.03881216;29.57054429;87.82973346;-7.60419;-3.36514;-1.85548;-5.85699;-4.40875;-5.10463;-0.837412;-1.5658
S16;Visual_field_EEG_OI;24.4047353;26.4138504;35.32047762;123.4911006;8.063213819;8.903767232;22.70547617;92.09617841;21.05897568;20.35477446;31.8419992;117.4296745;24.43624012;24.46404948;34.27166872;104.4003455;21.60051879;26.7148659;43.63798054;157.9325997;27.99828357;31.60068463;44.09045303;154.2086661;30.14600357;34.74394352;44.15606632;148.2974769;26.85734229;30.99366417;43.96574908;149.6274347;21.67180295;27.78691923;41.70975196;152.3582569;24.52782653;28.58840969;37.64207199;123.2262127;10.3903;-2.00618;-4.32346;-8.21366;-1.50084;-1.36787;-0.879424;-4.38231
S18;Visual_field_EEG_OI;28.06188417;27.60448171;41.79979031;124.3620453;11.89552253;11.96342049;29.82799499;71.80791885;24.24453607;24.44250196;34.6982977;103.289836;23.24121158;24.16988399;33.07060484;105.1290589;27.67209719;31.07976377;44.16409664;142.6034727;33.68652634;36.41458534;43.07891113;147.0767431;33.72719485;33.25310802;38.27492141;131.520082;31.00546128;32.38416299;41.59902997;141.2664185;30.07199964;29.97322967;37.82620412;124.8430349;28.73203066;28.8611133;25.19029259;96.29752631;-4.78657;1.64192;1.70913;-3.98623;-3.4493;-1.97952;0.495909;-2.59524
S19;Visual_field_EEG_OI;30.87522932;30.6347027;43.89528475;133.4520893;15.87042352;13.50727854;30.38762772;75.72120755;26.36082272;23.23284227;35.18410127;91.85737916;24.61689234;21.46180983;30.55685663;92.93421129;31.99879635;30.51209894;43.28527936;137.9358063;35.23995752;32.68331898;40.86904066;123.8963112;33.4029987;30.71045796;37.38390316;118.5751403;31.80407849;30.19175975;38.36565952;127.4867515;33.1313172;29.76600042;39.60240111;117.0227551;26.98789523;20.08660254;22.12739073;57.86830996;-18.6103;1.84808;-0.575193;-2.27158;-4.60814;-2.24533;-3.67007;0.244648
S20;Visual_field_EEG_OI;31.53399225;27.54810754;39.45043578;114.2507048;17.79540034;12.19721681;28.48619162;62.50164337;30.17026757;24.60868471;32.64583806;88.27755062;32.92575906;28.73104417;38.5434318;105.361455;30.71099511;29.09018323;44.72554687;146.7045413;37.75516674;36.48190134;43.3164886;144.1264503;37.86128541;36.28927681;45.67521824;155.8223977;33.99504294;32.37568174;44.72127639;146.5935809;31.15626929;28.93049655;41.79142777;141.1182436;36.95253078;33.35000557;35.98580739;119.8597731;8.48295;6.21459;7.00834;-4.6371;-2.50386;1.79685;2.79343;1.20012
S21;Visual_field_EEG_OI;22.1236599;27.26685376;37.75160924;76.04178118;3.451484271;7.970801964;21.44403958;32.42930552;16.24587406;20.60575563;26.45105052;62.44766062;15.08296021;23.65157307;33.30285064;65.19425288;23.77517625;27.03897888;41.51286739;147.5277306;32.51340193;34.93641539;41.04840782;156.105053;30.67672525;34.46894719;41.96814948;150.0909959;28.86315136;31.919392;43.18598585;152.2992182;28.39218621;27.87472412;38.21082615;145.0179656;27.4894992;29.94273485;29.60440827;134.6169883;3.00113;-8.14777;-2.30941;-9.93424;-15.042;-7.153;1.13129;-5.8922
S22;Visual_field_EEG_OI;30.18933414;30.86481789;43.10447235;147.7257719;8.114082611;14.3859775;33.62701627;102.7398242;24.63221049;26.86710448;39.26369114;138.5895993;25.06380803;27.91253449;39.49183711;142.4542693;23.13729081;29.78850911;45.22837693;146.5520167;35.22025794;35.56912409;45.76638283;159.8289664;35.79790185;35.22559278;44.74563104;155.7673636;27.71220412;32.38945266;45.59509708;149.7822581;27.66876456;30.93859627;44.47782731;142.0520589;32.78997872;31.90639715;39.63920935;143.6249043;14.9712;7.65463;3.40109;-4.03068;8.86552;5.51373;2.95723;-1.72864
S24;Visual_field_EEG_OI;28.95712648;30.88335809;46.30534778;132.4567896;12.85426107;17.20339459;39.91232156;89.65087348;22.82295379;24.49570349;36.38475697;100.2420208;23.19453274;26.5172541;42.04284705;112.5503729;29.61277908;32.01367437;46.95597816;143.7796901;34.62969648;34.25756893;42.08834829;130.3508114;34.01354469;34.0956059;44.32921677;131.4468134;32.39228001;33.30565171;43.50884328;136.440246;32.43184282;31.79893426;43.43892042;129.7549103;29.20992404;26.4523929;30.82763272;81.09105546;-3.35073;5.02018;1.31634;0.82575;1.72205;6.21633;1.35056;1.24844
S26;Visual_field_EEG_OI;15.6875721;21.30455471;39.86160122;124.9786695;9.851710754;14.35197216;31.8962912;85.48254323;17.84969386;21.3191698;37.05876546;117.1735349;11.33518193;18.49955204;32.27464701;95.09494622;31.07661977;34.42114799;45.58566935;143.6079828;30.94311026;34.9500051;43.62732634;134.9102424;22.58088503;32.56327587;41.49173747;133.2854751;31.32867086;33.98293899;43.24674351;128.8417833;29.49325243;34.57777023;42.79680379;137.2667527;21.37562452;28.49441773;32.21766355;88.0527158;-4.67494;-6.23521;-4.60604;4.21487;-1.8447;-1.36162;1.42748;0.45241
S27;Visual_field_EEG_OI;15.70845038;19.39658286;32.44712671;111.1910775;11.20634824;13.51979544;27.43474115;71.59431955;19.94204697;21.21126525;34.00940596;104.8636461;13.65918521;16.37212028;27.68129972;85.40071622;29.50034156;36.23816898;47.04802457;140.9450111;26.01597856;35.69600885;41.31061879;137.3041133;25.93955304;34.91570605;42.42026405;129.4922613;30.38097113;34.51101482;42.33721084;137.3681857;33.00955139;37.00754822;43.73892788;140.6322239;22.23945326;31.44989429;31.161518;99.93386627;-3.68845;-8.82441;-4.37849;5.88429;-6.19261;-5.36911;3.2383;0.822516
S28;Visual_field_EEG_OI;10.59737762;17.63476854;29.36162407;71.03608259;6.448815431;10.38543759;22.0835356;42.66321305;16.78423231;23.7530914;31.93789826;76.70895999;9.852328055;12.20728935;20.20608244;48.28074157;24.22119941;27.85489803;43.17982065;138.6442914;22.33314657;29.6727376;38.00868541;127.3645137;21.57482727;24.91211208;37.04915346;119.6481106;28.07825956;29.37575724;37.45372369;128.4152054;30.84360556;34.85896862;41.55323106;137.5369068;18.58238826;23.89018097;23.39699589;82.79607626;-19.2846;-17.0853;-15.1722;-0.186194;-18.3183;-13.9242;-4.13904;-1.93747
S29;Visual_field_EEG_OI;4.426412904;12.32318752;36.75500416;124.7705471;2.256136728;4.878601724;26.76541568;82.49844587;7.278480972;13.92213034;33.24958321;116.1375195;4.97113002;10.97566564;29.66167586;111.602478;35.67613576;33.50002568;45.12830594;147.934585;35.09480035;34.56333464;41.79929103;145.23219;36.12770006;34.59983439;42.31053207;146.5561786;32.53961307;31.54335679;40.75400824;140.6506695;34.50125081;33.25766301;42.88918964;142.5082105;32.94342768;29.83526061;29.90969407;115.3878423;-0.354121;-17.6859;2.97149;2.94409;-3.76036;-6.16524;-0.173885;1.04691
S30;Visual_field_EEG_OI;20.82774294;22.48426873;39.21307539;109.6442653;10.00723293;12.86851461;29.8814784;71.97433696;22.8203041;22.89795699;36.24938673;102.7364087;20.99821887;20.97301617;31.65605156;85.37808414;32.63126607;34.08155568;45.49642954;151.8503834;33.99934106;33.41457179;41.60507153;141.9544542;33.18802755;33.17581811;41.79238629;138.1078527;32.11609603;32.95107979;42.18797184;138.6424519;32.43226695;33.10958754;43.40903075;143.5206698;30.92623388;27.68588016;31.65841879;101.6628778;-1.23666;-3.49901;0.536226;2.71828;-3.88665;-1.89008;-0.322365;0.787034
S31;Visual_field_EEG_OI;14.82584282;14.89782332;33.67301796;106.5725357;8.806230937;8.392434629;24.1171266;62.29806132;16.79545228;16.97104323;34.24888103;101.084007;14.38637339;12.49938227;25.95717931;71.35752617;30.75845764;34.32607559;44.59734724;144.2539256;30.64488178;34.63395869;43.65196321;140.921394;25.1991734;30.79372937;39.9678203;129.3931923;31.38070105;34.0714808;41.45336513;132.1822283;31.14564796;34.29129867;43.31760288;140.3343778;22.2283738;28.4855491;31.70592438;90.51568505;-6.19304;-13.3608;-5.23736;3.43447;-8.8515;-7.42744;0.368545;1.07947
S32;Visual_field_EEG_OI;17.06980262;18.47086031;39.70757343;119.0506845;8.658661681;9.596880605;32.17967826;77.33991335;19.75610409;20.42144211;38.02849482;115.8451524;18.27169263;17.74666284;35.30305573;101.2649931;34.2205716;35.51880185;47.25148547;151.9720544;34.56568496;36.25635415;45.66344587;154.8965007;34.46546544;35.81653394;44.76708941;148.2435697;33.21504421;33.41586717;44.80238088;145.1581982;33.57123525;34.91279509;45.5369977;149.9385357;32.17437374;32.70445108;38.20511821;127.3444199;9.61149;-5.10633;3.84772;5.08634;0.654188;0.805856;2.31347;2.7581
S33;Visual_field_EEG_OI;4.510555739;15.97746737;32.13310524;108.8236351;1.838096654;6.851809845;20.1032002;61.57954734;6.097095234;18.13949906;30.38519826;100.5742462;3.567256328;11.32385483;24.48795919;84.42325651;36.40985992;34.45115011;44.61026119;151.5210317;37.82325529;35.00244034;39.7286088;148.327307;36.49572686;31.02205711;40.76526555;145.0769944;34.20427269;31.20179965;37.7979212;139.5088415;36.47591101;33.5776133;40.41149644;141.3716443;33.79616044;24.82007566;24.72401119;106.4107816;-6.72197;-19.4296;3.08428;3.13418;-10.0486;-11.6615;-2.52764;-0.490778
S34;Visual_field_EEG_OI;11.28696174;16.3364635;34.65779309;117.7508647;4.374511984;7.711547538;28.08892285;76.76694524;12.89025372;18.30389341;35.48331087;106.024425;12.04716571;15.54142748;29.27142214;83.78421863;35.61221312;35.87791417;47.02019062;150.2981616;33.53912968;33.59365766;41.21131994;134.0071065;32.64591252;31.18964762;35.72610914;120.887255;30.65014784;29.92059096;39.12297164;127.9442706;29.7190613;29.90357902;38.3999556;127.7407282;23.83513821;21.8444159;24.00208765;71.34159188;-14.9522;-13.0746;-2.41238;2.58345;-7.84888;-6.60735;-4.89718;-1.92643
S36;Visual_field_EEG_OI;15.82772096;22.12140921;40.68787123;148.6517428;8.206290397;14.06799807;31.9719986;104.2725005;18.26571365;21.40261665;36.45107373;134.7508944;16.07066341;20.07087378;34.38408866;125.7657484;35.84197793;36.69868235;46.62238134;145.183214;36.28133857;36.4367319;45.20540861;148.4354638;34.79965844;35.24102186;42.99840183;145.2756676;33.92081052;35.28519157;44.86469484;141.2006665;34.60351584;35.15240276;43.54929432;145.2161789;32.3736878;30.79779202;34.74362582;117.8119854;6.00496;-2.84995;5.71287;5.43448;5.34111;1.2552;3.59494;2.27333
S37;Visual_field_EEG_OI;25.56924886;25.41280239;38.99407897;126.1247496;15.60160454;14.07459525;27.54910218;84.71271561;27.48527252;24.57803409;33.96020299;110.5943598;22.45056433;19.84735153;24.13290466;83.39327527;35.32168778;35.25864677;45.28916471;150.3946304;34.92460726;34.05496549;41.02045124;133.9732693;35.52082124;32.95104093;34.4153147;121.6395713;31.08628001;30.02110007;36.71510103;120.7146505;35.16609576;32.0869116;38.36718723;129.2310375;28.75485991;22.30164966;18.36905949;62.36421229;-17.1605;-0.99;2.15063;3.3078;-4.81403;-6.82685;-5.07133;-0.922819
