Subject;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S21;Reposo_EEG _AO;0.308021815;0.316708603;0.183321884;0.187710672;0.178013569;0.236581216;0.245952148;0.332943564;0.151947577;0.207101231;0.222328381;0.409615284;0.158847133;0.250874069;0.265052633;0.319797216;0.181124166;0.243128732;0.24531405;0.322421315
S22;Reposo_EEG _AO;0.22033672;0.201525427;0.129016347;0.429747419;0.172355003;0.19718176;0.213314018;0.404489763;0.187145384;0.209479778;0.260739486;0.336921068;0.158832162;0.208674794;0.213601875;0.406181861;0.18766832;0.188057139;0.221803165;0.390343951
S24;Reposo_EEG _AO;0.239411385;0.328904913;0.241296463;0.18863771;0.222933535;0.321719308;0.234109027;0.219468634;0.260652103;0.317073815;0.215585648;0.204590926;0.201356642;0.317912979;0.255032042;0.223349041;0.244646742;0.305201901;0.246683403;0.201302251
S26;Reposo_EEG _AO;0.144811569;0.308471197;0.290405214;0.252100185;0.072116298;0.29732045;0.39636979;0.230583083;0.100823281;0.30358784;0.393840829;0.198558663;0.074167124;0.271583446;0.399806974;0.249605863;0.109530307;0.274548903;0.415838521;0.197549006
S27;Reposo_EEG _AO;0.155525433;0.379507788;0.243179621;0.219251247;0.094900058;0.49244388;0.267891912;0.143591418;0.072882574;0.56576444;0.254691971;0.105828315;0.094086359;0.455256154;0.305983998;0.143513822;0.074378361;0.474608718;0.301712054;0.147975831
S28;Reposo_EEG _AO;0.357907058;0.310736037;0.17287582;0.155866076;0.253159888;0.195014855;0.318160157;0.230258451;0.254794501;0.178564349;0.326357071;0.237853186;0.259583003;0.212202737;0.298743528;0.227190318;0.18009432;0.142443676;0.396931457;0.27797289
S29;Reposo_EEG _AO;0.162714701;0.193922579;0.367522353;0.266157547;0.113398062;0.132805041;0.565708523;0.183747343;0.188666265;0.143961066;0.526493874;0.13787755;0.116664995;0.15128762;0.534778667;0.191421929;0.086129492;0.107252473;0.632310932;0.170977606
S30;Reposo_EEG _AO;0.099574717;0.21903878;0.30496989;0.373057443;0.091883546;0.188952198;0.317099511;0.398345044;0.096598377;0.159509889;0.377049915;0.363093449;0.08155255;0.1687108;0.370912972;0.376304761;0.074777177;0.144413646;0.413370038;0.364318229
S31;Reposo_EEG _AO;0.332572975;0.221793754;0.178524881;0.263416601;0.334134925;0.253452688;0.179672731;0.229265689;0.312574947;0.331330838;0.168365014;0.184650839;0.305941998;0.274655316;0.169498136;0.246639191;0.293704881;0.292432279;0.190756976;0.219160607
S32;Reposo_EEG _AO;0.135092203;0.264566946;0.300307173;0.297525903;0.164368608;0.202269716;0.340622026;0.290698044;0.201803739;0.216586929;0.322852749;0.256694475;0.164499929;0.189583082;0.35943915;0.284081795;0.151218329;0.215857804;0.34166998;0.288898651
S33;Reposo_EEG _AO;0.127308335;0.148879039;0.293399001;0.425481378;0.097993881;0.124187806;0.344888809;0.427037722;0.13963132;0.152694548;0.294331841;0.406395372;0.095867018;0.137260826;0.292894315;0.468400875;0.082790559;0.125619713;0.395574073;0.388919752
S34;Reposo_EEG _AO;0.045399437;0.076905082;0.781278527;0.095307921;0.029325331;0.060538655;0.825452489;0.084162542;0.04226225;0.082444504;0.792117376;0.082714977;0.031528015;0.07284087;0.804253536;0.090739986;0.029296439;0.067189163;0.815374907;0.087460544
S35;Reposo_EEG _AO;0.35630153;0.252131909;0.11462818;0.269699643;0.339440503;0.298313437;0.115634067;0.242417125;0.405415638;0.303093406;0.097711312;0.191557652;0.311223465;0.286360586;0.13003941;0.267010613;0.329437173;0.265786548;0.139545754;0.261877841
S36;Reposo_EEG _AO;0.178046755;0.200275421;0.28473756;0.328809057;0.2510358;0.211632408;0.363423432;0.169487363;0.310388454;0.238202976;0.333418861;0.1144945;0.208199975;0.203695653;0.410168275;0.174041938;0.20858304;0.182972652;0.366319627;0.233057397
S37;Reposo_EEG _AO;0.247093116;0.228397806;0.246316715;0.276595017;0.189725665;0.18534389;0.316764982;0.306744023;0.171368939;0.186150842;0.345894947;0.295038488;0.184619249;0.189236714;0.318046917;0.306695608;0.156167791;0.164127633;0.34313527;0.335083288
S2;Reposo_EEG;0.084274014;0.201487068;0.537996972;0.169335418;0.069030264;0.131210451;0.590972933;0.200204766;0.072147971;0.109768218;0.594885797;0.214555509;0.062187389;0.120997046;0.573040757;0.232266151;0.068567234;0.111963024;0.670300946;0.145218454
S3;Reposo_EEG;0.129752836;0.141818082;0.294098256;0.432593025;0.105326067;0.132403893;0.278378404;0.481521348;0.115038311;0.122314911;0.286978031;0.472940926;0.110094479;0.116783947;0.298931301;0.471989;0.080700624;0.118565868;0.322477922;0.475892618
S5;Reposo_EEG;0.058222969;0.080276474;0.509030069;0.350691699;0.069633325;0.081479043;0.492206397;0.354887236;0.101530297;0.105112813;0.463702107;0.32786402;0.067520677;0.075908188;0.48916576;0.364947241;0.072784084;0.083950598;0.519846535;0.322242658
S6;Reposo_EEG;0.072897328;0.12568435;0.60266697;0.19572306;0.04788344;0.110856753;0.582124157;0.25316228;0.051565874;0.109542341;0.566956012;0.265748812;0.056288905;0.113465391;0.549672512;0.273485164;0.035139566;0.082018473;0.676232575;0.201832527
S7;Reposo_EEG;0.195539237;0.253267508;0.347262422;0.200275812;0.091141657;0.220715077;0.368952016;0.314429454;0.121071866;0.182030077;0.300320125;0.38722195;0.187584752;0.224105646;0.308748788;0.27588741;0.15036833;0.182743005;0.356199943;0.304559825
S10;Reposo_EEG;0.046024186;0.105495539;0.740327578;0.105825812;0.049808872;0.077252211;0.729788469;0.139597451;0.065375838;0.080526231;0.699697254;0.150334714;0.046026187;0.071993556;0.754244763;0.12462115;0.048898875;0.074528517;0.742697584;0.130524745
S13;Reposo_EEG;0.205198193;0.222247612;0.185734879;0.382843269;0.175149074;0.176624066;0.207953411;0.43653499;0.184607654;0.204058495;0.201741109;0.40583096;0.195857634;0.172661759;0.199217296;0.428344172;0.185229591;0.179803193;0.188590645;0.442794514
S14;Reposo_EEG;0.123002082;0.142456723;0.58786154;0.145013898;0.11123515;0.112794808;0.593687731;0.179632783;0.099443084;0.099083354;0.583171626;0.214779568;0.088403754;0.096668765;0.601725299;0.210329224;0.092048957;0.11234411;0.626354141;0.166922519
S15;Reposo_EEG;0.035499593;0.080759879;0.75632748;0.125534594;0.025144715;0.06433802;0.76873096;0.139406255;0.031239329;0.067398591;0.768606115;0.130960666;0.027090603;0.066511541;0.778304098;0.125944499;0.024321785;0.070845954;0.769485062;0.133757413
S16;Reposo_EEG;0.134461145;0.163576543;0.52949572;0.170416137;0.070174534;0.126091634;0.574502279;0.224427731;0.057810872;0.116945868;0.596025058;0.223470816;0.07448564;0.127096002;0.582062343;0.211151803;0.045667606;0.095339775;0.661639766;0.193635539
S18;Reposo_EEG;0.155612236;0.276217385;0.296412815;0.268988361;0.121803385;0.221344557;0.316563319;0.335844515;0.128436339;0.210779161;0.32407976;0.332117003;0.100113673;0.220423736;0.363145606;0.312531728;0.121654201;0.185267784;0.353834449;0.336226083
S20;Reposo_EEG;0.097505912;0.103204504;0.670500556;0.128141749;0.076903466;0.06194811;0.719899833;0.140695415;0.051340183;0.051545351;0.756723306;0.139754503;0.046130787;0.051075234;0.760819795;0.141365929;0.031232099;0.037581742;0.799591947;0.131166242
S21;Reposo_EEG;0.185507933;0.316801775;0.242898122;0.251049895;0.136910525;0.215100789;0.291964664;0.350139734;0.166579186;0.181503073;0.257193577;0.38538628;0.144408569;0.217864942;0.299773603;0.331929654;0.147173503;0.206053934;0.298503722;0.341520026
S22;Reposo_EEG;0.113077965;0.129640326;0.309647611;0.424037747;0.082199013;0.10193396;0.463773837;0.337458014;0.11294036;0.096827805;0.51712563;0.265687591;0.099085176;0.098857901;0.444968905;0.341507635;0.081465004;0.105837932;0.475510308;0.324491662
S24;Reposo_EEG;0.078346676;0.069474141;0.792051919;0.059393913;0.036896226;0.032056372;0.872361685;0.057907385;0.033632913;0.034009973;0.871126772;0.060400682;0.045052741;0.042964594;0.839448861;0.071762799;0.018393616;0.022222865;0.913243523;0.045611906
S26;Reposo_EEG;0.100323978;0.240852873;0.400259025;0.255348224;0.04550265;0.200026928;0.549163135;0.2036623;0.041005653;0.181184125;0.607314477;0.169343867;0.039560124;0.157253831;0.628603797;0.17293961;0.045807081;0.151555564;0.629674091;0.171418333
S27;Reposo_EEG;0.075185881;0.121205392;0.604818836;0.196159824;0.030069369;0.084575785;0.806330278;0.078215612;0.025388796;0.081295235;0.832570864;0.060090343;0.026101769;0.070480913;0.824343165;0.078147274;0.036227724;0.082371674;0.787439508;0.092821238
S28;Reposo_EEG;0.221513101;0.191018996;0.437418045;0.148275076;0.074475729;0.103276904;0.687651944;0.133602484;0.051755516;0.080248419;0.743612195;0.123574519;0.08309149;0.092454983;0.68100182;0.142757538;0.046312427;0.06180209;0.766446298;0.124375656
S29;Reposo_EEG;0.053648048;0.071127437;0.706106795;0.164252818;0.027265527;0.049742336;0.826031248;0.095934408;0.022035282;0.050573835;0.850928576;0.075932646;0.023105274;0.050066756;0.844424834;0.081243624;0.021693529;0.047339296;0.83480723;0.095305742
S30;Reposo_EEG;0.109020954;0.167148824;0.389120703;0.333325484;0.122065911;0.179869732;0.363380155;0.332699565;0.087888193;0.198967827;0.395875675;0.314956722;0.086168781;0.166627223;0.409986133;0.335601928;0.105066296;0.180222553;0.414471485;0.298121822
S31;Reposo_EEG;0.093786048;0.161263491;0.325434863;0.409929632;0.100613661;0.126022052;0.415383452;0.347486103;0.212511742;0.17703849;0.367511855;0.23652803;0.139023535;0.154078837;0.311693839;0.382427803;0.215852911;0.131266499;0.409845877;0.235910554
S32;Reposo_EEG;0.064721261;0.15075259;0.609652004;0.171638707;0.047461569;0.111341078;0.710168937;0.128927261;0.046294651;0.120490678;0.722176217;0.109531706;0.043217147;0.104563215;0.736725473;0.113610674;0.045751037;0.121051083;0.717010533;0.114611693
S33;Reposo_EEG;0.067415936;0.12233818;0.503529604;0.304329585;0.039961438;0.096937627;0.571155869;0.288256125;0.035625771;0.086307537;0.595797637;0.277857174;0.040500108;0.088737707;0.590489975;0.277113266;0.03083117;0.071996827;0.602013633;0.292027504
S34;Reposo_EEG;0.047777221;0.07715967;0.780099639;0.093708844;0.025077249;0.050440181;0.848093668;0.075548949;0.027576684;0.056479461;0.848234823;0.066992363;0.027818746;0.054454863;0.843691268;0.073152166;0.024085721;0.051261395;0.840018326;0.083784996
S35;Reposo_EEG;0.283679613;0.242306595;0.185644072;0.276834768;0.240759877;0.322701991;0.161181639;0.269844263;0.301998069;0.309094157;0.153968855;0.230869714;0.263885067;0.302676796;0.179883379;0.24967627;0.233395723;0.259772006;0.18889342;0.312245254
S36;Reposo_EEG;0.050778443;0.170920042;0.693038836;0.084680919;0.030957525;0.132530597;0.783739305;0.052462975;0.030032278;0.136101305;0.793875031;0.039771344;0.028817046;0.121722883;0.807906183;0.041272098;0.030039433;0.143795878;0.781334287;0.044608159
S37;Reposo_EEG;0.049722266;0.158464239;0.650777495;0.14018558;0.038065168;0.118728891;0.728197255;0.114436434;0.036563025;0.095233898;0.765610582;0.102056151;0.03669618;0.111277615;0.735980802;0.115597185;0.039882444;0.098606932;0.741687824;0.119122824
S2;Visual_field_EEG_OD;0.219509176;0.346458204;0.224819068;0.205207769;0.174834896;0.283118078;0.256862706;0.280128294;0.160685369;0.257546702;0.275070617;0.301186662;0.161481826;0.278466777;0.264590588;0.290108819;0.194167951;0.271260859;0.263800382;0.266266464
S3;Visual_field_EEG_OD;0.332823975;0.285671202;0.141549932;0.23734447;0.277996209;0.235799925;0.160133487;0.322650721;0.232865087;0.213888672;0.174017946;0.374549036;0.256081854;0.243561909;0.170626915;0.325814552;0.240054939;0.226392808;0.168064036;0.361471332
S5;Visual_field_EEG_OD;0.102365881;0.129434398;0.48024347;0.285127939;0.091267839;0.120233652;0.464510288;0.320255642;0.106295098;0.126253824;0.442732396;0.321026804;0.079462042;0.111846763;0.504913949;0.301170862;0.091556373;0.119646307;0.453056006;0.331306959
S6;Visual_field_EEG_OD;0.166363569;0.25832239;0.301481436;0.267105784;0.102442191;0.196874728;0.313073179;0.378249861;0.106461412;0.16231217;0.323742877;0.399040439;0.126863354;0.188827194;0.289791459;0.387273049;0.086658993;0.145510561;0.385506646;0.371322775
S7;Visual_field_EEG_OD;0.287660692;0.394652945;0.154331504;0.161266074;0.186463893;0.30814665;0.216918992;0.286022412;0.168249288;0.281635092;0.233683927;0.31385207;0.176010624;0.308013202;0.223262217;0.28995114;0.219839886;0.334215835;0.208157187;0.235346277
S10;Visual_field_EEG_OD;0.272880731;0.307490095;0.25795687;0.159495637;0.164673482;0.24871683;0.334613181;0.248295368;0.174319687;0.229379931;0.323939722;0.267669995;0.194389231;0.254952945;0.304692819;0.24222645;0.163827914;0.236283586;0.361838896;0.234415155
S13;Visual_field_EEG_OD;0.230362369;0.283883837;0.160172526;0.320139518;0.222290608;0.253278044;0.183569014;0.336312408;0.219066937;0.255719603;0.181981555;0.338397752;0.218841397;0.257279582;0.180851879;0.338169361;0.218134997;0.25963486;0.178962821;0.338654293
S14;Visual_field_EEG_OD;0.224181572;0.221035671;0.356681527;0.193998949;0.161859254;0.171631738;0.377743597;0.280634438;0.139999568;0.140949566;0.364910475;0.343148335;0.160342224;0.160561771;0.360544755;0.307871337;0.153596329;0.153614587;0.406703478;0.278718687
S15;Visual_field_EEG_OD;0.098888989;0.204289621;0.494724149;0.200474352;0.079315105;0.15621343;0.558056773;0.204710604;0.077007659;0.135641191;0.607414639;0.178327695;0.084133974;0.162891292;0.544795329;0.206319933;0.069079625;0.133288226;0.608370042;0.18778887
S16;Visual_field_EEG_OD;0.343887324;0.338971322;0.149159809;0.164311888;0.17210661;0.3049664;0.187613938;0.327176731;0.140191001;0.274500904;0.189094608;0.385458636;0.172892424;0.301937064;0.20136802;0.316543828;0.174350831;0.290531909;0.184280377;0.339588981
S18;Visual_field_EEG_OD;0.218746911;0.281117182;0.273352851;0.223450376;0.152282058;0.234703023;0.305229539;0.304377892;0.118309346;0.224529991;0.327451981;0.325989939;0.135102718;0.226384972;0.340450718;0.29519381;0.153984582;0.218938034;0.324438017;0.299453699
S20;Visual_field_EEG_OD;0.353717413;0.216295249;0.261113263;0.166305271;0.238784954;0.160477869;0.337029116;0.259915422;0.17307599;0.13069002;0.383651846;0.307766324;0.239989938;0.148077203;0.371079418;0.238141741;0.216135486;0.1529844;0.364938051;0.261764253
S21;Visual_field_EEG_OD;0.298173172;0.324690418;0.195838847;0.177726689;0.186367647;0.234186799;0.232864367;0.339224856;0.164769199;0.19749891;0.200372619;0.426551531;0.174626002;0.245951237;0.233717066;0.33831327;0.190257248;0.238568642;0.227225225;0.335914713
S22;Visual_field_EEG_OD;0.213792036;0.197689257;0.17267172;0.390461169;0.175495594;0.18302736;0.254348345;0.37053468;0.164792273;0.186535502;0.313461339;0.326558214;0.182161151;0.182503529;0.237242399;0.381389064;0.163031288;0.17821755;0.300125756;0.342809766
S24;Visual_field_EEG_OD;0.171271431;0.224462104;0.470069289;0.132486237;0.134516612;0.172467652;0.543315729;0.147993614;0.129436787;0.167578676;0.557532439;0.143759341;0.136483287;0.174505017;0.520797127;0.166294201;0.101091416;0.150913837;0.614549384;0.132130684
S26;Visual_field_EEG_OD;0.09290834;0.269449727;0.318556158;0.312911539;0.073968627;0.249351158;0.364664006;0.305652047;0.093375922;0.26540417;0.373848535;0.262536583;0.08650178;0.240802092;0.380204233;0.286323748;0.083127537;0.208141605;0.351795917;0.348662905
S27;Visual_field_EEG_OD;0.195878358;0.258131;0.267981367;0.269911177;0.159511759;0.264723983;0.370160626;0.197406079;0.124951963;0.251978479;0.449931925;0.16418067;0.144183991;0.223826295;0.435978641;0.187714068;0.106291281;0.224389252;0.462132819;0.196446449
S28;Visual_field_EEG_OD;0.33097218;0.327051378;0.17016462;0.168410856;0.272814818;0.343097824;0.171789266;0.209349585;0.295535721;0.332115458;0.148878624;0.221126482;0.2995542;0.33218098;0.171474563;0.194673513;0.2977713;0.273643536;0.163575595;0.262359028
S29;Visual_field_EEG_OD;0.187888551;0.181692711;0.28418034;0.337094607;0.240807221;0.203933549;0.298209815;0.250857164;0.356560554;0.262106749;0.217282682;0.160637471;0.243764349;0.210299414;0.284920686;0.254928403;0.226634397;0.192897607;0.338670209;0.236720418
S30;Visual_field_EEG_OD;0.109062375;0.132288139;0.38484048;0.370064596;0.095950844;0.125245819;0.389469935;0.384728968;0.099334901;0.134473658;0.356281481;0.403926142;0.094745886;0.119202533;0.363732081;0.417851977;0.082180117;0.121999488;0.394952859;0.395788061
S31;Visual_field_EEG_OD;0.202877551;0.176317825;0.217026055;0.39561741;0.197757374;0.213483291;0.22901646;0.35218956;0.236810622;0.272539185;0.208341058;0.277264145;0.221324457;0.239305428;0.21871034;0.316002317;0.206559998;0.199344618;0.223304475;0.362313398
S32;Visual_field_EEG_OD;0.148014989;0.228326193;0.342122178;0.277012709;0.127694417;0.222360471;0.395636562;0.251100389;0.14276011;0.234588322;0.399193414;0.220460978;0.133362736;0.21775858;0.410934183;0.234786387;0.116327305;0.213013754;0.417341612;0.250117112
S33;Visual_field_EEG_OD;0.153399277;0.16954526;0.239739274;0.429206295;0.144384788;0.162189268;0.267810727;0.416736805;0.175638808;0.16771669;0.257066247;0.390530805;0.122620262;0.14933031;0.297967359;0.422061366;0.152654478;0.161488689;0.306999184;0.371431138
S34;Visual_field_EEG_OD;0.096069815;0.144344696;0.555674024;0.201537513;0.073256174;0.129834949;0.620048902;0.175308564;0.09641782;0.159228631;0.592741155;0.150312395;0.076680442;0.149746685;0.58859783;0.183332716;0.05642549;0.1038422;0.688899037;0.149405434
S35;Visual_field_EEG_OD;0.251938473;0.257667906;0.14515244;0.33358671;0.367694879;0.314653464;0.14987442;0.16428609;0.419515178;0.300855653;0.104361167;0.172013462;0.276142433;0.285937866;0.146700204;0.285000286;0.381502595;0.250281775;0.1307658;0.23272071
S36;Visual_field_EEG_OD;0.104046712;0.185775236;0.379658066;0.322618146;0.089580321;0.20354784;0.49664121;0.205588069;0.108708021;0.234996351;0.532234512;0.12212486;0.090085326;0.207816475;0.544707948;0.154690751;0.092358967;0.198379077;0.546512494;0.159288948
S37;Visual_field_EEG_OD;0.198783885;0.224093441;0.321134408;0.253908898;0.153902332;0.184291373;0.372107671;0.28828409;0.167526606;0.205160079;0.335441172;0.290598491;0.157051727;0.186757259;0.343405163;0.311080049;0.148390949;0.19125586;0.347398779;0.311728087
