Subject;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S36;Reposo_EEG _AO;0.178046755;0.200275421;0.28473756;0.328809057;0.2510358;0.211632408;0.363423432;0.169487363;0.310388454;0.238202976;0.333418861;0.1144945;0.208199975;0.203695653;0.410168275;0.174041938;0.20858304;0.182972652;0.366319627;0.233057397
S3;Reposo_EEG;0.129752836;0.141818082;0.294098256;0.432593025;0.105326067;0.132403893;0.278378404;0.481521348;0.115038311;0.122314911;0.286978031;0.472940926;0.110094479;0.116783947;0.298931301;0.471989;0.080700624;0.118565868;0.322477922;0.475892618
S5;Reposo_EEG;0.058222969;0.080276474;0.509030069;0.350691699;0.069633325;0.081479043;0.492206397;0.354887236;0.101530297;0.105112813;0.463702107;0.32786402;0.067520677;0.075908188;0.48916576;0.364947241;0.072784084;0.083950598;0.519846535;0.322242658
S6;Reposo_EEG;0.072897328;0.12568435;0.60266697;0.19572306;0.04788344;0.110856753;0.582124157;0.25316228;0.051565874;0.109542341;0.566956012;0.265748812;0.056288905;0.113465391;0.549672512;0.273485164;0.035139566;0.082018473;0.676232575;0.201832527
S10;Reposo_EEG;0.046024186;0.105495539;0.740327578;0.105825812;0.049808872;0.077252211;0.729788469;0.139597451;0.065375838;0.080526231;0.699697254;0.150334714;0.046026187;0.071993556;0.754244763;0.12462115;0.048898875;0.074528517;0.742697584;0.130524745
S14;Reposo_EEG;0.123002082;0.142456723;0.58786154;0.145013898;0.11123515;0.112794808;0.593687731;0.179632783;0.099443084;0.099083354;0.583171626;0.214779568;0.088403754;0.096668765;0.601725299;0.210329224;0.092048957;0.11234411;0.626354141;0.166922519
S15;Reposo_EEG;0.035499593;0.080759879;0.75632748;0.125534594;0.025144715;0.06433802;0.76873096;0.139406255;0.031239329;0.067398591;0.768606115;0.130960666;0.027090603;0.066511541;0.778304098;0.125944499;0.024321785;0.070845954;0.769485062;0.133757413
S16;Reposo_EEG;0.134461145;0.163576543;0.52949572;0.170416137;0.070174534;0.126091634;0.574502279;0.224427731;0.057810872;0.116945868;0.596025058;0.223470816;0.07448564;0.127096002;0.582062343;0.211151803;0.045667606;0.095339775;0.661639766;0.193635539
S21;Reposo_EEG;0.185507933;0.316801775;0.242898122;0.251049895;0.136910525;0.215100789;0.291964664;0.350139734;0.166579186;0.181503073;0.257193577;0.38538628;0.144408569;0.217864942;0.299773603;0.331929654;0.147173503;0.206053934;0.298503722;0.341520026
S22;Reposo_EEG;0.113077965;0.129640326;0.309647611;0.424037747;0.082199013;0.10193396;0.463773837;0.337458014;0.11294036;0.096827805;0.51712563;0.265687591;0.099085176;0.098857901;0.444968905;0.341507635;0.081465004;0.105837932;0.475510308;0.324491662
S23;Reposo_EEG;0.087301009;0.082469559;0.716869783;0.110429762;0.060389946;0.074458508;0.699244096;0.160375287;0.047636047;0.08048729;0.721232288;0.145205473;0.059251182;0.082685895;0.720688397;0.132880503;0.050158076;0.063444811;0.765634246;0.117110153
S24;Reposo_EEG;0.078346676;0.069474141;0.792051919;0.059393913;0.036896226;0.032056372;0.872361685;0.057907385;0.033632913;0.034009973;0.871126772;0.060400682;0.045052741;0.042964594;0.839448861;0.071762799;0.018393616;0.022222865;0.913243523;0.045611906
S27;Reposo_EEG;0.075185881;0.121205392;0.604818836;0.196159824;0.030069369;0.084575785;0.806330278;0.078215612;0.025388796;0.081295235;0.832570864;0.060090343;0.026101769;0.070480913;0.824343165;0.078147274;0.036227724;0.082371674;0.787439508;0.092821238
S28;Reposo_EEG;0.221513101;0.191018996;0.437418045;0.148275076;0.074475729;0.103276904;0.687651944;0.133602484;0.051755516;0.080248419;0.743612195;0.123574519;0.08309149;0.092454983;0.68100182;0.142757538;0.046312427;0.06180209;0.766446298;0.124375656
S29;Reposo_EEG;0.053648048;0.071127437;0.706106795;0.164252818;0.027265527;0.049742336;0.826031248;0.095934408;0.022035282;0.050573835;0.850928576;0.075932646;0.023105274;0.050066756;0.844424834;0.081243624;0.021693529;0.047339296;0.83480723;0.095305742
S30;Reposo_EEG;0.109020954;0.167148824;0.389120703;0.333325484;0.122065911;0.179869732;0.363380155;0.332699565;0.087888193;0.198967827;0.395875675;0.314956722;0.086168781;0.166627223;0.409986133;0.335601928;0.105066296;0.180222553;0.414471485;0.298121822
S32;Reposo_EEG;0.064721261;0.15075259;0.609652004;0.171638707;0.047461569;0.111341078;0.710168937;0.128927261;0.046294651;0.120490678;0.722176217;0.109531706;0.043217147;0.104563215;0.736725473;0.113610674;0.045751037;0.121051083;0.717010533;0.114611693
S33;Reposo_EEG;0.067415936;0.12233818;0.503529604;0.304329585;0.039961438;0.096937627;0.571155869;0.288256125;0.035625771;0.086307537;0.595797637;0.277857174;0.040500108;0.088737707;0.590489975;0.277113266;0.03083117;0.071996827;0.602013633;0.292027504
S34;Reposo_EEG;0.047777221;0.07715967;0.780099639;0.093708844;0.025077249;0.050440181;0.848093668;0.075548949;0.027576684;0.056479461;0.848234823;0.066992363;0.027818746;0.054454863;0.843691268;0.073152166;0.024085721;0.051261395;0.840018326;0.083784996
S35;Reposo_EEG;0.283679613;0.242306595;0.185644072;0.276834768;0.240759877;0.322701991;0.161181639;0.269844263;0.301998069;0.309094157;0.153968855;0.230869714;0.263885067;0.302676796;0.179883379;0.24967627;0.233395723;0.259772006;0.18889342;0.312245254
S36;Reposo_EEG;0.050778443;0.170920042;0.693038836;0.084680919;0.030957525;0.132530597;0.783739305;0.052462975;0.030032278;0.136101305;0.793875031;0.039771344;0.028817046;0.121722883;0.807906183;0.041272098;0.030039433;0.143795878;0.781334287;0.044608159
S3;dots_motion_both;0.451070339;0.25279591;0.115529496;0.178278946;0.336853029;0.229131948;0.157007297;0.273926315;0.26356015;0.244231117;0.186157405;0.302440422;0.298757546;0.238899059;0.172077349;0.286693592;0.343623336;0.236168855;0.156173132;0.260807645
S5;dots_motion_both;0.322594831;0.202058085;0.282736059;0.189535176;0.180834208;0.12786754;0.347635711;0.335838502;0.137330647;0.127720344;0.352381287;0.373039852;0.157255778;0.115775856;0.410703454;0.308945749;0.237995005;0.158075916;0.294001282;0.304123981
S6;dots_motion_both;0.103092876;0.130368079;0.10195721;0.644103931;0.076202483;0.103061688;0.12877385;0.674475488;0.062414138;0.124990178;0.183433412;0.609172264;0.081030215;0.12908571;0.151388518;0.617520323;0.06338449;0.114195525;0.161915052;0.634170527
S10;dots_motion_both;0.341257116;0.318581007;0.184551799;0.15386983;0.199681496;0.273817245;0.254001539;0.269761085;0.187266541;0.238133025;0.26567417;0.304686343;0.247275738;0.27525456;0.230915541;0.244019673;0.208798772;0.25337313;0.273884391;0.261075458
S14;dots_motion_both;0.173200004;0.224822948;0.248998204;0.342882677;0.112132579;0.142601706;0.279503902;0.450686759;0.129049551;0.163646858;0.24879558;0.445919318;0.135465725;0.189744668;0.23419431;0.42656157;0.145520075;0.166017438;0.259377558;0.416601273
S15;dots_motion_both;0.131518003;0.303666186;0.348496242;0.213666345;0.107328299;0.211829458;0.408018534;0.267895214;0.100820187;0.181159727;0.44895801;0.262580502;0.101234849;0.215794376;0.426198103;0.252085564;0.084323928;0.184934865;0.512930085;0.214276766
S16;dots_motion_both;0.34506495;0.29425444;0.168104084;0.188921157;0.17771389;0.265674928;0.210019773;0.339599667;0.168644371;0.257592267;0.208693478;0.357797207;0.197042521;0.262756784;0.216527589;0.317402795;0.196923429;0.274753203;0.200834882;0.320593234
S21;dots_motion_both;0.448024688;0.309443333;0.115576637;0.123717858;0.312287849;0.28103378;0.163242977;0.237966432;0.219690075;0.25260646;0.194120634;0.327135012;0.269854836;0.284444758;0.182373956;0.258477802;0.272156083;0.287000321;0.191233875;0.243888635
S22;dots_motion_both;0.210943335;0.201863544;0.098753548;0.437642087;0.17734383;0.182414902;0.16132308;0.445165462;0.182158161;0.200100555;0.203404316;0.396708785;0.184123022;0.181386124;0.15986388;0.439859589;0.175838607;0.199862741;0.156917288;0.431692935
S23;dots_motion_both;0.172919073;0.271606329;0.234636863;0.31265936;0.121042094;0.236219129;0.215537296;0.413891282;0.130334898;0.23899637;0.229798839;0.389373093;0.150386299;0.266006877;0.230758605;0.34355099;0.12640971;0.228355847;0.243040442;0.391034322
S24;dots_motion_both;0.321739202;0.342657862;0.170580072;0.162188692;0.301708006;0.339009519;0.174681412;0.181578679;0.269107402;0.359748825;0.165782835;0.20102096;0.273833311;0.350308169;0.164561491;0.208254047;0.265601507;0.34391168;0.192353054;0.194275388
S27;dots_motion_both;0.211028925;0.312311459;0.19971862;0.270211252;0.131784679;0.430219701;0.242305598;0.190976014;0.11816856;0.463756694;0.257348012;0.157153847;0.130200319;0.386307422;0.275550967;0.203564993;0.115427542;0.41331655;0.268785068;0.197872431
S28;dots_motion_both;0.306293574;0.320220796;0.223873739;0.147436413;0.236035455;0.292405566;0.281146672;0.188081505;0.235058045;0.285471794;0.27680858;0.200150745;0.253349696;0.288823787;0.268214243;0.187718262;0.192890956;0.240939128;0.333758012;0.230172571
S29;dots_motion_both;0.243594715;0.224065225;0.179931306;0.34303673;0.281161883;0.253297655;0.184523861;0.276130818;0.367264773;0.257650957;0.166884715;0.205093112;0.304675212;0.243273328;0.188793013;0.258255291;0.26878481;0.236734761;0.19944116;0.289778808
S30;dots_motion_both;0.171989765;0.229512111;0.206041069;0.385472625;0.205447234;0.219882444;0.211817219;0.357291448;0.215130984;0.18609354;0.220212274;0.372180767;0.172512289;0.16542145;0.242344678;0.413986082;0.176919314;0.218837943;0.230352215;0.368288775
S32;dots_motion_both;0.215324099;0.277849826;0.230909912;0.271669823;0.14178732;0.24913674;0.287637985;0.318370535;0.178165575;0.252158621;0.286366906;0.281113422;0.145910114;0.258907611;0.279283796;0.312912243;0.140697078;0.226537535;0.324561427;0.305363168
S33;dots_motion_both;0.221010851;0.230679784;0.177379381;0.365365019;0.209509679;0.222028868;0.174032199;0.39008695;0.198391102;0.248980633;0.174248981;0.373344263;0.181193948;0.223934498;0.181186909;0.408446449;0.162565064;0.250317709;0.195327458;0.386953708
S34;dots_motion_both;0.136757962;0.205419468;0.403267896;0.250015154;0.102681986;0.199572319;0.445932503;0.246987063;0.112815381;0.209877286;0.493557607;0.180644429;0.109914155;0.198890208;0.430616319;0.25423571;0.069013906;0.158170693;0.62741159;0.14405416
S35;dots_motion_both;0.400933273;0.263184513;0.109582812;0.221534793;0.377344664;0.307544742;0.112398846;0.198843632;0.498690292;0.281946668;0.08670854;0.130484144;0.368375866;0.30008338;0.123503587;0.204267431;0.330804655;0.286239775;0.136262791;0.2430405
S36;dots_motion_both;0.138369373;0.212528781;0.454544896;0.191808086;0.089130662;0.232447193;0.551645808;0.12502697;0.093629942;0.248618141;0.55948795;0.097019876;0.095366815;0.216390081;0.58152663;0.10531027;0.090709093;0.210427392;0.598184807;0.099417337
