Subject;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S19;Reposo_EEG _AO;0.208907798;0.314295403;0.288917434;0.185213647;0.202807327;0.268663948;0.327437945;0.197635413;0.191739633;0.255354617;0.359020565;0.189431762;0.142324363;0.268215564;0.362131989;0.220618829;0.19508112;0.248381996;0.374955101;0.179571188
S22;Reposo_EEG _AO;0.22033672;0.201525427;0.129016347;0.429747419;0.172355003;0.19718176;0.213314018;0.404489763;0.187145384;0.209479778;0.260739486;0.336921068;0.158832162;0.208674794;0.213601875;0.406181861;0.18766832;0.188057139;0.221803165;0.390343951
S23;Reposo_EEG _AO;0.19931112;0.251830476;0.347833731;0.195003999;0.082171114;0.210200644;0.384441776;0.311437356;0.073376764;0.209765955;0.404005822;0.303112946;0.086586199;0.217519692;0.445227155;0.243771767;0.088028459;0.200062883;0.421050584;0.281111844
S24;Reposo_EEG _AO;0.239411385;0.328904913;0.241296463;0.18863771;0.222933535;0.321719308;0.234109027;0.219468634;0.260652103;0.317073815;0.215585648;0.204590926;0.201356642;0.317912979;0.255032042;0.223349041;0.244646742;0.305201901;0.246683403;0.201302251
S25;Reposo_EEG _AO;0.203035909;0.234400368;0.155910795;0.397782166;0.17291559;0.220648877;0.191410366;0.409065279;0.241483089;0.252739039;0.157622387;0.344481899;0.187158073;0.208348216;0.168887403;0.429527576;0.151518251;0.183542047;0.179145446;0.481409619
S26;Reposo_EEG _AO;0.144811569;0.308471197;0.290405214;0.252100185;0.072116298;0.29732045;0.39636979;0.230583083;0.100823281;0.30358784;0.393840829;0.198558663;0.074167124;0.271583446;0.399806974;0.249605863;0.109530307;0.274548903;0.415838521;0.197549006
S27;Reposo_EEG _AO;0.155525433;0.379507788;0.243179621;0.219251247;0.094900058;0.49244388;0.267891912;0.143591418;0.072882574;0.56576444;0.254691971;0.105828315;0.094086359;0.455256154;0.305983998;0.143513822;0.074378361;0.474608718;0.301712054;0.147975831
S28;Reposo_EEG _AO;0.357907058;0.310736037;0.17287582;0.155866076;0.253159888;0.195014855;0.318160157;0.230258451;0.254794501;0.178564349;0.326357071;0.237853186;0.259583003;0.212202737;0.298743528;0.227190318;0.18009432;0.142443676;0.396931457;0.27797289
S29;Reposo_EEG _AO;0.162714701;0.193922579;0.367522353;0.266157547;0.113398062;0.132805041;0.565708523;0.183747343;0.188666265;0.143961066;0.526493874;0.13787755;0.116664995;0.15128762;0.534778667;0.191421929;0.086129492;0.107252473;0.632310932;0.170977606
S30;Reposo_EEG _AO;0.099574717;0.21903878;0.30496989;0.373057443;0.091883546;0.188952198;0.317099511;0.398345044;0.096598377;0.159509889;0.377049915;0.363093449;0.08155255;0.1687108;0.370912972;0.376304761;0.074777177;0.144413646;0.413370038;0.364318229
S31;Reposo_EEG _AO;0.332572975;0.221793754;0.178524881;0.263416601;0.334134925;0.253452688;0.179672731;0.229265689;0.312574947;0.331330838;0.168365014;0.184650839;0.305941998;0.274655316;0.169498136;0.246639191;0.293704881;0.292432279;0.190756976;0.219160607
S32;Reposo_EEG _AO;0.135092203;0.264566946;0.300307173;0.297525903;0.164368608;0.202269716;0.340622026;0.290698044;0.201803739;0.216586929;0.322852749;0.256694475;0.164499929;0.189583082;0.35943915;0.284081795;0.151218329;0.215857804;0.34166998;0.288898651
S33;Reposo_EEG _AO;0.127308335;0.148879039;0.293399001;0.425481378;0.097993881;0.124187806;0.344888809;0.427037722;0.13963132;0.152694548;0.294331841;0.406395372;0.095867018;0.137260826;0.292894315;0.468400875;0.082790559;0.125619713;0.395574073;0.388919752
S34;Reposo_EEG _AO;0.045399437;0.076905082;0.781278527;0.095307921;0.029325331;0.060538655;0.825452489;0.084162542;0.04226225;0.082444504;0.792117376;0.082714977;0.031528015;0.07284087;0.804253536;0.090739986;0.029296439;0.067189163;0.815374907;0.087460544
S35;Reposo_EEG _AO;0.35630153;0.252131909;0.11462818;0.269699643;0.339440503;0.298313437;0.115634067;0.242417125;0.405415638;0.303093406;0.097711312;0.191557652;0.311223465;0.286360586;0.13003941;0.267010613;0.329437173;0.265786548;0.139545754;0.261877841
S36;Reposo_EEG _AO;0.178046755;0.200275421;0.28473756;0.328809057;0.2510358;0.211632408;0.363423432;0.169487363;0.310388454;0.238202976;0.333418861;0.1144945;0.208199975;0.203695653;0.410168275;0.174041938;0.20858304;0.182972652;0.366319627;0.233057397
S37;Reposo_EEG _AO;0.247093116;0.228397806;0.246316715;0.276595017;0.189725665;0.18534389;0.316764982;0.306744023;0.171368939;0.186150842;0.345894947;0.295038488;0.184619249;0.189236714;0.318046917;0.306695608;0.156167791;0.164127633;0.34313527;0.335083288
S2;Reposo_EEG;0.084274014;0.201487068;0.537996972;0.169335418;0.069030264;0.131210451;0.590972933;0.200204766;0.072147971;0.109768218;0.594885797;0.214555509;0.062187389;0.120997046;0.573040757;0.232266151;0.068567234;0.111963024;0.670300946;0.145218454
S3;Reposo_EEG;0.129752836;0.141818082;0.294098256;0.432593025;0.105326067;0.132403893;0.278378404;0.481521348;0.115038311;0.122314911;0.286978031;0.472940926;0.110094479;0.116783947;0.298931301;0.471989;0.080700624;0.118565868;0.322477922;0.475892618
S5;Reposo_EEG;0.058222969;0.080276474;0.509030069;0.350691699;0.069633325;0.081479043;0.492206397;0.354887236;0.101530297;0.105112813;0.463702107;0.32786402;0.067520677;0.075908188;0.48916576;0.364947241;0.072784084;0.083950598;0.519846535;0.322242658
S6;Reposo_EEG;0.072897328;0.12568435;0.60266697;0.19572306;0.04788344;0.110856753;0.582124157;0.25316228;0.051565874;0.109542341;0.566956012;0.265748812;0.056288905;0.113465391;0.549672512;0.273485164;0.035139566;0.082018473;0.676232575;0.201832527
S7;Reposo_EEG;0.195539237;0.253267508;0.347262422;0.200275812;0.091141657;0.220715077;0.368952016;0.314429454;0.121071866;0.182030077;0.300320125;0.38722195;0.187584752;0.224105646;0.308748788;0.27588741;0.15036833;0.182743005;0.356199943;0.304559825
S10;Reposo_EEG;0.046024186;0.105495539;0.740327578;0.105825812;0.049808872;0.077252211;0.729788469;0.139597451;0.065375838;0.080526231;0.699697254;0.150334714;0.046026187;0.071993556;0.754244763;0.12462115;0.048898875;0.074528517;0.742697584;0.130524745
S11;Reposo_EEG;0.05679092;0.068744778;0.778342223;0.094905793;0.031642031;0.040658811;0.846635203;0.079947435;0.023027635;0.033809733;0.87434553;0.06780678;0.022152139;0.035320247;0.875324974;0.066445264;0.023200981;0.031312211;0.871080842;0.073190522
S13;Reposo_EEG;0.205198193;0.222247612;0.185734879;0.382843269;0.175149074;0.176624066;0.207953411;0.43653499;0.184607654;0.204058495;0.201741109;0.40583096;0.195857634;0.172661759;0.199217296;0.428344172;0.185229591;0.179803193;0.188590645;0.442794514
S14;Reposo_EEG;0.123002082;0.142456723;0.58786154;0.145013898;0.11123515;0.112794808;0.593687731;0.179632783;0.099443084;0.099083354;0.583171626;0.214779568;0.088403754;0.096668765;0.601725299;0.210329224;0.092048957;0.11234411;0.626354141;0.166922519
S15;Reposo_EEG;0.035499593;0.080759879;0.75632748;0.125534594;0.025144715;0.06433802;0.76873096;0.139406255;0.031239329;0.067398591;0.768606115;0.130960666;0.027090603;0.066511541;0.778304098;0.125944499;0.024321785;0.070845954;0.769485062;0.133757413
S16;Reposo_EEG;0.134461145;0.163576543;0.52949572;0.170416137;0.070174534;0.126091634;0.574502279;0.224427731;0.057810872;0.116945868;0.596025058;0.223470816;0.07448564;0.127096002;0.582062343;0.211151803;0.045667606;0.095339775;0.661639766;0.193635539
S18;Reposo_EEG;0.155612236;0.276217385;0.296412815;0.268988361;0.121803385;0.221344557;0.316563319;0.335844515;0.128436339;0.210779161;0.32407976;0.332117003;0.100113673;0.220423736;0.363145606;0.312531728;0.121654201;0.185267784;0.353834449;0.336226083
S19;Reposo_EEG;0.103513269;0.230890014;0.533972493;0.129876276;0.081523626;0.205851259;0.579687108;0.131299188;0.070423092;0.208664055;0.585607206;0.13324467;0.075896006;0.212717135;0.558711271;0.150703873;0.071426721;0.211525628;0.590173673;0.125530215
S22;Reposo_EEG;0.113077965;0.129640326;0.309647611;0.424037747;0.082199013;0.10193396;0.463773837;0.337458014;0.11294036;0.096827805;0.51712563;0.265687591;0.099085176;0.098857901;0.444968905;0.341507635;0.081465004;0.105837932;0.475510308;0.324491662
S23;Reposo_EEG;0.087301009;0.082469559;0.716869783;0.110429762;0.060389946;0.074458508;0.699244096;0.160375287;0.047636047;0.08048729;0.721232288;0.145205473;0.059251182;0.082685895;0.720688397;0.132880503;0.050158076;0.063444811;0.765634246;0.117110153
S24;Reposo_EEG;0.078346676;0.069474141;0.792051919;0.059393913;0.036896226;0.032056372;0.872361685;0.057907385;0.033632913;0.034009973;0.871126772;0.060400682;0.045052741;0.042964594;0.839448861;0.071762799;0.018393616;0.022222865;0.913243523;0.045611906
S25;Reposo_EEG;0.094669445;0.133350225;0.236356026;0.525523254;0.074378321;0.118600898;0.255009206;0.546412143;0.098012051;0.13547646;0.217536881;0.544733945;0.070877321;0.119808169;0.247864184;0.554618627;0.061407297;0.112031018;0.226519838;0.593892629
S26;Reposo_EEG;0.100323978;0.240852873;0.400259025;0.255348224;0.04550265;0.200026928;0.549163135;0.2036623;0.041005653;0.181184125;0.607314477;0.169343867;0.039560124;0.157253831;0.628603797;0.17293961;0.045807081;0.151555564;0.629674091;0.171418333
S27;Reposo_EEG;0.075185881;0.121205392;0.604818836;0.196159824;0.030069369;0.084575785;0.806330278;0.078215612;0.025388796;0.081295235;0.832570864;0.060090343;0.026101769;0.070480913;0.824343165;0.078147274;0.036227724;0.082371674;0.787439508;0.092821238
S28;Reposo_EEG;0.221513101;0.191018996;0.437418045;0.148275076;0.074475729;0.103276904;0.687651944;0.133602484;0.051755516;0.080248419;0.743612195;0.123574519;0.08309149;0.092454983;0.68100182;0.142757538;0.046312427;0.06180209;0.766446298;0.124375656
S29;Reposo_EEG;0.053648048;0.071127437;0.706106795;0.164252818;0.027265527;0.049742336;0.826031248;0.095934408;0.022035282;0.050573835;0.850928576;0.075932646;0.023105274;0.050066756;0.844424834;0.081243624;0.021693529;0.047339296;0.83480723;0.095305742
S30;Reposo_EEG;0.109020954;0.167148824;0.389120703;0.333325484;0.122065911;0.179869732;0.363380155;0.332699565;0.087888193;0.198967827;0.395875675;0.314956722;0.086168781;0.166627223;0.409986133;0.335601928;0.105066296;0.180222553;0.414471485;0.298121822
S31;Reposo_EEG;0.093786048;0.161263491;0.325434863;0.409929632;0.100613661;0.126022052;0.415383452;0.347486103;0.212511742;0.17703849;0.367511855;0.23652803;0.139023535;0.154078837;0.311693839;0.382427803;0.215852911;0.131266499;0.409845877;0.235910554
S32;Reposo_EEG;0.064721261;0.15075259;0.609652004;0.171638707;0.047461569;0.111341078;0.710168937;0.128927261;0.046294651;0.120490678;0.722176217;0.109531706;0.043217147;0.104563215;0.736725473;0.113610674;0.045751037;0.121051083;0.717010533;0.114611693
S33;Reposo_EEG;0.067415936;0.12233818;0.503529604;0.304329585;0.039961438;0.096937627;0.571155869;0.288256125;0.035625771;0.086307537;0.595797637;0.277857174;0.040500108;0.088737707;0.590489975;0.277113266;0.03083117;0.071996827;0.602013633;0.292027504
S34;Reposo_EEG;0.047777221;0.07715967;0.780099639;0.093708844;0.025077249;0.050440181;0.848093668;0.075548949;0.027576684;0.056479461;0.848234823;0.066992363;0.027818746;0.054454863;0.843691268;0.073152166;0.024085721;0.051261395;0.840018326;0.083784996
S35;Reposo_EEG;0.283679613;0.242306595;0.185644072;0.276834768;0.240759877;0.322701991;0.161181639;0.269844263;0.301998069;0.309094157;0.153968855;0.230869714;0.263885067;0.302676796;0.179883379;0.24967627;0.233395723;0.259772006;0.18889342;0.312245254
S36;Reposo_EEG;0.050778443;0.170920042;0.693038836;0.084680919;0.030957525;0.132530597;0.783739305;0.052462975;0.030032278;0.136101305;0.793875031;0.039771344;0.028817046;0.121722883;0.807906183;0.041272098;0.030039433;0.143795878;0.781334287;0.044608159
S37;Reposo_EEG;0.049722266;0.158464239;0.650777495;0.14018558;0.038065168;0.118728891;0.728197255;0.114436434;0.036563025;0.095233898;0.765610582;0.102056151;0.03669618;0.111277615;0.735980802;0.115597185;0.039882444;0.098606932;0.741687824;0.119122824
S2;color_right;0.298757055;0.294118023;0.173300252;0.2275239;0.206509511;0.231083492;0.204437931;0.34803525;0.171306012;0.205532812;0.216512498;0.396132242;0.188657168;0.215117208;0.202901265;0.382870472;0.223241656;0.223082653;0.215965036;0.328400742
S3;color_right;0.422457001;0.223386504;0.106446205;0.23892099;0.281666033;0.210924619;0.150680801;0.351512422;0.188207496;0.177506139;0.157590406;0.464375827;0.262686127;0.209747685;0.151726834;0.369947311;0.24557995;0.19516686;0.156478919;0.396390564
S5;color_right;0.319850169;0.238389823;0.269930026;0.169811682;0.230542318;0.159285302;0.334998877;0.270584135;0.165208529;0.141190009;0.366318918;0.321176842;0.154589919;0.139866754;0.421590155;0.279469365;0.221790719;0.156321364;0.31362549;0.304373596
S6;color_right;0.107159586;0.171256866;0.196935422;0.501507456;0.050947684;0.113654016;0.178119698;0.625623691;0.074747203;0.139034857;0.264877959;0.497899133;0.076400686;0.145011824;0.234633982;0.511578158;0.080899987;0.147504761;0.325005187;0.428556142
S7;color_right;0.455889765;0.286874464;0.110239287;0.143712089;0.292996129;0.253555624;0.162846864;0.284406376;0.190661134;0.265533595;0.189695896;0.346804588;0.257980276;0.262397536;0.172744815;0.299761659;0.306135707;0.274259962;0.160611518;0.253830449
S10;color_right;0.342125054;0.302346516;0.172259123;0.180035239;0.190188804;0.20209033;0.21333075;0.388040741;0.165243774;0.174205761;0.199457713;0.454047161;0.174027542;0.214535795;0.224556353;0.381265997;0.215310045;0.197905995;0.213131166;0.367215453
S11;color_right;0.332952631;0.362272387;0.114356619;0.186617207;0.245707676;0.274278304;0.153825982;0.318725569;0.213615014;0.256475663;0.171121331;0.349955803;0.262564865;0.291148529;0.148213538;0.291028107;0.227170915;0.258262133;0.16548859;0.340818755
S13;color_right;0.258846645;0.266469235;0.146032778;0.322878337;0.214364454;0.233989949;0.178628784;0.367654494;0.21850145;0.237237317;0.167913998;0.370494481;0.189821957;0.226556817;0.179362549;0.397443202;0.203244703;0.235037707;0.172737618;0.384093042
S14;color_right;0.119743675;0.149505274;0.347177014;0.371368777;0.057530444;0.095542387;0.394863049;0.437650469;0.05634873;0.092939352;0.394758164;0.44123683;0.061353418;0.091523601;0.387303802;0.442983499;0.074212842;0.113491614;0.357596195;0.440641212
S15;color_right;0.43331613;0.208303697;0.212639941;0.142327929;0.19823678;0.148347998;0.378722689;0.266589723;0.105797371;0.139212563;0.455626054;0.291509005;0.166694248;0.147033831;0.425392272;0.254431715;0.117535025;0.130432528;0.463570395;0.281554081
S16;color_right;0.352080714;0.279579937;0.129986099;0.226311985;0.259410208;0.234678403;0.148115523;0.342108617;0.174256419;0.165894988;0.143492453;0.493743742;0.21800166;0.196537127;0.149825314;0.410335779;0.201768231;0.184990494;0.144800655;0.444548609
S18;color_right;0.171891666;0.257549629;0.233534486;0.330410546;0.090182106;0.189636123;0.263919007;0.44366343;0.079586376;0.182713502;0.274401115;0.451538328;0.0860562;0.182398266;0.280662021;0.440507334;0.097016505;0.185093409;0.267202616;0.43955023
S19;color_right;0.204261318;0.297338452;0.289697434;0.205294735;0.156398229;0.276560601;0.332818017;0.229284706;0.184925559;0.279112676;0.316384162;0.214359756;0.15270078;0.280111271;0.321507091;0.240393684;0.156804105;0.263368358;0.364081192;0.211952516
S22;color_right;0.331108884;0.287718839;0.099699437;0.265857354;0.21432094;0.2283261;0.170755026;0.371724439;0.202754779;0.175028721;0.186729988;0.420246131;0.208057997;0.21985662;0.173984517;0.382760541;0.203277247;0.213469962;0.172675502;0.395042907
S23;color_right;0.402922603;0.265228645;0.168620847;0.159782011;0.246598761;0.23905732;0.192058222;0.313530142;0.165649799;0.237261049;0.214724468;0.371664305;0.254702448;0.245812345;0.214081086;0.27897007;0.228793474;0.236790685;0.206172053;0.319580895
S24;color_right;0.224223667;0.215350642;0.274048068;0.277943053;0.110489649;0.140188112;0.314276019;0.422651399;0.121240397;0.154286645;0.350490901;0.363512509;0.132925455;0.165651477;0.319610607;0.372528857;0.106040662;0.137343555;0.430898652;0.315677712
S25;color_right;0.216760641;0.21456209;0.1406647;0.414116387;0.196709149;0.203989674;0.143575125;0.443920332;0.299225151;0.231018458;0.114167567;0.349652215;0.207479574;0.20067286;0.147799842;0.435969063;0.154436093;0.183148428;0.140837745;0.51049252
S26;color_right;0.15902598;0.239980462;0.184111602;0.408182839;0.142461854;0.244965;0.196715101;0.407744682;0.201921756;0.26681842;0.197461569;0.327458061;0.155955673;0.254976105;0.208582995;0.372868226;0.124600537;0.195189742;0.193354783;0.475987777
S27;color_right;0.195562352;0.236609524;0.157517211;0.395174821;0.265246281;0.273445104;0.175945534;0.273634706;0.267159998;0.308276217;0.200627584;0.214504986;0.218190254;0.246343663;0.210501358;0.311463901;0.221162548;0.275735258;0.206979692;0.283527284
S28;color_right;0.30370004;0.296694954;0.16957312;0.223727417;0.269555438;0.260091034;0.187900581;0.273948589;0.264389985;0.253845298;0.207516172;0.267872369;0.309470672;0.257055573;0.186447409;0.241732403;0.200209128;0.223611819;0.243022072;0.32459416
S29;color_right;0.201940547;0.201279355;0.234137346;0.350359656;0.258552171;0.206242868;0.321604221;0.208231437;0.340735018;0.234351343;0.283801389;0.138414879;0.241668044;0.199794912;0.320499352;0.231928106;0.198790052;0.163637256;0.413469029;0.218908639
S30;color_right;0.105185946;0.137419625;0.227832942;0.518100423;0.14507686;0.120405035;0.27695108;0.450622758;0.162472359;0.120012567;0.294128374;0.416605295;0.100027145;0.105687842;0.304357762;0.482090383;0.117225475;0.114909718;0.308127769;0.453170646
S31;color_right;0.179015854;0.197338706;0.212380243;0.400985556;0.116923272;0.172995655;0.187012972;0.504912955;0.13122071;0.189045765;0.157682751;0.502917685;0.126491555;0.177894742;0.186491095;0.490391296;0.115832532;0.176405343;0.17127569;0.519584989
S32;color_right;0.145643719;0.215290812;0.268883869;0.358857547;0.138254044;0.228341699;0.289019699;0.333984689;0.169650941;0.259014907;0.267433601;0.29475916;0.132410385;0.215653764;0.259832235;0.379857879;0.135786673;0.229439602;0.308999505;0.315378206
S33;color_right;0.255952233;0.194187498;0.159481425;0.381319353;0.232648576;0.220826792;0.173040765;0.364921388;0.291662604;0.235928922;0.154548916;0.311545594;0.212000658;0.201635076;0.168391103;0.410954561;0.21669397;0.217035193;0.184252829;0.373752661
S34;color_right;0.111916754;0.143482577;0.54286267;0.198199774;0.079038127;0.11730443;0.633788597;0.167363306;0.113466991;0.135690278;0.612261303;0.1368729;0.077277563;0.116628482;0.639383404;0.164088698;0.053403113;0.104676396;0.684307849;0.155717106
S35;color_right;0.324732193;0.281735062;0.136515121;0.25047131;0.348194386;0.29554873;0.149129636;0.203533041;0.478332857;0.27077187;0.110370034;0.138559425;0.305292728;0.303010173;0.160440373;0.227089327;0.302129674;0.288659365;0.160333787;0.245165031
S36;color_right;0.182914464;0.198648512;0.265830297;0.343649137;0.252919961;0.245180066;0.305813721;0.191938276;0.295889032;0.289224676;0.295602106;0.117285272;0.221819518;0.243832561;0.350453463;0.18028081;0.230795323;0.242346069;0.338655946;0.1838558
S37;color_right;0.238833869;0.262361875;0.193882882;0.300608729;0.228201311;0.245083133;0.257228556;0.266918264;0.250947756;0.239371082;0.270545678;0.237130435;0.201324666;0.235033126;0.289604351;0.270764076;0.188874294;0.21443242;0.287875493;0.306515226
