Subject;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S24;Reposo_EEG _AO;0.239411385;0.328904913;0.241296463;0.18863771;0.222933535;0.321719308;0.234109027;0.219468634;0.260652103;0.317073815;0.215585648;0.204590926;0.201356642;0.317912979;0.255032042;0.223349041;0.244646742;0.305201901;0.246683403;0.201302251
S25;Reposo_EEG _AO;0.203035909;0.234400368;0.155910795;0.397782166;0.17291559;0.220648877;0.191410366;0.409065279;0.241483089;0.252739039;0.157622387;0.344481899;0.187158073;0.208348216;0.168887403;0.429527576;0.151518251;0.183542047;0.179145446;0.481409619
S26;Reposo_EEG _AO;0.144811569;0.308471197;0.290405214;0.252100185;0.072116298;0.29732045;0.39636979;0.230583083;0.100823281;0.30358784;0.393840829;0.198558663;0.074167124;0.271583446;0.399806974;0.249605863;0.109530307;0.274548903;0.415838521;0.197549006
S27;Reposo_EEG _AO;0.155525433;0.379507788;0.243179621;0.219251247;0.094900058;0.49244388;0.267891912;0.143591418;0.072882574;0.56576444;0.254691971;0.105828315;0.094086359;0.455256154;0.305983998;0.143513822;0.074378361;0.474608718;0.301712054;0.147975831
S28;Reposo_EEG _AO;0.357907058;0.310736037;0.17287582;0.155866076;0.253159888;0.195014855;0.318160157;0.230258451;0.254794501;0.178564349;0.326357071;0.237853186;0.259583003;0.212202737;0.298743528;0.227190318;0.18009432;0.142443676;0.396931457;0.27797289
S29;Reposo_EEG _AO;0.162714701;0.193922579;0.367522353;0.266157547;0.113398062;0.132805041;0.565708523;0.183747343;0.188666265;0.143961066;0.526493874;0.13787755;0.116664995;0.15128762;0.534778667;0.191421929;0.086129492;0.107252473;0.632310932;0.170977606
S30;Reposo_EEG _AO;0.099574717;0.21903878;0.30496989;0.373057443;0.091883546;0.188952198;0.317099511;0.398345044;0.096598377;0.159509889;0.377049915;0.363093449;0.08155255;0.1687108;0.370912972;0.376304761;0.074777177;0.144413646;0.413370038;0.364318229
S31;Reposo_EEG _AO;0.332572975;0.221793754;0.178524881;0.263416601;0.334134925;0.253452688;0.179672731;0.229265689;0.312574947;0.331330838;0.168365014;0.184650839;0.305941998;0.274655316;0.169498136;0.246639191;0.293704881;0.292432279;0.190756976;0.219160607
S32;Reposo_EEG _AO;0.135092203;0.264566946;0.300307173;0.297525903;0.164368608;0.202269716;0.340622026;0.290698044;0.201803739;0.216586929;0.322852749;0.256694475;0.164499929;0.189583082;0.35943915;0.284081795;0.151218329;0.215857804;0.34166998;0.288898651
S33;Reposo_EEG _AO;0.127308335;0.148879039;0.293399001;0.425481378;0.097993881;0.124187806;0.344888809;0.427037722;0.13963132;0.152694548;0.294331841;0.406395372;0.095867018;0.137260826;0.292894315;0.468400875;0.082790559;0.125619713;0.395574073;0.388919752
S34;Reposo_EEG _AO;0.045399437;0.076905082;0.781278527;0.095307921;0.029325331;0.060538655;0.825452489;0.084162542;0.04226225;0.082444504;0.792117376;0.082714977;0.031528015;0.07284087;0.804253536;0.090739986;0.029296439;0.067189163;0.815374907;0.087460544
S35;Reposo_EEG _AO;0.35630153;0.252131909;0.11462818;0.269699643;0.339440503;0.298313437;0.115634067;0.242417125;0.405415638;0.303093406;0.097711312;0.191557652;0.311223465;0.286360586;0.13003941;0.267010613;0.329437173;0.265786548;0.139545754;0.261877841
S36;Reposo_EEG _AO;0.178046755;0.200275421;0.28473756;0.328809057;0.2510358;0.211632408;0.363423432;0.169487363;0.310388454;0.238202976;0.333418861;0.1144945;0.208199975;0.203695653;0.410168275;0.174041938;0.20858304;0.182972652;0.366319627;0.233057397
S37;Reposo_EEG _AO;0.247093116;0.228397806;0.246316715;0.276595017;0.189725665;0.18534389;0.316764982;0.306744023;0.171368939;0.186150842;0.345894947;0.295038488;0.184619249;0.189236714;0.318046917;0.306695608;0.156167791;0.164127633;0.34313527;0.335083288
S2;Reposo_EEG;0.084274014;0.201487068;0.537996972;0.169335418;0.069030264;0.131210451;0.590972933;0.200204766;0.072147971;0.109768218;0.594885797;0.214555509;0.062187389;0.120997046;0.573040757;0.232266151;0.068567234;0.111963024;0.670300946;0.145218454
S3;Reposo_EEG;0.129752836;0.141818082;0.294098256;0.432593025;0.105326067;0.132403893;0.278378404;0.481521348;0.115038311;0.122314911;0.286978031;0.472940926;0.110094479;0.116783947;0.298931301;0.471989;0.080700624;0.118565868;0.322477922;0.475892618
S6;Reposo_EEG;0.072897328;0.12568435;0.60266697;0.19572306;0.04788344;0.110856753;0.582124157;0.25316228;0.051565874;0.109542341;0.566956012;0.265748812;0.056288905;0.113465391;0.549672512;0.273485164;0.035139566;0.082018473;0.676232575;0.201832527
S7;Reposo_EEG;0.195539237;0.253267508;0.347262422;0.200275812;0.091141657;0.220715077;0.368952016;0.314429454;0.121071866;0.182030077;0.300320125;0.38722195;0.187584752;0.224105646;0.308748788;0.27588741;0.15036833;0.182743005;0.356199943;0.304559825
S10;Reposo_EEG;0.046024186;0.105495539;0.740327578;0.105825812;0.049808872;0.077252211;0.729788469;0.139597451;0.065375838;0.080526231;0.699697254;0.150334714;0.046026187;0.071993556;0.754244763;0.12462115;0.048898875;0.074528517;0.742697584;0.130524745
S13;Reposo_EEG;0.205198193;0.222247612;0.185734879;0.382843269;0.175149074;0.176624066;0.207953411;0.43653499;0.184607654;0.204058495;0.201741109;0.40583096;0.195857634;0.172661759;0.199217296;0.428344172;0.185229591;0.179803193;0.188590645;0.442794514
S14;Reposo_EEG;0.123002082;0.142456723;0.58786154;0.145013898;0.11123515;0.112794808;0.593687731;0.179632783;0.099443084;0.099083354;0.583171626;0.214779568;0.088403754;0.096668765;0.601725299;0.210329224;0.092048957;0.11234411;0.626354141;0.166922519
S15;Reposo_EEG;0.035499593;0.080759879;0.75632748;0.125534594;0.025144715;0.06433802;0.76873096;0.139406255;0.031239329;0.067398591;0.768606115;0.130960666;0.027090603;0.066511541;0.778304098;0.125944499;0.024321785;0.070845954;0.769485062;0.133757413
S16;Reposo_EEG;0.134461145;0.163576543;0.52949572;0.170416137;0.070174534;0.126091634;0.574502279;0.224427731;0.057810872;0.116945868;0.596025058;0.223470816;0.07448564;0.127096002;0.582062343;0.211151803;0.045667606;0.095339775;0.661639766;0.193635539
S18;Reposo_EEG;0.155612236;0.276217385;0.296412815;0.268988361;0.121803385;0.221344557;0.316563319;0.335844515;0.128436339;0.210779161;0.32407976;0.332117003;0.100113673;0.220423736;0.363145606;0.312531728;0.121654201;0.185267784;0.353834449;0.336226083
S19;Reposo_EEG;0.103513269;0.230890014;0.533972493;0.129876276;0.081523626;0.205851259;0.579687108;0.131299188;0.070423092;0.208664055;0.585607206;0.13324467;0.075896006;0.212717135;0.558711271;0.150703873;0.071426721;0.211525628;0.590173673;0.125530215
S22;Reposo_EEG;0.113077965;0.129640326;0.309647611;0.424037747;0.082199013;0.10193396;0.463773837;0.337458014;0.11294036;0.096827805;0.51712563;0.265687591;0.099085176;0.098857901;0.444968905;0.341507635;0.081465004;0.105837932;0.475510308;0.324491662
S24;Reposo_EEG;0.078346676;0.069474141;0.792051919;0.059393913;0.036896226;0.032056372;0.872361685;0.057907385;0.033632913;0.034009973;0.871126772;0.060400682;0.045052741;0.042964594;0.839448861;0.071762799;0.018393616;0.022222865;0.913243523;0.045611906
S25;Reposo_EEG;0.094669445;0.133350225;0.236356026;0.525523254;0.074378321;0.118600898;0.255009206;0.546412143;0.098012051;0.13547646;0.217536881;0.544733945;0.070877321;0.119808169;0.247864184;0.554618627;0.061407297;0.112031018;0.226519838;0.593892629
S26;Reposo_EEG;0.100323978;0.240852873;0.400259025;0.255348224;0.04550265;0.200026928;0.549163135;0.2036623;0.041005653;0.181184125;0.607314477;0.169343867;0.039560124;0.157253831;0.628603797;0.17293961;0.045807081;0.151555564;0.629674091;0.171418333
S27;Reposo_EEG;0.075185881;0.121205392;0.604818836;0.196159824;0.030069369;0.084575785;0.806330278;0.078215612;0.025388796;0.081295235;0.832570864;0.060090343;0.026101769;0.070480913;0.824343165;0.078147274;0.036227724;0.082371674;0.787439508;0.092821238
S28;Reposo_EEG;0.221513101;0.191018996;0.437418045;0.148275076;0.074475729;0.103276904;0.687651944;0.133602484;0.051755516;0.080248419;0.743612195;0.123574519;0.08309149;0.092454983;0.68100182;0.142757538;0.046312427;0.06180209;0.766446298;0.124375656
S29;Reposo_EEG;0.053648048;0.071127437;0.706106795;0.164252818;0.027265527;0.049742336;0.826031248;0.095934408;0.022035282;0.050573835;0.850928576;0.075932646;0.023105274;0.050066756;0.844424834;0.081243624;0.021693529;0.047339296;0.83480723;0.095305742
S30;Reposo_EEG;0.109020954;0.167148824;0.389120703;0.333325484;0.122065911;0.179869732;0.363380155;0.332699565;0.087888193;0.198967827;0.395875675;0.314956722;0.086168781;0.166627223;0.409986133;0.335601928;0.105066296;0.180222553;0.414471485;0.298121822
S31;Reposo_EEG;0.093786048;0.161263491;0.325434863;0.409929632;0.100613661;0.126022052;0.415383452;0.347486103;0.212511742;0.17703849;0.367511855;0.23652803;0.139023535;0.154078837;0.311693839;0.382427803;0.215852911;0.131266499;0.409845877;0.235910554
S32;Reposo_EEG;0.064721261;0.15075259;0.609652004;0.171638707;0.047461569;0.111341078;0.710168937;0.128927261;0.046294651;0.120490678;0.722176217;0.109531706;0.043217147;0.104563215;0.736725473;0.113610674;0.045751037;0.121051083;0.717010533;0.114611693
S33;Reposo_EEG;0.067415936;0.12233818;0.503529604;0.304329585;0.039961438;0.096937627;0.571155869;0.288256125;0.035625771;0.086307537;0.595797637;0.277857174;0.040500108;0.088737707;0.590489975;0.277113266;0.03083117;0.071996827;0.602013633;0.292027504
S34;Reposo_EEG;0.047777221;0.07715967;0.780099639;0.093708844;0.025077249;0.050440181;0.848093668;0.075548949;0.027576684;0.056479461;0.848234823;0.066992363;0.027818746;0.054454863;0.843691268;0.073152166;0.024085721;0.051261395;0.840018326;0.083784996
S35;Reposo_EEG;0.283679613;0.242306595;0.185644072;0.276834768;0.240759877;0.322701991;0.161181639;0.269844263;0.301998069;0.309094157;0.153968855;0.230869714;0.263885067;0.302676796;0.179883379;0.24967627;0.233395723;0.259772006;0.18889342;0.312245254
S36;Reposo_EEG;0.050778443;0.170920042;0.693038836;0.084680919;0.030957525;0.132530597;0.783739305;0.052462975;0.030032278;0.136101305;0.793875031;0.039771344;0.028817046;0.121722883;0.807906183;0.041272098;0.030039433;0.143795878;0.781334287;0.044608159
S37;Reposo_EEG;0.049722266;0.158464239;0.650777495;0.14018558;0.038065168;0.118728891;0.728197255;0.114436434;0.036563025;0.095233898;0.765610582;0.102056151;0.03669618;0.111277615;0.735980802;0.115597185;0.039882444;0.098606932;0.741687824;0.119122824
S2;color_both;0.230316192;0.30783366;0.221067835;0.235281675;0.18340479;0.237588716;0.254430701;0.317052656;0.195364767;0.208258999;0.257676782;0.330967536;0.172682821;0.228466506;0.254104505;0.336487279;0.179929473;0.243446695;0.277681106;0.293062084
S3;color_both;0.41248369;0.233225122;0.097061104;0.248847086;0.26332557;0.231890372;0.14093249;0.355832622;0.164400688;0.187059194;0.147278719;0.488044887;0.230106974;0.222460746;0.143289759;0.395219968;0.229329155;0.219411052;0.149110793;0.394080054
S6;color_both;0.13637903;0.222560748;0.258514554;0.370014411;0.069704213;0.152588495;0.265799846;0.494483689;0.074405039;0.143617551;0.328352415;0.440778781;0.084234423;0.152920087;0.302508675;0.447403185;0.078794267;0.152160107;0.389460291;0.369229145
S7;color_both;0.409713653;0.294650624;0.125854576;0.166634579;0.254174814;0.25924818;0.183571354;0.297586079;0.203848148;0.266198705;0.200175114;0.323816016;0.239887808;0.2723036;0.194036616;0.288794355;0.25102386;0.2952532;0.178874231;0.27025403
S10;color_both;0.37882859;0.328964968;0.154940024;0.135130517;0.249664032;0.254870082;0.21594587;0.273968725;0.212919964;0.219689117;0.226206112;0.333826236;0.237246149;0.267979446;0.222847437;0.267014623;0.246713188;0.23745777;0.236647898;0.273433182
S13;color_both;0.240220055;0.239712273;0.154295836;0.360970193;0.16128045;0.199091066;0.199744872;0.434759187;0.161405331;0.195406464;0.192516089;0.443792918;0.164403302;0.208524534;0.196675446;0.42510935;0.152784774;0.192106698;0.190951371;0.457742446
S14;color_both;0.171526924;0.142555149;0.336535579;0.340235648;0.060645347;0.084768889;0.412253749;0.429615978;0.053383811;0.080887901;0.415497994;0.437030935;0.084902072;0.097508401;0.378565233;0.423777343;0.067221143;0.0857424;0.391446147;0.444079711
S15;color_both;0.435396151;0.19568307;0.239522345;0.127703671;0.189216614;0.154470279;0.433311677;0.219238555;0.109668406;0.136648896;0.521291651;0.228262739;0.155508046;0.150368871;0.471888457;0.218587465;0.108779461;0.13569347;0.532916727;0.219220271
S16;color_both;0.424632619;0.303586284;0.114831152;0.153411764;0.286783318;0.269496769;0.154737351;0.282896315;0.228909893;0.242790441;0.164138732;0.35592253;0.280329684;0.264972504;0.164359366;0.284095609;0.302409723;0.251681364;0.156537602;0.283294394
S18;color_both;0.192280481;0.20166254;0.287802138;0.313811279;0.093629824;0.152883692;0.32238687;0.422950645;0.084034185;0.157319019;0.332736012;0.417982419;0.085175379;0.15710716;0.347784435;0.40233988;0.09461116;0.146059158;0.329069636;0.423059276
S19;color_both;0.142842662;0.300284963;0.357865501;0.194135795;0.124786025;0.277572022;0.410565298;0.183559632;0.168823743;0.280901151;0.38676388;0.160773151;0.118458794;0.266133161;0.420035442;0.190808285;0.130941202;0.288155915;0.399089497;0.178744759
S22;color_both;0.278584361;0.199226202;0.092355944;0.400109683;0.195709412;0.193549197;0.158955188;0.427717878;0.192099077;0.207609545;0.199821458;0.386063334;0.189058243;0.188499321;0.155763874;0.443002581;0.186116205;0.203382156;0.16308438;0.424426761
S24;color_both;0.195803146;0.244782041;0.351088288;0.203977757;0.128103083;0.185706404;0.410304092;0.269055114;0.157976317;0.186779051;0.435760121;0.21455095;0.141068861;0.197767853;0.400478447;0.254708958;0.118038122;0.174171236;0.507068143;0.196655389
S25;color_both;0.232057392;0.21232002;0.148548365;0.398017379;0.169488599;0.232741745;0.174280896;0.416917656;0.225208685;0.25690526;0.155041556;0.359236856;0.171620286;0.234197944;0.175580067;0.412741836;0.130688967;0.196391963;0.179667358;0.486738345
S26;color_both;0.183686246;0.241713032;0.192270532;0.373477265;0.201294238;0.244117579;0.186579198;0.358724435;0.28077152;0.252290102;0.173185727;0.286972154;0.195034519;0.239204804;0.194281987;0.361961613;0.183592799;0.210678734;0.204268047;0.391456342
S27;color_both;0.210451584;0.222427262;0.192170525;0.365988958;0.210464417;0.259520603;0.262098363;0.262962344;0.208940706;0.269558383;0.306704476;0.211506852;0.178440596;0.216793789;0.305977055;0.293166535;0.179416815;0.250278141;0.303127819;0.261952282
S28;color_both;0.328653751;0.274473395;0.176816902;0.214488443;0.269310766;0.258945507;0.178643628;0.286394415;0.311605986;0.256008281;0.168973248;0.258835804;0.289335187;0.264864761;0.182044472;0.25777833;0.231698511;0.235255368;0.200708758;0.327017067
S29;color_both;0.199272275;0.167391838;0.356864989;0.269779771;0.178447102;0.148867733;0.471953328;0.196787502;0.247195766;0.156079572;0.445197213;0.148990081;0.178552748;0.142907418;0.472543853;0.202501666;0.141380295;0.113670049;0.552973665;0.188659257
S30;color_both;0.094219455;0.142005921;0.289952518;0.4633401;0.127098234;0.139111896;0.336022533;0.392005635;0.150826216;0.148830132;0.349724571;0.345443353;0.100647185;0.121983939;0.351405662;0.419734546;0.102305683;0.129813899;0.390475155;0.37173224
S31;color_both;0.163045811;0.164285541;0.227151609;0.432826182;0.106476223;0.165279866;0.210122638;0.504015072;0.110223113;0.17040079;0.173871846;0.52952213;0.124489678;0.178648093;0.188570695;0.494492386;0.104457645;0.151995148;0.203421765;0.524841895
S32;color_both;0.084868278;0.136350531;0.401826548;0.367034297;0.090113383;0.142437909;0.403146866;0.353167119;0.118964175;0.183543445;0.365066332;0.322642642;0.102873556;0.149150051;0.383775821;0.354627383;0.083171374;0.154174966;0.408982094;0.342708804
S33;color_both;0.259739015;0.278245662;0.178955027;0.27759969;0.248228251;0.230148737;0.160026394;0.352605842;0.318747153;0.199037656;0.172620712;0.304302954;0.293915256;0.205496084;0.151515226;0.344555858;0.250338448;0.161582587;0.229235881;0.352543001
S34;color_both;0.125050875;0.164517973;0.49952685;0.206748317;0.087295467;0.144213985;0.575156286;0.190405447;0.119045578;0.15823717;0.563031163;0.157788615;0.08151063;0.14767541;0.574014508;0.19384264;0.065614742;0.12317606;0.638540576;0.170711132
S35;color_both;0.294287839;0.246031113;0.158625222;0.292736114;0.297025721;0.303765295;0.159449268;0.235370476;0.396745536;0.301599583;0.124198051;0.175139939;0.277594324;0.295654607;0.167245228;0.255160224;0.266022064;0.270999498;0.170176633;0.289127459
S36;color_both;0.122970067;0.12837008;0.348725149;0.389841316;0.165592672;0.195866491;0.434469367;0.199957124;0.202673412;0.237628333;0.448380036;0.109851297;0.142471337;0.180168965;0.510972384;0.163201181;0.127715075;0.183156018;0.510326338;0.175233948
S37;color_both;0.266947575;0.246148671;0.247802045;0.236591832;0.22957765;0.22147725;0.307590153;0.239734013;0.218872913;0.217111036;0.324072212;0.238713809;0.217961169;0.197635361;0.321229113;0.261512446;0.179357883;0.199764175;0.326943387;0.292658656
