Subject;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S23;Reposo_EEG _AO;0.19931112;0.251830476;0.347833731;0.195003999;0.082171114;0.210200644;0.384441776;0.311437356;0.073376764;0.209765955;0.404005822;0.303112946;0.086586199;0.217519692;0.445227155;0.243771767;0.088028459;0.200062883;0.421050584;0.281111844
S24;Reposo_EEG _AO;0.239411385;0.328904913;0.241296463;0.18863771;0.222933535;0.321719308;0.234109027;0.219468634;0.260652103;0.317073815;0.215585648;0.204590926;0.201356642;0.317912979;0.255032042;0.223349041;0.244646742;0.305201901;0.246683403;0.201302251
S25;Reposo_EEG _AO;0.203035909;0.234400368;0.155910795;0.397782166;0.17291559;0.220648877;0.191410366;0.409065279;0.241483089;0.252739039;0.157622387;0.344481899;0.187158073;0.208348216;0.168887403;0.429527576;0.151518251;0.183542047;0.179145446;0.481409619
S26;Reposo_EEG _AO;0.144811569;0.308471197;0.290405214;0.252100185;0.072116298;0.29732045;0.39636979;0.230583083;0.100823281;0.30358784;0.393840829;0.198558663;0.074167124;0.271583446;0.399806974;0.249605863;0.109530307;0.274548903;0.415838521;0.197549006
S27;Reposo_EEG _AO;0.155525433;0.379507788;0.243179621;0.219251247;0.094900058;0.49244388;0.267891912;0.143591418;0.072882574;0.56576444;0.254691971;0.105828315;0.094086359;0.455256154;0.305983998;0.143513822;0.074378361;0.474608718;0.301712054;0.147975831
S28;Reposo_EEG _AO;0.357907058;0.310736037;0.17287582;0.155866076;0.253159888;0.195014855;0.318160157;0.230258451;0.254794501;0.178564349;0.326357071;0.237853186;0.259583003;0.212202737;0.298743528;0.227190318;0.18009432;0.142443676;0.396931457;0.27797289
S29;Reposo_EEG _AO;0.162714701;0.193922579;0.367522353;0.266157547;0.113398062;0.132805041;0.565708523;0.183747343;0.188666265;0.143961066;0.526493874;0.13787755;0.116664995;0.15128762;0.534778667;0.191421929;0.086129492;0.107252473;0.632310932;0.170977606
S30;Reposo_EEG _AO;0.099574717;0.21903878;0.30496989;0.373057443;0.091883546;0.188952198;0.317099511;0.398345044;0.096598377;0.159509889;0.377049915;0.363093449;0.08155255;0.1687108;0.370912972;0.376304761;0.074777177;0.144413646;0.413370038;0.364318229
S31;Reposo_EEG _AO;0.332572975;0.221793754;0.178524881;0.263416601;0.334134925;0.253452688;0.179672731;0.229265689;0.312574947;0.331330838;0.168365014;0.184650839;0.305941998;0.274655316;0.169498136;0.246639191;0.293704881;0.292432279;0.190756976;0.219160607
S32;Reposo_EEG _AO;0.135092203;0.264566946;0.300307173;0.297525903;0.164368608;0.202269716;0.340622026;0.290698044;0.201803739;0.216586929;0.322852749;0.256694475;0.164499929;0.189583082;0.35943915;0.284081795;0.151218329;0.215857804;0.34166998;0.288898651
S33;Reposo_EEG _AO;0.127308335;0.148879039;0.293399001;0.425481378;0.097993881;0.124187806;0.344888809;0.427037722;0.13963132;0.152694548;0.294331841;0.406395372;0.095867018;0.137260826;0.292894315;0.468400875;0.082790559;0.125619713;0.395574073;0.388919752
S34;Reposo_EEG _AO;0.045399437;0.076905082;0.781278527;0.095307921;0.029325331;0.060538655;0.825452489;0.084162542;0.04226225;0.082444504;0.792117376;0.082714977;0.031528015;0.07284087;0.804253536;0.090739986;0.029296439;0.067189163;0.815374907;0.087460544
S36;Reposo_EEG _AO;0.178046755;0.200275421;0.28473756;0.328809057;0.2510358;0.211632408;0.363423432;0.169487363;0.310388454;0.238202976;0.333418861;0.1144945;0.208199975;0.203695653;0.410168275;0.174041938;0.20858304;0.182972652;0.366319627;0.233057397
S37;Reposo_EEG _AO;0.247093116;0.228397806;0.246316715;0.276595017;0.189725665;0.18534389;0.316764982;0.306744023;0.171368939;0.186150842;0.345894947;0.295038488;0.184619249;0.189236714;0.318046917;0.306695608;0.156167791;0.164127633;0.34313527;0.335083288
S2;Reposo_EEG;0.084274014;0.201487068;0.537996972;0.169335418;0.069030264;0.131210451;0.590972933;0.200204766;0.072147971;0.109768218;0.594885797;0.214555509;0.062187389;0.120997046;0.573040757;0.232266151;0.068567234;0.111963024;0.670300946;0.145218454
S3;Reposo_EEG;0.129752836;0.141818082;0.294098256;0.432593025;0.105326067;0.132403893;0.278378404;0.481521348;0.115038311;0.122314911;0.286978031;0.472940926;0.110094479;0.116783947;0.298931301;0.471989;0.080700624;0.118565868;0.322477922;0.475892618
S6;Reposo_EEG;0.072897328;0.12568435;0.60266697;0.19572306;0.04788344;0.110856753;0.582124157;0.25316228;0.051565874;0.109542341;0.566956012;0.265748812;0.056288905;0.113465391;0.549672512;0.273485164;0.035139566;0.082018473;0.676232575;0.201832527
S7;Reposo_EEG;0.195539237;0.253267508;0.347262422;0.200275812;0.091141657;0.220715077;0.368952016;0.314429454;0.121071866;0.182030077;0.300320125;0.38722195;0.187584752;0.224105646;0.308748788;0.27588741;0.15036833;0.182743005;0.356199943;0.304559825
S10;Reposo_EEG;0.046024186;0.105495539;0.740327578;0.105825812;0.049808872;0.077252211;0.729788469;0.139597451;0.065375838;0.080526231;0.699697254;0.150334714;0.046026187;0.071993556;0.754244763;0.12462115;0.048898875;0.074528517;0.742697584;0.130524745
S11;Reposo_EEG;0.05679092;0.068744778;0.778342223;0.094905793;0.031642031;0.040658811;0.846635203;0.079947435;0.023027635;0.033809733;0.87434553;0.06780678;0.022152139;0.035320247;0.875324974;0.066445264;0.023200981;0.031312211;0.871080842;0.073190522
S13;Reposo_EEG;0.205198193;0.222247612;0.185734879;0.382843269;0.175149074;0.176624066;0.207953411;0.43653499;0.184607654;0.204058495;0.201741109;0.40583096;0.195857634;0.172661759;0.199217296;0.428344172;0.185229591;0.179803193;0.188590645;0.442794514
S14;Reposo_EEG;0.123002082;0.142456723;0.58786154;0.145013898;0.11123515;0.112794808;0.593687731;0.179632783;0.099443084;0.099083354;0.583171626;0.214779568;0.088403754;0.096668765;0.601725299;0.210329224;0.092048957;0.11234411;0.626354141;0.166922519
S15;Reposo_EEG;0.035499593;0.080759879;0.75632748;0.125534594;0.025144715;0.06433802;0.76873096;0.139406255;0.031239329;0.067398591;0.768606115;0.130960666;0.027090603;0.066511541;0.778304098;0.125944499;0.024321785;0.070845954;0.769485062;0.133757413
S16;Reposo_EEG;0.134461145;0.163576543;0.52949572;0.170416137;0.070174534;0.126091634;0.574502279;0.224427731;0.057810872;0.116945868;0.596025058;0.223470816;0.07448564;0.127096002;0.582062343;0.211151803;0.045667606;0.095339775;0.661639766;0.193635539
S18;Reposo_EEG;0.155612236;0.276217385;0.296412815;0.268988361;0.121803385;0.221344557;0.316563319;0.335844515;0.128436339;0.210779161;0.32407976;0.332117003;0.100113673;0.220423736;0.363145606;0.312531728;0.121654201;0.185267784;0.353834449;0.336226083
S22;Reposo_EEG;0.113077965;0.129640326;0.309647611;0.424037747;0.082199013;0.10193396;0.463773837;0.337458014;0.11294036;0.096827805;0.51712563;0.265687591;0.099085176;0.098857901;0.444968905;0.341507635;0.081465004;0.105837932;0.475510308;0.324491662
S23;Reposo_EEG;0.087301009;0.082469559;0.716869783;0.110429762;0.060389946;0.074458508;0.699244096;0.160375287;0.047636047;0.08048729;0.721232288;0.145205473;0.059251182;0.082685895;0.720688397;0.132880503;0.050158076;0.063444811;0.765634246;0.117110153
S24;Reposo_EEG;0.078346676;0.069474141;0.792051919;0.059393913;0.036896226;0.032056372;0.872361685;0.057907385;0.033632913;0.034009973;0.871126772;0.060400682;0.045052741;0.042964594;0.839448861;0.071762799;0.018393616;0.022222865;0.913243523;0.045611906
S25;Reposo_EEG;0.094669445;0.133350225;0.236356026;0.525523254;0.074378321;0.118600898;0.255009206;0.546412143;0.098012051;0.13547646;0.217536881;0.544733945;0.070877321;0.119808169;0.247864184;0.554618627;0.061407297;0.112031018;0.226519838;0.593892629
S26;Reposo_EEG;0.100323978;0.240852873;0.400259025;0.255348224;0.04550265;0.200026928;0.549163135;0.2036623;0.041005653;0.181184125;0.607314477;0.169343867;0.039560124;0.157253831;0.628603797;0.17293961;0.045807081;0.151555564;0.629674091;0.171418333
S27;Reposo_EEG;0.075185881;0.121205392;0.604818836;0.196159824;0.030069369;0.084575785;0.806330278;0.078215612;0.025388796;0.081295235;0.832570864;0.060090343;0.026101769;0.070480913;0.824343165;0.078147274;0.036227724;0.082371674;0.787439508;0.092821238
S28;Reposo_EEG;0.221513101;0.191018996;0.437418045;0.148275076;0.074475729;0.103276904;0.687651944;0.133602484;0.051755516;0.080248419;0.743612195;0.123574519;0.08309149;0.092454983;0.68100182;0.142757538;0.046312427;0.06180209;0.766446298;0.124375656
S29;Reposo_EEG;0.053648048;0.071127437;0.706106795;0.164252818;0.027265527;0.049742336;0.826031248;0.095934408;0.022035282;0.050573835;0.850928576;0.075932646;0.023105274;0.050066756;0.844424834;0.081243624;0.021693529;0.047339296;0.83480723;0.095305742
S30;Reposo_EEG;0.109020954;0.167148824;0.389120703;0.333325484;0.122065911;0.179869732;0.363380155;0.332699565;0.087888193;0.198967827;0.395875675;0.314956722;0.086168781;0.166627223;0.409986133;0.335601928;0.105066296;0.180222553;0.414471485;0.298121822
S31;Reposo_EEG;0.093786048;0.161263491;0.325434863;0.409929632;0.100613661;0.126022052;0.415383452;0.347486103;0.212511742;0.17703849;0.367511855;0.23652803;0.139023535;0.154078837;0.311693839;0.382427803;0.215852911;0.131266499;0.409845877;0.235910554
S32;Reposo_EEG;0.064721261;0.15075259;0.609652004;0.171638707;0.047461569;0.111341078;0.710168937;0.128927261;0.046294651;0.120490678;0.722176217;0.109531706;0.043217147;0.104563215;0.736725473;0.113610674;0.045751037;0.121051083;0.717010533;0.114611693
S33;Reposo_EEG;0.067415936;0.12233818;0.503529604;0.304329585;0.039961438;0.096937627;0.571155869;0.288256125;0.035625771;0.086307537;0.595797637;0.277857174;0.040500108;0.088737707;0.590489975;0.277113266;0.03083117;0.071996827;0.602013633;0.292027504
S34;Reposo_EEG;0.047777221;0.07715967;0.780099639;0.093708844;0.025077249;0.050440181;0.848093668;0.075548949;0.027576684;0.056479461;0.848234823;0.066992363;0.027818746;0.054454863;0.843691268;0.073152166;0.024085721;0.051261395;0.840018326;0.083784996
S36;Reposo_EEG;0.050778443;0.170920042;0.693038836;0.084680919;0.030957525;0.132530597;0.783739305;0.052462975;0.030032278;0.136101305;0.793875031;0.039771344;0.028817046;0.121722883;0.807906183;0.041272098;0.030039433;0.143795878;0.781334287;0.044608159
S37;Reposo_EEG;0.049722266;0.158464239;0.650777495;0.14018558;0.038065168;0.118728891;0.728197255;0.114436434;0.036563025;0.095233898;0.765610582;0.102056151;0.03669618;0.111277615;0.735980802;0.115597185;0.039882444;0.098606932;0.741687824;0.119122824
S2;color_left;0.279970825;0.274304411;0.168088183;0.270098061;0.180106868;0.229346571;0.198232156;0.380724243;0.152009386;0.203680696;0.214036044;0.41683375;0.161718313;0.209632584;0.193722579;0.421029398;0.183031744;0.248638991;0.216101038;0.342748452
S3;color_left;0.484553829;0.254028258;0.078721013;0.179488313;0.304559934;0.23105423;0.133824191;0.325773736;0.215830206;0.202094372;0.162058232;0.411384905;0.289487771;0.224381489;0.137368128;0.34381674;0.282972211;0.225245635;0.143263068;0.343376691
S6;color_left;0.14403123;0.184316221;0.303831822;0.356024468;0.068553995;0.130283436;0.293312588;0.487597004;0.084434729;0.121466285;0.336476343;0.440385626;0.09355067;0.130850094;0.324905885;0.434565653;0.081984574;0.124371479;0.422258258;0.360085252
S7;color_left;0.413489047;0.309015632;0.116121551;0.157597918;0.268452546;0.279547308;0.165866493;0.280405576;0.179173354;0.28115463;0.196580105;0.337095348;0.240280835;0.285193397;0.173620292;0.293809356;0.254585971;0.283864781;0.185138574;0.272014411
S10;color_left;0.354719056;0.323828091;0.174008783;0.145325934;0.227078425;0.255329502;0.240177504;0.272000007;0.206164879;0.218565903;0.24744414;0.320180634;0.275654689;0.243719339;0.234284424;0.241694314;0.216689795;0.244816109;0.253763495;0.279719748
S11;color_left;0.303534482;0.34132043;0.149712499;0.200589679;0.208078313;0.27788019;0.17273103;0.331025411;0.188967468;0.263931195;0.178853429;0.357122099;0.220398237;0.319316359;0.168025401;0.284911408;0.193875193;0.247853265;0.18521381;0.361325603
S13;color_left;0.197587575;0.258091479;0.178213759;0.358670802;0.203501268;0.217769702;0.214780053;0.357491566;0.216033499;0.217067782;0.212050214;0.348296895;0.21231256;0.221435956;0.201248588;0.358979022;0.17940766;0.219173373;0.217433841;0.376120396
S14;color_left;0.157316196;0.131040217;0.367223586;0.329584923;0.060063356;0.080621133;0.417929753;0.422115071;0.054718703;0.084222679;0.419434015;0.422282241;0.07205438;0.090715081;0.383263026;0.436250362;0.073592755;0.091213563;0.418011261;0.397785479
S15;color_left;0.424153786;0.209373698;0.216103364;0.148300118;0.174360874;0.157412622;0.385827008;0.278084405;0.090164735;0.14054334;0.454264375;0.309937054;0.142548502;0.153045001;0.424286448;0.275985426;0.096731331;0.14241912;0.458808508;0.297826018
S16;color_left;0.439436298;0.255960601;0.113083703;0.186551395;0.266769575;0.236923783;0.141785896;0.345714128;0.243027757;0.210875262;0.137413362;0.397296964;0.267650027;0.212052182;0.141461068;0.368453767;0.253441704;0.23070298;0.141899218;0.363196743
S18;color_left;0.14833586;0.22499921;0.286821301;0.333716389;0.082332688;0.172950758;0.300572146;0.433060318;0.084965187;0.169731871;0.313483766;0.42134806;0.080523003;0.169160976;0.336601456;0.405461051;0.082792752;0.156398005;0.3155722;0.433095329
S22;color_left;0.341650718;0.24454299;0.108942686;0.278667396;0.214870373;0.214006941;0.183834478;0.365388858;0.18555122;0.19402338;0.22557386;0.381875844;0.197497617;0.209113604;0.182323922;0.387221576;0.191123927;0.214279089;0.200488678;0.373396057
S23;color_left;0.380011168;0.251082578;0.198517106;0.166870115;0.24236576;0.217504695;0.236515065;0.294783142;0.179370001;0.218426613;0.266344555;0.325014869;0.235650706;0.236585364;0.255632421;0.264073101;0.226060012;0.217560732;0.27161833;0.277248593
S24;color_left;0.191706292;0.213821661;0.304132293;0.282251918;0.114547817;0.152574825;0.333197099;0.386206917;0.147360886;0.172504094;0.373372229;0.297259611;0.131602965;0.167002132;0.366045729;0.325006751;0.13254961;0.175357272;0.400749647;0.283715536
S25;color_left;0.163944689;0.165766261;0.156915877;0.496233079;0.143969723;0.190892066;0.181028153;0.472694919;0.186135895;0.227559831;0.163713098;0.415719444;0.142867123;0.187719065;0.178336187;0.481861231;0.103906124;0.169397531;0.19052284;0.526384452
S26;color_left;0.140367219;0.252673634;0.207746628;0.388609651;0.137291847;0.259422773;0.213709496;0.378913928;0.197153773;0.287816997;0.207942225;0.299766883;0.135022723;0.2510046;0.24023271;0.364131566;0.130756538;0.228827797;0.199731633;0.427411214
S27;color_left;0.198971986;0.237268008;0.179125231;0.374577285;0.220334128;0.26413815;0.240270645;0.269119693;0.236289348;0.273961669;0.271309108;0.213532627;0.173459639;0.244128206;0.279375371;0.296020602;0.190034408;0.244941323;0.279063275;0.278631317
S28;color_left;0.334217379;0.292021772;0.148160805;0.220096636;0.270720364;0.258709329;0.16040893;0.30169362;0.303612876;0.262066186;0.156583265;0.272336246;0.312187864;0.26749466;0.159144161;0.255587182;0.223101304;0.230394268;0.191890952;0.347631532
S29;color_left;0.214851281;0.220702375;0.211097934;0.342653579;0.306241272;0.218815876;0.240927875;0.228939912;0.401319313;0.237136826;0.200212429;0.158662852;0.316887257;0.198166537;0.233173413;0.246046437;0.241551715;0.184395782;0.317637546;0.252436354
S30;color_left;0.087376992;0.134272188;0.219468406;0.549414794;0.127652921;0.109482204;0.240437783;0.516154022;0.138215055;0.115083122;0.264946132;0.475426116;0.087966643;0.104153124;0.277812178;0.523458377;0.096149199;0.103040357;0.276576205;0.517028831
S31;color_left;0.147208286;0.128249189;0.244448933;0.469274903;0.140266438;0.139642375;0.219844514;0.486377656;0.184791831;0.176658071;0.178213499;0.445151971;0.169252471;0.152518196;0.20367416;0.459561446;0.143034429;0.138937425;0.201158468;0.501332842
S32;color_left;0.141121774;0.166555365;0.348078802;0.335215584;0.100149355;0.188866674;0.391507834;0.311276505;0.111769943;0.228587736;0.381438176;0.271385414;0.096821768;0.182017723;0.37598675;0.334779958;0.096680779;0.193161296;0.420825545;0.283024196
S33;color_left;0.312603007;0.20095155;0.154279497;0.325181449;0.253517404;0.192516692;0.170862;0.374740691;0.322827479;0.21950552;0.143940062;0.307596096;0.24443061;0.185188702;0.173206318;0.389751193;0.261643247;0.183841585;0.176338441;0.370170223
S34;color_left;0.135513155;0.162951227;0.472135987;0.224428565;0.10789654;0.141008876;0.54640839;0.2012952;0.165423491;0.169040833;0.493789036;0.169438429;0.101495715;0.135152403;0.551891491;0.207641015;0.08691473;0.140640257;0.567856399;0.202319691
S36;color_left;0.10863301;0.155384718;0.328192098;0.397819145;0.176954308;0.208007118;0.409731745;0.201122155;0.213200293;0.25171085;0.423867442;0.109870692;0.131933341;0.216202823;0.489154442;0.160216918;0.14442203;0.199469211;0.465116841;0.187579362
S37;color_left;0.265632563;0.224903574;0.254275784;0.252816766;0.210665551;0.206508216;0.32691422;0.254613109;0.202854965;0.209541063;0.346593989;0.240016298;0.203723711;0.209460951;0.32494629;0.260461056;0.160940143;0.177779105;0.380990833;0.27926768
