Subject;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S29;Reposo_EEG;0.053648048;0.071127437;0.706106795;0.164252818;0.027265527;0.049742336;0.826031248;0.095934408;0.022035282;0.050573835;0.850928576;0.075932646;0.023105274;0.050066756;0.844424834;0.081243624;0.021693529;0.047339296;0.83480723;0.095305742
S30;Reposo_EEG;0.109020954;0.167148824;0.389120703;0.333325484;0.122065911;0.179869732;0.363380155;0.332699565;0.087888193;0.198967827;0.395875675;0.314956722;0.086168781;0.166627223;0.409986133;0.335601928;0.105066296;0.180222553;0.414471485;0.298121822
S31;Reposo_EEG;0.093786048;0.161263491;0.325434863;0.409929632;0.100613661;0.126022052;0.415383452;0.347486103;0.212511742;0.17703849;0.367511855;0.23652803;0.139023535;0.154078837;0.311693839;0.382427803;0.215852911;0.131266499;0.409845877;0.235910554
S32;Reposo_EEG;0.064721261;0.15075259;0.609652004;0.171638707;0.047461569;0.111341078;0.710168937;0.128927261;0.046294651;0.120490678;0.722176217;0.109531706;0.043217147;0.104563215;0.736725473;0.113610674;0.045751037;0.121051083;0.717010533;0.114611693
S33;Reposo_EEG;0.067415936;0.12233818;0.503529604;0.304329585;0.039961438;0.096937627;0.571155869;0.288256125;0.035625771;0.086307537;0.595797637;0.277857174;0.040500108;0.088737707;0.590489975;0.277113266;0.03083117;0.071996827;0.602013633;0.292027504
S34;Reposo_EEG;0.047777221;0.07715967;0.780099639;0.093708844;0.025077249;0.050440181;0.848093668;0.075548949;0.027576684;0.056479461;0.848234823;0.066992363;0.027818746;0.054454863;0.843691268;0.073152166;0.024085721;0.051261395;0.840018326;0.083784996
S36;Reposo_EEG;0.050778443;0.170920042;0.693038836;0.084680919;0.030957525;0.132530597;0.783739305;0.052462975;0.030032278;0.136101305;0.793875031;0.039771344;0.028817046;0.121722883;0.807906183;0.041272098;0.030039433;0.143795878;0.781334287;0.044608159
S3;dots_motion_left;0.415333325;0.271266919;0.124679155;0.186432269;0.313327316;0.264553444;0.147533002;0.271257702;0.258925276;0.270188197;0.158570331;0.308236503;0.292604281;0.2700038;0.14945965;0.284558491;0.288180314;0.269164494;0.158066041;0.280951133
S6;dots_motion_left;0.13418791;0.241837289;0.161204797;0.448964239;0.094976327;0.156808463;0.1844019;0.543994443;0.074020219;0.139957251;0.201671519;0.562473695;0.086902843;0.172732459;0.210349673;0.513682056;0.075004549;0.142958391;0.161323851;0.596408223
S7;dots_motion_left;0.302316718;0.39685815;0.13427401;0.164358662;0.194811502;0.321887006;0.18776239;0.29290781;0.178757599;0.304339726;0.200639206;0.313872268;0.201217415;0.320234081;0.195086318;0.281064711;0.21664223;0.352294132;0.175878946;0.252838101
S10;dots_motion_left;0.349900645;0.361000904;0.14510418;0.141507644;0.231770701;0.263599778;0.215394976;0.282687009;0.192106935;0.231587906;0.238805898;0.328306132;0.248978247;0.252745664;0.223477713;0.269163612;0.245814494;0.258838182;0.225569432;0.263132131
S11;dots_motion_left;0.253989423;0.366766832;0.137319745;0.236314985;0.205821206;0.290234546;0.16148923;0.333515754;0.241014153;0.26727368;0.1662823;0.317447128;0.243711699;0.307841828;0.156597308;0.285957635;0.202691169;0.288944615;0.15789663;0.338605339
S14;dots_motion_left;0.185063558;0.230903608;0.238888911;0.335534618;0.103415577;0.128648918;0.29578424;0.458744283;0.103784742;0.127990885;0.292627822;0.46158118;0.12126955;0.144028868;0.276770225;0.445344465;0.114694008;0.146279385;0.270774725;0.454496926
S15;dots_motion_left;0.177522653;0.307736379;0.264497915;0.245625341;0.126609357;0.243898165;0.328132516;0.296244042;0.104715284;0.217236992;0.379598522;0.292305533;0.122609751;0.216093428;0.373595216;0.282480658;0.09841092;0.227906476;0.41128165;0.258749933
S16;dots_motion_left;0.395912881;0.322581843;0.105808669;0.173161893;0.231091511;0.258643981;0.154117738;0.350765915;0.169988443;0.241772294;0.176152084;0.405444058;0.244190409;0.264645642;0.154132578;0.332328911;0.252963395;0.262119873;0.151694008;0.326260096
S18;dots_motion_left;0.205482494;0.288975744;0.232492051;0.268698192;0.109056292;0.266401342;0.284441909;0.335424195;0.110019468;0.243127854;0.30657529;0.336319113;0.104334282;0.264006953;0.282679761;0.344321665;0.111463216;0.217509104;0.346169878;0.321253536
S21;dots_motion_left;0.385142305;0.367843032;0.115444429;0.127567736;0.315906282;0.303321078;0.153312658;0.221841801;0.249855474;0.286812821;0.170881135;0.285435014;0.286037782;0.295731193;0.172479823;0.240867415;0.293740122;0.320420486;0.161281653;0.217422692
S22;dots_motion_left;0.228673018;0.189008767;0.080989927;0.474269412;0.176618712;0.192957064;0.150148866;0.459555636;0.181050983;0.219467049;0.204901622;0.381669196;0.184496095;0.184120506;0.162277248;0.447809005;0.185887133;0.202590828;0.13781776;0.45254405
S23;dots_motion_left;0.248860032;0.250461738;0.206832128;0.2855685;0.152515013;0.226740908;0.21326569;0.392391078;0.136735565;0.22857335;0.230639672;0.389565195;0.181836117;0.254110434;0.219077984;0.334023446;0.15531069;0.219849046;0.235088708;0.377751731
S24;dots_motion_left;0.291746273;0.409167617;0.136912924;0.159366549;0.288060319;0.388396979;0.140784648;0.179052238;0.2627161;0.403905965;0.140158191;0.18920273;0.263993008;0.386914474;0.159278293;0.186623835;0.264229497;0.403450235;0.146108082;0.182631294
S27;dots_motion_left;0.206790192;0.325382003;0.180396181;0.281804301;0.156350411;0.387680663;0.233730279;0.218185797;0.142677549;0.406552005;0.255625507;0.191445413;0.188556084;0.32929425;0.243534811;0.234262575;0.123694775;0.374362229;0.261842038;0.235479639
S28;dots_motion_left;0.394035995;0.314612476;0.143062725;0.145379811;0.325083755;0.308706517;0.162062203;0.20141427;0.299154336;0.315788686;0.150649173;0.230602957;0.364479788;0.306045555;0.149536872;0.177524582;0.25685399;0.311977105;0.171049313;0.256222285
S29;dots_motion_left;0.255956595;0.24448641;0.170554901;0.314588087;0.333627547;0.25623768;0.161061273;0.240837553;0.372633718;0.271561493;0.159544326;0.190018704;0.275794269;0.277399194;0.181419938;0.256000605;0.278699942;0.245004969;0.194202192;0.272478566
S30;dots_motion_left;0.202837827;0.247285591;0.175106753;0.368657582;0.178857056;0.222161548;0.17925302;0.414339812;0.164890511;0.194602513;0.199908454;0.434870639;0.160103481;0.198454086;0.18568792;0.450233105;0.166469628;0.222643825;0.227452643;0.37823118
S31;dots_motion_left;0.213693952;0.226088919;0.19673965;0.354891016;0.26875558;0.273361842;0.185156313;0.266781007;0.23892131;0.263135822;0.181738193;0.308636811;0.248446709;0.253576348;0.185734988;0.306031641;0.262417803;0.258211733;0.178585532;0.293437543
S32;dots_motion_left;0.24899465;0.264992634;0.233857822;0.248728481;0.220075454;0.240173907;0.276616245;0.259676505;0.231243776;0.250759227;0.288069816;0.227002604;0.231616576;0.241725744;0.278136277;0.245483508;0.186771172;0.229172099;0.315852884;0.264814534
S33;dots_motion_left;0.178101071;0.28752816;0.217309851;0.312498516;0.149123412;0.252121048;0.195707819;0.394383389;0.154924525;0.274195199;0.231803409;0.330661176;0.126842258;0.263633422;0.232967612;0.369720181;0.118139576;0.275466091;0.254474189;0.343713529
S34;dots_motion_left;0.144493237;0.217421421;0.384659821;0.25001411;0.120600521;0.186256385;0.459443195;0.230518802;0.128241776;0.192007506;0.512794086;0.164858362;0.117330141;0.200822893;0.444818245;0.23306705;0.08510452;0.158221261;0.615986862;0.139034585
S36;dots_motion_left;0.140469553;0.228216803;0.437655027;0.19043841;0.107985135;0.300364149;0.476441753;0.11391474;0.112933812;0.333493181;0.46687432;0.085947889;0.100748948;0.301455885;0.507310504;0.089675539;0.102294957;0.28512576;0.510521369;0.100749725
