Subject;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S20;Reposo_EEG _AO;0.424227998;0.268283831;0.162228582;0.144378231;0.190849231;0.210749147;0.286036239;0.310873717;0.162158489;0.164969255;0.306319458;0.363862799;0.193218336;0.196198731;0.312541768;0.296321807;0.200029168;0.196982285;0.281289381;0.319354446
S21;Reposo_EEG _AO;0.308021815;0.316708603;0.183321884;0.187710672;0.178013569;0.236581216;0.245952148;0.332943564;0.151947577;0.207101231;0.222328381;0.409615284;0.158847133;0.250874069;0.265052633;0.319797216;0.181124166;0.243128732;0.24531405;0.322421315
S22;Reposo_EEG _AO;0.22033672;0.201525427;0.129016347;0.429747419;0.172355003;0.19718176;0.213314018;0.404489763;0.187145384;0.209479778;0.260739486;0.336921068;0.158832162;0.208674794;0.213601875;0.406181861;0.18766832;0.188057139;0.221803165;0.390343951
S23;Reposo_EEG _AO;0.19931112;0.251830476;0.347833731;0.195003999;0.082171114;0.210200644;0.384441776;0.311437356;0.073376764;0.209765955;0.404005822;0.303112946;0.086586199;0.217519692;0.445227155;0.243771767;0.088028459;0.200062883;0.421050584;0.281111844
S24;Reposo_EEG _AO;0.239411385;0.328904913;0.241296463;0.18863771;0.222933535;0.321719308;0.234109027;0.219468634;0.260652103;0.317073815;0.215585648;0.204590926;0.201356642;0.317912979;0.255032042;0.223349041;0.244646742;0.305201901;0.246683403;0.201302251
S25;Reposo_EEG _AO;0.203035909;0.234400368;0.155910795;0.397782166;0.17291559;0.220648877;0.191410366;0.409065279;0.241483089;0.252739039;0.157622387;0.344481899;0.187158073;0.208348216;0.168887403;0.429527576;0.151518251;0.183542047;0.179145446;0.481409619
S26;Reposo_EEG _AO;0.144811569;0.308471197;0.290405214;0.252100185;0.072116298;0.29732045;0.39636979;0.230583083;0.100823281;0.30358784;0.393840829;0.198558663;0.074167124;0.271583446;0.399806974;0.249605863;0.109530307;0.274548903;0.415838521;0.197549006
S28;Reposo_EEG _AO;0.357907058;0.310736037;0.17287582;0.155866076;0.253159888;0.195014855;0.318160157;0.230258451;0.254794501;0.178564349;0.326357071;0.237853186;0.259583003;0.212202737;0.298743528;0.227190318;0.18009432;0.142443676;0.396931457;0.27797289
S29;Reposo_EEG _AO;0.162714701;0.193922579;0.367522353;0.266157547;0.113398062;0.132805041;0.565708523;0.183747343;0.188666265;0.143961066;0.526493874;0.13787755;0.116664995;0.15128762;0.534778667;0.191421929;0.086129492;0.107252473;0.632310932;0.170977606
S30;Reposo_EEG _AO;0.099574717;0.21903878;0.30496989;0.373057443;0.091883546;0.188952198;0.317099511;0.398345044;0.096598377;0.159509889;0.377049915;0.363093449;0.08155255;0.1687108;0.370912972;0.376304761;0.074777177;0.144413646;0.413370038;0.364318229
S31;Reposo_EEG _AO;0.332572975;0.221793754;0.178524881;0.263416601;0.334134925;0.253452688;0.179672731;0.229265689;0.312574947;0.331330838;0.168365014;0.184650839;0.305941998;0.274655316;0.169498136;0.246639191;0.293704881;0.292432279;0.190756976;0.219160607
S32;Reposo_EEG _AO;0.135092203;0.264566946;0.300307173;0.297525903;0.164368608;0.202269716;0.340622026;0.290698044;0.201803739;0.216586929;0.322852749;0.256694475;0.164499929;0.189583082;0.35943915;0.284081795;0.151218329;0.215857804;0.34166998;0.288898651
S33;Reposo_EEG _AO;0.127308335;0.148879039;0.293399001;0.425481378;0.097993881;0.124187806;0.344888809;0.427037722;0.13963132;0.152694548;0.294331841;0.406395372;0.095867018;0.137260826;0.292894315;0.468400875;0.082790559;0.125619713;0.395574073;0.388919752
S34;Reposo_EEG _AO;0.045399437;0.076905082;0.781278527;0.095307921;0.029325331;0.060538655;0.825452489;0.084162542;0.04226225;0.082444504;0.792117376;0.082714977;0.031528015;0.07284087;0.804253536;0.090739986;0.029296439;0.067189163;0.815374907;0.087460544
S35;Reposo_EEG _AO;0.35630153;0.252131909;0.11462818;0.269699643;0.339440503;0.298313437;0.115634067;0.242417125;0.405415638;0.303093406;0.097711312;0.191557652;0.311223465;0.286360586;0.13003941;0.267010613;0.329437173;0.265786548;0.139545754;0.261877841
S36;Reposo_EEG _AO;0.178046755;0.200275421;0.28473756;0.328809057;0.2510358;0.211632408;0.363423432;0.169487363;0.310388454;0.238202976;0.333418861;0.1144945;0.208199975;0.203695653;0.410168275;0.174041938;0.20858304;0.182972652;0.366319627;0.233057397
S37;Reposo_EEG _AO;0.247093116;0.228397806;0.246316715;0.276595017;0.189725665;0.18534389;0.316764982;0.306744023;0.171368939;0.186150842;0.345894947;0.295038488;0.184619249;0.189236714;0.318046917;0.306695608;0.156167791;0.164127633;0.34313527;0.335083288
S2;Reposo_EEG;0.084274014;0.201487068;0.537996972;0.169335418;0.069030264;0.131210451;0.590972933;0.200204766;0.072147971;0.109768218;0.594885797;0.214555509;0.062187389;0.120997046;0.573040757;0.232266151;0.068567234;0.111963024;0.670300946;0.145218454
S3;Reposo_EEG;0.129752836;0.141818082;0.294098256;0.432593025;0.105326067;0.132403893;0.278378404;0.481521348;0.115038311;0.122314911;0.286978031;0.472940926;0.110094479;0.116783947;0.298931301;0.471989;0.080700624;0.118565868;0.322477922;0.475892618
S5;Reposo_EEG;0.058222969;0.080276474;0.509030069;0.350691699;0.069633325;0.081479043;0.492206397;0.354887236;0.101530297;0.105112813;0.463702107;0.32786402;0.067520677;0.075908188;0.48916576;0.364947241;0.072784084;0.083950598;0.519846535;0.322242658
S6;Reposo_EEG;0.072897328;0.12568435;0.60266697;0.19572306;0.04788344;0.110856753;0.582124157;0.25316228;0.051565874;0.109542341;0.566956012;0.265748812;0.056288905;0.113465391;0.549672512;0.273485164;0.035139566;0.082018473;0.676232575;0.201832527
S7;Reposo_EEG;0.195539237;0.253267508;0.347262422;0.200275812;0.091141657;0.220715077;0.368952016;0.314429454;0.121071866;0.182030077;0.300320125;0.38722195;0.187584752;0.224105646;0.308748788;0.27588741;0.15036833;0.182743005;0.356199943;0.304559825
S10;Reposo_EEG;0.046024186;0.105495539;0.740327578;0.105825812;0.049808872;0.077252211;0.729788469;0.139597451;0.065375838;0.080526231;0.699697254;0.150334714;0.046026187;0.071993556;0.754244763;0.12462115;0.048898875;0.074528517;0.742697584;0.130524745
S13;Reposo_EEG;0.205198193;0.222247612;0.185734879;0.382843269;0.175149074;0.176624066;0.207953411;0.43653499;0.184607654;0.204058495;0.201741109;0.40583096;0.195857634;0.172661759;0.199217296;0.428344172;0.185229591;0.179803193;0.188590645;0.442794514
S14;Reposo_EEG;0.123002082;0.142456723;0.58786154;0.145013898;0.11123515;0.112794808;0.593687731;0.179632783;0.099443084;0.099083354;0.583171626;0.214779568;0.088403754;0.096668765;0.601725299;0.210329224;0.092048957;0.11234411;0.626354141;0.166922519
S15;Reposo_EEG;0.035499593;0.080759879;0.75632748;0.125534594;0.025144715;0.06433802;0.76873096;0.139406255;0.031239329;0.067398591;0.768606115;0.130960666;0.027090603;0.066511541;0.778304098;0.125944499;0.024321785;0.070845954;0.769485062;0.133757413
S16;Reposo_EEG;0.134461145;0.163576543;0.52949572;0.170416137;0.070174534;0.126091634;0.574502279;0.224427731;0.057810872;0.116945868;0.596025058;0.223470816;0.07448564;0.127096002;0.582062343;0.211151803;0.045667606;0.095339775;0.661639766;0.193635539
S18;Reposo_EEG;0.155612236;0.276217385;0.296412815;0.268988361;0.121803385;0.221344557;0.316563319;0.335844515;0.128436339;0.210779161;0.32407976;0.332117003;0.100113673;0.220423736;0.363145606;0.312531728;0.121654201;0.185267784;0.353834449;0.336226083
S19;Reposo_EEG;0.103513269;0.230890014;0.533972493;0.129876276;0.081523626;0.205851259;0.579687108;0.131299188;0.070423092;0.208664055;0.585607206;0.13324467;0.075896006;0.212717135;0.558711271;0.150703873;0.071426721;0.211525628;0.590173673;0.125530215
S20;Reposo_EEG;0.097505912;0.103204504;0.670500556;0.128141749;0.076903466;0.06194811;0.719899833;0.140695415;0.051340183;0.051545351;0.756723306;0.139754503;0.046130787;0.051075234;0.760819795;0.141365929;0.031232099;0.037581742;0.799591947;0.131166242
S21;Reposo_EEG;0.185507933;0.316801775;0.242898122;0.251049895;0.136910525;0.215100789;0.291964664;0.350139734;0.166579186;0.181503073;0.257193577;0.38538628;0.144408569;0.217864942;0.299773603;0.331929654;0.147173503;0.206053934;0.298503722;0.341520026
S22;Reposo_EEG;0.113077965;0.129640326;0.309647611;0.424037747;0.082199013;0.10193396;0.463773837;0.337458014;0.11294036;0.096827805;0.51712563;0.265687591;0.099085176;0.098857901;0.444968905;0.341507635;0.081465004;0.105837932;0.475510308;0.324491662
S23;Reposo_EEG;0.087301009;0.082469559;0.716869783;0.110429762;0.060389946;0.074458508;0.699244096;0.160375287;0.047636047;0.08048729;0.721232288;0.145205473;0.059251182;0.082685895;0.720688397;0.132880503;0.050158076;0.063444811;0.765634246;0.117110153
S24;Reposo_EEG;0.078346676;0.069474141;0.792051919;0.059393913;0.036896226;0.032056372;0.872361685;0.057907385;0.033632913;0.034009973;0.871126772;0.060400682;0.045052741;0.042964594;0.839448861;0.071762799;0.018393616;0.022222865;0.913243523;0.045611906
S25;Reposo_EEG;0.094669445;0.133350225;0.236356026;0.525523254;0.074378321;0.118600898;0.255009206;0.546412143;0.098012051;0.13547646;0.217536881;0.544733945;0.070877321;0.119808169;0.247864184;0.554618627;0.061407297;0.112031018;0.226519838;0.593892629
S26;Reposo_EEG;0.100323978;0.240852873;0.400259025;0.255348224;0.04550265;0.200026928;0.549163135;0.2036623;0.041005653;0.181184125;0.607314477;0.169343867;0.039560124;0.157253831;0.628603797;0.17293961;0.045807081;0.151555564;0.629674091;0.171418333
S28;Reposo_EEG;0.221513101;0.191018996;0.437418045;0.148275076;0.074475729;0.103276904;0.687651944;0.133602484;0.051755516;0.080248419;0.743612195;0.123574519;0.08309149;0.092454983;0.68100182;0.142757538;0.046312427;0.06180209;0.766446298;0.124375656
S29;Reposo_EEG;0.053648048;0.071127437;0.706106795;0.164252818;0.027265527;0.049742336;0.826031248;0.095934408;0.022035282;0.050573835;0.850928576;0.075932646;0.023105274;0.050066756;0.844424834;0.081243624;0.021693529;0.047339296;0.83480723;0.095305742
S30;Reposo_EEG;0.109020954;0.167148824;0.389120703;0.333325484;0.122065911;0.179869732;0.363380155;0.332699565;0.087888193;0.198967827;0.395875675;0.314956722;0.086168781;0.166627223;0.409986133;0.335601928;0.105066296;0.180222553;0.414471485;0.298121822
S31;Reposo_EEG;0.093786048;0.161263491;0.325434863;0.409929632;0.100613661;0.126022052;0.415383452;0.347486103;0.212511742;0.17703849;0.367511855;0.23652803;0.139023535;0.154078837;0.311693839;0.382427803;0.215852911;0.131266499;0.409845877;0.235910554
S32;Reposo_EEG;0.064721261;0.15075259;0.609652004;0.171638707;0.047461569;0.111341078;0.710168937;0.128927261;0.046294651;0.120490678;0.722176217;0.109531706;0.043217147;0.104563215;0.736725473;0.113610674;0.045751037;0.121051083;0.717010533;0.114611693
S33;Reposo_EEG;0.067415936;0.12233818;0.503529604;0.304329585;0.039961438;0.096937627;0.571155869;0.288256125;0.035625771;0.086307537;0.595797637;0.277857174;0.040500108;0.088737707;0.590489975;0.277113266;0.03083117;0.071996827;0.602013633;0.292027504
S34;Reposo_EEG;0.047777221;0.07715967;0.780099639;0.093708844;0.025077249;0.050440181;0.848093668;0.075548949;0.027576684;0.056479461;0.848234823;0.066992363;0.027818746;0.054454863;0.843691268;0.073152166;0.024085721;0.051261395;0.840018326;0.083784996
S35;Reposo_EEG;0.283679613;0.242306595;0.185644072;0.276834768;0.240759877;0.322701991;0.161181639;0.269844263;0.301998069;0.309094157;0.153968855;0.230869714;0.263885067;0.302676796;0.179883379;0.24967627;0.233395723;0.259772006;0.18889342;0.312245254
S36;Reposo_EEG;0.050778443;0.170920042;0.693038836;0.084680919;0.030957525;0.132530597;0.783739305;0.052462975;0.030032278;0.136101305;0.793875031;0.039771344;0.028817046;0.121722883;0.807906183;0.041272098;0.030039433;0.143795878;0.781334287;0.044608159
S37;Reposo_EEG;0.049722266;0.158464239;0.650777495;0.14018558;0.038065168;0.118728891;0.728197255;0.114436434;0.036563025;0.095233898;0.765610582;0.102056151;0.03669618;0.111277615;0.735980802;0.115597185;0.039882444;0.098606932;0.741687824;0.119122824
S2;acuity_right;0.15771286;0.283304318;0.275421375;0.274822231;0.098537987;0.230473248;0.271602732;0.386688216;0.086667494;0.199897182;0.260408745;0.439131342;0.089922786;0.209241764;0.260940069;0.42464255;0.110795359;0.226384151;0.287054927;0.363158521
S3;acuity_right;0.404711983;0.289673538;0.143749885;0.160183453;0.342574158;0.23755791;0.171782938;0.245235174;0.276076065;0.237016311;0.171343744;0.310779562;0.316171174;0.230543034;0.166931646;0.282499316;0.331671402;0.253164893;0.159708811;0.252422432
S5;acuity_right;0.109738454;0.283899737;0.411725727;0.191354686;0.112993755;0.261816761;0.394234183;0.226024793;0.116381964;0.20575029;0.406161633;0.266069923;0.102160517;0.158012902;0.518712984;0.216121756;0.123769447;0.249555405;0.369137249;0.252216105
S6;acuity_right;0.17857961;0.372952842;0.209098689;0.235185342;0.117120272;0.309939575;0.226289952;0.341694522;0.103814252;0.254262975;0.220399284;0.415198195;0.120934146;0.271240589;0.238314599;0.363873433;0.131483461;0.295555999;0.223358627;0.344327739
S7;acuity_right;0.26853635;0.431273065;0.147467962;0.15027942;0.164085096;0.355410076;0.207497311;0.270493145;0.174218162;0.31149901;0.211495137;0.300387708;0.186117697;0.346294159;0.199897632;0.265482988;0.198323251;0.363879817;0.193175596;0.241056819
S10;acuity_right;0.271465304;0.304697363;0.182339963;0.237917149;0.152335969;0.243564399;0.215743483;0.381268677;0.233414532;0.225547789;0.187659386;0.346431151;0.41222807;0.218658301;0.143475642;0.222120632;0.146800569;0.223628424;0.230620779;0.390172935
S13;acuity_right;0.22149073;0.400452166;0.140967043;0.232076328;0.20787042;0.370828491;0.155100348;0.260870338;0.228712064;0.304380949;0.172604162;0.28715653;0.190456271;0.343386108;0.178580464;0.280463759;0.22078473;0.296171771;0.17567606;0.301827161
S14;acuity_right;0.215362656;0.30282917;0.2643828;0.213902505;0.153876822;0.255705574;0.251750379;0.330111286;0.130820782;0.253458613;0.223900688;0.380771451;0.127856874;0.237568978;0.229649097;0.391298706;0.154896257;0.266949292;0.266781952;0.305606219
S15;acuity_right;0.131961342;0.284503637;0.366786338;0.214902649;0.082390363;0.239061121;0.407365129;0.26834973;0.085406919;0.199783886;0.455803456;0.25601405;0.068808894;0.189499466;0.488276394;0.250644707;0.079841168;0.201783742;0.445756151;0.269840523
S16;acuity_right;0.285191079;0.356260591;0.159592338;0.196207724;0.159712986;0.303159729;0.192812963;0.337580288;0.144587497;0.274213644;0.187425487;0.383977531;0.177649039;0.292644476;0.194143183;0.328463999;0.191486738;0.26816224;0.17136108;0.359984678
S18;acuity_right;0.241432954;0.28519621;0.192515123;0.276819745;0.115151392;0.245535998;0.23684497;0.393309284;0.098958591;0.244505996;0.263690132;0.385653169;0.108318866;0.254637436;0.260266697;0.370948319;0.144138607;0.227191964;0.280551416;0.342640217
S19;acuity_right;0.167847668;0.355829246;0.301715258;0.172442372;0.115866393;0.350097336;0.353007489;0.178908091;0.120740323;0.303068688;0.389051505;0.185123553;0.103952852;0.282908593;0.394829376;0.216030875;0.130905389;0.336160239;0.368438;0.162700179
S20;acuity_right;0.374626514;0.319350026;0.142955642;0.161747978;0.276800052;0.298968751;0.178539256;0.242495505;0.226008342;0.2460893;0.203868666;0.318047605;0.299149232;0.242604835;0.189116248;0.265507664;0.283475727;0.295639367;0.192200094;0.224887637
S21;acuity_right;0.182440448;0.475863782;0.189796106;0.148601277;0.121611163;0.418518096;0.222106934;0.234537548;0.15090357;0.309219904;0.208518039;0.326012946;0.130530902;0.372152403;0.231573763;0.261589585;0.163745331;0.343174105;0.224422523;0.263909314
S22;acuity_right;0.208924579;0.362060071;0.134427521;0.272913499;0.181081792;0.360415981;0.171820528;0.274398914;0.210810051;0.341523375;0.177817902;0.26352226;0.1885468;0.319543168;0.167686606;0.310500625;0.183505168;0.378504783;0.151494569;0.272547534
S23;acuity_right;0.130518455;0.288566788;0.326608183;0.250140089;0.084543323;0.261165551;0.268507213;0.378097193;0.10339488;0.273506257;0.250525784;0.364987746;0.101364865;0.303782664;0.274968835;0.314382658;0.094758393;0.248346824;0.296686135;0.352925566
S24;acuity_right;0.204064673;0.335078464;0.259141532;0.19941176;0.192986766;0.316627021;0.256865381;0.230695638;0.232957323;0.321879715;0.228528143;0.213950476;0.203512805;0.322516151;0.2290879;0.24211654;0.197383634;0.31118864;0.288473133;0.200750127
S25;acuity_right;0.231058667;0.237018632;0.189235376;0.333534157;0.162979783;0.273478516;0.188539231;0.367697049;0.194929433;0.272822497;0.171215091;0.355162896;0.152995226;0.274718909;0.185641178;0.37801666;0.146171276;0.210328427;0.188689151;0.448706389
S26;acuity_right;0.140416862;0.315030776;0.311088431;0.230763969;0.110043729;0.318486291;0.380937336;0.188207262;0.115765406;0.314018558;0.400397012;0.167220253;0.119594843;0.266433086;0.393584663;0.216698494;0.129927548;0.303675737;0.355255801;0.208141873
S28;acuity_right;0.25903136;0.382604779;0.187063651;0.168109423;0.199307945;0.383242697;0.203512886;0.209876256;0.213635609;0.370885879;0.192086514;0.220416526;0.237906105;0.385983151;0.18673963;0.186574848;0.156575912;0.354308217;0.226315464;0.259130837
S29;acuity_right;0.196871186;0.38865307;0.18792898;0.221098573;0.184392438;0.379553587;0.226135211;0.206583123;0.230115851;0.372618602;0.198915639;0.195289909;0.196203428;0.344827578;0.218229142;0.236837154;0.200055295;0.358994054;0.205505744;0.231982293
S30;acuity_right;0.140661628;0.230848071;0.258908242;0.365363312;0.127745957;0.22303132;0.293354842;0.350178376;0.091826998;0.198418922;0.302724401;0.399973342;0.093032856;0.178627528;0.298039782;0.424798154;0.093019264;0.20814121;0.310442864;0.38246998
S31;acuity_right;0.196746358;0.293423201;0.191702813;0.312541016;0.231139538;0.284494479;0.175521322;0.302557136;0.289639851;0.294484373;0.159967857;0.250735382;0.210089075;0.24484321;0.177177735;0.357829983;0.285397904;0.293249552;0.165279411;0.252093246
S32;acuity_right;0.159279466;0.280686228;0.243438374;0.310057019;0.161058068;0.296405387;0.278383077;0.25911435;0.182543182;0.31346322;0.279693052;0.219927387;0.155080699;0.288430508;0.309902877;0.24168247;0.197325858;0.272770731;0.277579015;0.247476514
S33;acuity_right;0.171899924;0.256869422;0.18861958;0.374250064;0.17079682;0.268188361;0.214212233;0.339205259;0.188934658;0.269026258;0.223087469;0.311236195;0.168247887;0.255008512;0.235362739;0.333928615;0.163957598;0.268299886;0.210182934;0.348380994
S34;acuity_right;0.205518385;0.248996503;0.324895031;0.216290606;0.159517448;0.217524166;0.429783718;0.190136235;0.154948709;0.209549418;0.474262459;0.158973078;0.125036386;0.188689428;0.496547059;0.187080273;0.112215972;0.157416602;0.527394951;0.200534463
S35;acuity_right;0.22301499;0.43861297;0.146641324;0.188166114;0.315129455;0.399138302;0.134594675;0.149388965;0.44582687;0.363666935;0.081851551;0.107583941;0.265186166;0.385001408;0.147354844;0.199885378;0.343261203;0.338831673;0.109988303;0.203547636
S36;acuity_right;0.197450114;0.349666654;0.214769651;0.234569709;0.233491786;0.332381047;0.236036036;0.195555653;0.25066711;0.317389368;0.264697349;0.165348136;0.238528553;0.288425102;0.267272024;0.20316756;0.212318753;0.308289126;0.266715826;0.208416751
S37;acuity_right;0.238752851;0.336256275;0.196606097;0.225599523;0.238971108;0.315764149;0.207065051;0.236768852;0.212237009;0.301992707;0.233033357;0.251449216;0.236075397;0.283411443;0.225223725;0.253684106;0.170107628;0.301954742;0.246997674;0.27943332
