Subject;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S10;Reposo_EEG;0.046024186;0.105495539;0.740327578;0.105825812;0.049808872;0.077252211;0.729788469;0.139597451;0.065375838;0.080526231;0.699697254;0.150334714;0.046026187;0.071993556;0.754244763;0.12462115;0.048898875;0.074528517;0.742697584;0.130524745
S11;Reposo_EEG;0.05679092;0.068744778;0.778342223;0.094905793;0.031642031;0.040658811;0.846635203;0.079947435;0.023027635;0.033809733;0.87434553;0.06780678;0.022152139;0.035320247;0.875324974;0.066445264;0.023200981;0.031312211;0.871080842;0.073190522
S13;Reposo_EEG;0.205198193;0.222247612;0.185734879;0.382843269;0.175149074;0.176624066;0.207953411;0.43653499;0.184607654;0.204058495;0.201741109;0.40583096;0.195857634;0.172661759;0.199217296;0.428344172;0.185229591;0.179803193;0.188590645;0.442794514
S14;Reposo_EEG;0.123002082;0.142456723;0.58786154;0.145013898;0.11123515;0.112794808;0.593687731;0.179632783;0.099443084;0.099083354;0.583171626;0.214779568;0.088403754;0.096668765;0.601725299;0.210329224;0.092048957;0.11234411;0.626354141;0.166922519
S15;Reposo_EEG;0.035499593;0.080759879;0.75632748;0.125534594;0.025144715;0.06433802;0.76873096;0.139406255;0.031239329;0.067398591;0.768606115;0.130960666;0.027090603;0.066511541;0.778304098;0.125944499;0.024321785;0.070845954;0.769485062;0.133757413
S16;Reposo_EEG;0.134461145;0.163576543;0.52949572;0.170416137;0.070174534;0.126091634;0.574502279;0.224427731;0.057810872;0.116945868;0.596025058;0.223470816;0.07448564;0.127096002;0.582062343;0.211151803;0.045667606;0.095339775;0.661639766;0.193635539
S18;Reposo_EEG;0.155612236;0.276217385;0.296412815;0.268988361;0.121803385;0.221344557;0.316563319;0.335844515;0.128436339;0.210779161;0.32407976;0.332117003;0.100113673;0.220423736;0.363145606;0.312531728;0.121654201;0.185267784;0.353834449;0.336226083
S21;Reposo_EEG;0.185507933;0.316801775;0.242898122;0.251049895;0.136910525;0.215100789;0.291964664;0.350139734;0.166579186;0.181503073;0.257193577;0.38538628;0.144408569;0.217864942;0.299773603;0.331929654;0.147173503;0.206053934;0.298503722;0.341520026
S22;Reposo_EEG;0.113077965;0.129640326;0.309647611;0.424037747;0.082199013;0.10193396;0.463773837;0.337458014;0.11294036;0.096827805;0.51712563;0.265687591;0.099085176;0.098857901;0.444968905;0.341507635;0.081465004;0.105837932;0.475510308;0.324491662
S23;Reposo_EEG;0.087301009;0.082469559;0.716869783;0.110429762;0.060389946;0.074458508;0.699244096;0.160375287;0.047636047;0.08048729;0.721232288;0.145205473;0.059251182;0.082685895;0.720688397;0.132880503;0.050158076;0.063444811;0.765634246;0.117110153
S24;Reposo_EEG;0.078346676;0.069474141;0.792051919;0.059393913;0.036896226;0.032056372;0.872361685;0.057907385;0.033632913;0.034009973;0.871126772;0.060400682;0.045052741;0.042964594;0.839448861;0.071762799;0.018393616;0.022222865;0.913243523;0.045611906
S27;Reposo_EEG;0.075185881;0.121205392;0.604818836;0.196159824;0.030069369;0.084575785;0.806330278;0.078215612;0.025388796;0.081295235;0.832570864;0.060090343;0.026101769;0.070480913;0.824343165;0.078147274;0.036227724;0.082371674;0.787439508;0.092821238
S28;Reposo_EEG;0.221513101;0.191018996;0.437418045;0.148275076;0.074475729;0.103276904;0.687651944;0.133602484;0.051755516;0.080248419;0.743612195;0.123574519;0.08309149;0.092454983;0.68100182;0.142757538;0.046312427;0.06180209;0.766446298;0.124375656
S29;Reposo_EEG;0.053648048;0.071127437;0.706106795;0.164252818;0.027265527;0.049742336;0.826031248;0.095934408;0.022035282;0.050573835;0.850928576;0.075932646;0.023105274;0.050066756;0.844424834;0.081243624;0.021693529;0.047339296;0.83480723;0.095305742
S30;Reposo_EEG;0.109020954;0.167148824;0.389120703;0.333325484;0.122065911;0.179869732;0.363380155;0.332699565;0.087888193;0.198967827;0.395875675;0.314956722;0.086168781;0.166627223;0.409986133;0.335601928;0.105066296;0.180222553;0.414471485;0.298121822
S31;Reposo_EEG;0.093786048;0.161263491;0.325434863;0.409929632;0.100613661;0.126022052;0.415383452;0.347486103;0.212511742;0.17703849;0.367511855;0.23652803;0.139023535;0.154078837;0.311693839;0.382427803;0.215852911;0.131266499;0.409845877;0.235910554
S32;Reposo_EEG;0.064721261;0.15075259;0.609652004;0.171638707;0.047461569;0.111341078;0.710168937;0.128927261;0.046294651;0.120490678;0.722176217;0.109531706;0.043217147;0.104563215;0.736725473;0.113610674;0.045751037;0.121051083;0.717010533;0.114611693
S33;Reposo_EEG;0.067415936;0.12233818;0.503529604;0.304329585;0.039961438;0.096937627;0.571155869;0.288256125;0.035625771;0.086307537;0.595797637;0.277857174;0.040500108;0.088737707;0.590489975;0.277113266;0.03083117;0.071996827;0.602013633;0.292027504
S34;Reposo_EEG;0.047777221;0.07715967;0.780099639;0.093708844;0.025077249;0.050440181;0.848093668;0.075548949;0.027576684;0.056479461;0.848234823;0.066992363;0.027818746;0.054454863;0.843691268;0.073152166;0.024085721;0.051261395;0.840018326;0.083784996
S35;Reposo_EEG;0.283679613;0.242306595;0.185644072;0.276834768;0.240759877;0.322701991;0.161181639;0.269844263;0.301998069;0.309094157;0.153968855;0.230869714;0.263885067;0.302676796;0.179883379;0.24967627;0.233395723;0.259772006;0.18889342;0.312245254
S36;Reposo_EEG;0.050778443;0.170920042;0.693038836;0.084680919;0.030957525;0.132530597;0.783739305;0.052462975;0.030032278;0.136101305;0.793875031;0.039771344;0.028817046;0.121722883;0.807906183;0.041272098;0.030039433;0.143795878;0.781334287;0.044608159
S3;dots_motion_right;0.436539141;0.249243816;0.082762853;0.226353841;0.305214333;0.219146769;0.127310379;0.34202783;0.193290587;0.19330653;0.138450345;0.460963736;0.276177432;0.215507043;0.134389443;0.366054853;0.269646501;0.22906419;0.123813641;0.368650607
S5;dots_motion_right;0.141904275;0.167780238;0.452405612;0.23243712;0.105650952;0.114341543;0.455221853;0.314683594;0.097863824;0.09665861;0.446023003;0.348831504;0.099271518;0.098930493;0.497398759;0.297140791;0.157569921;0.137267569;0.391337896;0.304750762
S6;dots_motion_right;0.14788507;0.216238025;0.163883495;0.449390895;0.146318187;0.175027233;0.156167828;0.501549694;0.10223675;0.147333097;0.188028497;0.549157962;0.140885818;0.164254703;0.187953272;0.492259681;0.086701612;0.137422882;0.15720777;0.598952552
S10;dots_motion_right;0.333138567;0.333590469;0.157943341;0.172075389;0.187740873;0.271351227;0.212030076;0.321101982;0.156207325;0.258852972;0.223206095;0.351886528;0.186000906;0.280011774;0.220815281;0.306596472;0.201610668;0.264695907;0.214542148;0.310832922
S11;dots_motion_right;0.240490791;0.363715629;0.153895649;0.237801477;0.210982341;0.314550196;0.15395129;0.314094785;0.240399663;0.314928571;0.151982711;0.285961452;0.265476475;0.318073659;0.16060246;0.250573181;0.210656569;0.305466104;0.149357401;0.326498922
S13;dots_motion_right;0.266255189;0.274130129;0.125283306;0.328199581;0.227378481;0.252402383;0.146152404;0.368440863;0.212337517;0.275292518;0.153455686;0.352206089;0.236252563;0.243868257;0.144596977;0.367962483;0.211709883;0.270772518;0.150408918;0.361989552
S14;dots_motion_right;0.201920936;0.233690598;0.232119399;0.321843048;0.103220009;0.137895689;0.276348863;0.463847459;0.102021519;0.139497127;0.264531321;0.474229285;0.112334127;0.158748995;0.252117748;0.454968157;0.112581644;0.150409763;0.260235074;0.458789896
S15;dots_motion_right;0.173211568;0.319884485;0.284800309;0.21955186;0.123756377;0.25441233;0.342609434;0.274382449;0.119557063;0.21954789;0.4019731;0.252678033;0.122546054;0.236997882;0.367367659;0.267945759;0.116558208;0.221889412;0.424252375;0.233115762
S16;dots_motion_right;0.323215372;0.309717628;0.147779065;0.215326962;0.159632777;0.266931458;0.184189219;0.381703375;0.167386355;0.267108994;0.170690626;0.38569049;0.200708782;0.269407822;0.17595715;0.347508335;0.169066867;0.280879962;0.171983568;0.368826808
S18;dots_motion_right;0.259265387;0.297882234;0.189380732;0.249344683;0.144854955;0.286629355;0.232228544;0.331457651;0.106050246;0.26972561;0.250020986;0.369567899;0.116753631;0.2787995;0.251397702;0.34876006;0.130012119;0.253695891;0.273313902;0.3385973
S21;dots_motion_right;0.404246661;0.349904074;0.111347915;0.131997929;0.261394972;0.304517505;0.170237216;0.258896732;0.19546003;0.261922657;0.190780641;0.344861833;0.23975551;0.295237201;0.183121549;0.2771705;0.241664241;0.299277815;0.184610391;0.268728132
S22;dots_motion_right;0.253581185;0.247248648;0.098014057;0.373139727;0.184184638;0.221691489;0.178619108;0.394741615;0.165899345;0.214523587;0.231897471;0.376914239;0.186451512;0.212622814;0.182970413;0.398213724;0.182984329;0.243428306;0.160709256;0.391436935
S23;dots_motion_right;0.260842966;0.252536116;0.202173215;0.279842633;0.15444546;0.229252669;0.222279673;0.386541252;0.146111245;0.241634506;0.232474171;0.372317639;0.185581658;0.256646002;0.221765881;0.329903121;0.156067908;0.215832639;0.241544932;0.378811286
S24;dots_motion_right;0.349293223;0.355481409;0.133137895;0.15936046;0.312883073;0.339238827;0.139334537;0.204543881;0.302637038;0.341440662;0.143805053;0.207665886;0.293856355;0.346754076;0.15241337;0.202522061;0.327801896;0.311414453;0.156993453;0.200934388
S27;dots_motion_right;0.207367539;0.319327508;0.16500168;0.300413589;0.184395137;0.391677218;0.188008364;0.230604458;0.193753169;0.384877663;0.217029456;0.198719398;0.199339597;0.325470199;0.226071948;0.242590334;0.176902988;0.362785153;0.210049101;0.244789753
S28;dots_motion_right;0.323675542;0.340374819;0.172433548;0.160537768;0.307032024;0.338260028;0.171413396;0.180929558;0.313874713;0.333615299;0.15764618;0.192762428;0.349503284;0.338991194;0.15708532;0.152680395;0.279125718;0.306568284;0.187720618;0.223980728
S29;dots_motion_right;0.333998147;0.222437066;0.126756992;0.306410192;0.378133796;0.259681598;0.12086968;0.233951656;0.400533803;0.252890189;0.118973774;0.21915371;0.306349661;0.241799196;0.143750826;0.297602257;0.296465242;0.205941919;0.140287044;0.344652695
S30;dots_motion_right;0.240718558;0.238322488;0.16133726;0.354696343;0.156803907;0.233593387;0.197581068;0.404834534;0.148957039;0.201197064;0.229087238;0.41224258;0.136649874;0.202324653;0.219747864;0.433823089;0.130530627;0.222508086;0.24525732;0.394697748
S31;dots_motion_right;0.245487324;0.237423053;0.184380128;0.320657621;0.253254729;0.249736893;0.163741396;0.319185392;0.247745202;0.271717906;0.148702936;0.321228313;0.227828913;0.252337724;0.169903712;0.335302449;0.238543937;0.238687001;0.159528898;0.35273108
S32;dots_motion_right;0.193049015;0.241346415;0.262334099;0.295898595;0.182485622;0.215058591;0.282633665;0.315232372;0.214460704;0.22797143;0.274347495;0.280174011;0.196239587;0.230108181;0.263789276;0.305681978;0.161549119;0.207988063;0.312997304;0.312730922
S33;dots_motion_right;0.203392099;0.236618577;0.159924198;0.391936535;0.189909099;0.228794659;0.158005581;0.411791828;0.218361207;0.239938866;0.148519321;0.381306222;0.201099836;0.223436168;0.158880655;0.407271429;0.177530474;0.26236418;0.167265037;0.383324899
S34;dots_motion_right;0.171478376;0.215317107;0.318834462;0.286958981;0.165094964;0.209646565;0.336543828;0.283231532;0.198592284;0.237864668;0.356413814;0.203997085;0.144591004;0.204339406;0.372450728;0.272652405;0.118361369;0.176035291;0.483249331;0.218908352
S35;dots_motion_right;0.248892191;0.248994645;0.15348934;0.275959134;0.419515591;0.248047519;0.101550038;0.197949833;0.540328082;0.241612387;0.076508321;0.126303577;0.355487764;0.266532803;0.115513187;0.226709199;0.347248877;0.260857425;0.128925522;0.206984412
S36;dots_motion_right;0.191746373;0.231563282;0.34163689;0.231839833;0.127464943;0.269069985;0.440898136;0.160631476;0.132341669;0.28910854;0.45340658;0.12375202;0.120379531;0.255504508;0.468738374;0.15359751;0.120703263;0.244462563;0.506249601;0.126817115
