Subject;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S24;Reposo_EEG _AO;0.239411385;0.328904913;0.241296463;0.18863771;0.222933535;0.321719308;0.234109027;0.219468634;0.260652103;0.317073815;0.215585648;0.204590926;0.201356642;0.317912979;0.255032042;0.223349041;0.244646742;0.305201901;0.246683403;0.201302251
S25;Reposo_EEG _AO;0.203035909;0.234400368;0.155910795;0.397782166;0.17291559;0.220648877;0.191410366;0.409065279;0.241483089;0.252739039;0.157622387;0.344481899;0.187158073;0.208348216;0.168887403;0.429527576;0.151518251;0.183542047;0.179145446;0.481409619
S26;Reposo_EEG _AO;0.144811569;0.308471197;0.290405214;0.252100185;0.072116298;0.29732045;0.39636979;0.230583083;0.100823281;0.30358784;0.393840829;0.198558663;0.074167124;0.271583446;0.399806974;0.249605863;0.109530307;0.274548903;0.415838521;0.197549006
S27;Reposo_EEG _AO;0.155525433;0.379507788;0.243179621;0.219251247;0.094900058;0.49244388;0.267891912;0.143591418;0.072882574;0.56576444;0.254691971;0.105828315;0.094086359;0.455256154;0.305983998;0.143513822;0.074378361;0.474608718;0.301712054;0.147975831
S28;Reposo_EEG _AO;0.357907058;0.310736037;0.17287582;0.155866076;0.253159888;0.195014855;0.318160157;0.230258451;0.254794501;0.178564349;0.326357071;0.237853186;0.259583003;0.212202737;0.298743528;0.227190318;0.18009432;0.142443676;0.396931457;0.27797289
S29;Reposo_EEG _AO;0.162714701;0.193922579;0.367522353;0.266157547;0.113398062;0.132805041;0.565708523;0.183747343;0.188666265;0.143961066;0.526493874;0.13787755;0.116664995;0.15128762;0.534778667;0.191421929;0.086129492;0.107252473;0.632310932;0.170977606
S30;Reposo_EEG _AO;0.099574717;0.21903878;0.30496989;0.373057443;0.091883546;0.188952198;0.317099511;0.398345044;0.096598377;0.159509889;0.377049915;0.363093449;0.08155255;0.1687108;0.370912972;0.376304761;0.074777177;0.144413646;0.413370038;0.364318229
S31;Reposo_EEG _AO;0.332572975;0.221793754;0.178524881;0.263416601;0.334134925;0.253452688;0.179672731;0.229265689;0.312574947;0.331330838;0.168365014;0.184650839;0.305941998;0.274655316;0.169498136;0.246639191;0.293704881;0.292432279;0.190756976;0.219160607
S32;Reposo_EEG _AO;0.135092203;0.264566946;0.300307173;0.297525903;0.164368608;0.202269716;0.340622026;0.290698044;0.201803739;0.216586929;0.322852749;0.256694475;0.164499929;0.189583082;0.35943915;0.284081795;0.151218329;0.215857804;0.34166998;0.288898651
S33;Reposo_EEG _AO;0.127308335;0.148879039;0.293399001;0.425481378;0.097993881;0.124187806;0.344888809;0.427037722;0.13963132;0.152694548;0.294331841;0.406395372;0.095867018;0.137260826;0.292894315;0.468400875;0.082790559;0.125619713;0.395574073;0.388919752
S34;Reposo_EEG _AO;0.045399437;0.076905082;0.781278527;0.095307921;0.029325331;0.060538655;0.825452489;0.084162542;0.04226225;0.082444504;0.792117376;0.082714977;0.031528015;0.07284087;0.804253536;0.090739986;0.029296439;0.067189163;0.815374907;0.087460544
S35;Reposo_EEG _AO;0.35630153;0.252131909;0.11462818;0.269699643;0.339440503;0.298313437;0.115634067;0.242417125;0.405415638;0.303093406;0.097711312;0.191557652;0.311223465;0.286360586;0.13003941;0.267010613;0.329437173;0.265786548;0.139545754;0.261877841
S36;Reposo_EEG _AO;0.178046755;0.200275421;0.28473756;0.328809057;0.2510358;0.211632408;0.363423432;0.169487363;0.310388454;0.238202976;0.333418861;0.1144945;0.208199975;0.203695653;0.410168275;0.174041938;0.20858304;0.182972652;0.366319627;0.233057397
S37;Reposo_EEG _AO;0.247093116;0.228397806;0.246316715;0.276595017;0.189725665;0.18534389;0.316764982;0.306744023;0.171368939;0.186150842;0.345894947;0.295038488;0.184619249;0.189236714;0.318046917;0.306695608;0.156167791;0.164127633;0.34313527;0.335083288
S2;Reposo_EEG;0.084274014;0.201487068;0.537996972;0.169335418;0.069030264;0.131210451;0.590972933;0.200204766;0.072147971;0.109768218;0.594885797;0.214555509;0.062187389;0.120997046;0.573040757;0.232266151;0.068567234;0.111963024;0.670300946;0.145218454
S3;Reposo_EEG;0.129752836;0.141818082;0.294098256;0.432593025;0.105326067;0.132403893;0.278378404;0.481521348;0.115038311;0.122314911;0.286978031;0.472940926;0.110094479;0.116783947;0.298931301;0.471989;0.080700624;0.118565868;0.322477922;0.475892618
S7;Reposo_EEG;0.195539237;0.253267508;0.347262422;0.200275812;0.091141657;0.220715077;0.368952016;0.314429454;0.121071866;0.182030077;0.300320125;0.38722195;0.187584752;0.224105646;0.308748788;0.27588741;0.15036833;0.182743005;0.356199943;0.304559825
S10;Reposo_EEG;0.046024186;0.105495539;0.740327578;0.105825812;0.049808872;0.077252211;0.729788469;0.139597451;0.065375838;0.080526231;0.699697254;0.150334714;0.046026187;0.071993556;0.754244763;0.12462115;0.048898875;0.074528517;0.742697584;0.130524745
S13;Reposo_EEG;0.205198193;0.222247612;0.185734879;0.382843269;0.175149074;0.176624066;0.207953411;0.43653499;0.184607654;0.204058495;0.201741109;0.40583096;0.195857634;0.172661759;0.199217296;0.428344172;0.185229591;0.179803193;0.188590645;0.442794514
S14;Reposo_EEG;0.123002082;0.142456723;0.58786154;0.145013898;0.11123515;0.112794808;0.593687731;0.179632783;0.099443084;0.099083354;0.583171626;0.214779568;0.088403754;0.096668765;0.601725299;0.210329224;0.092048957;0.11234411;0.626354141;0.166922519
S15;Reposo_EEG;0.035499593;0.080759879;0.75632748;0.125534594;0.025144715;0.06433802;0.76873096;0.139406255;0.031239329;0.067398591;0.768606115;0.130960666;0.027090603;0.066511541;0.778304098;0.125944499;0.024321785;0.070845954;0.769485062;0.133757413
S16;Reposo_EEG;0.134461145;0.163576543;0.52949572;0.170416137;0.070174534;0.126091634;0.574502279;0.224427731;0.057810872;0.116945868;0.596025058;0.223470816;0.07448564;0.127096002;0.582062343;0.211151803;0.045667606;0.095339775;0.661639766;0.193635539
S18;Reposo_EEG;0.155612236;0.276217385;0.296412815;0.268988361;0.121803385;0.221344557;0.316563319;0.335844515;0.128436339;0.210779161;0.32407976;0.332117003;0.100113673;0.220423736;0.363145606;0.312531728;0.121654201;0.185267784;0.353834449;0.336226083
S19;Reposo_EEG;0.103513269;0.230890014;0.533972493;0.129876276;0.081523626;0.205851259;0.579687108;0.131299188;0.070423092;0.208664055;0.585607206;0.13324467;0.075896006;0.212717135;0.558711271;0.150703873;0.071426721;0.211525628;0.590173673;0.125530215
S22;Reposo_EEG;0.113077965;0.129640326;0.309647611;0.424037747;0.082199013;0.10193396;0.463773837;0.337458014;0.11294036;0.096827805;0.51712563;0.265687591;0.099085176;0.098857901;0.444968905;0.341507635;0.081465004;0.105837932;0.475510308;0.324491662
S23;Reposo_EEG;0.087301009;0.082469559;0.716869783;0.110429762;0.060389946;0.074458508;0.699244096;0.160375287;0.047636047;0.08048729;0.721232288;0.145205473;0.059251182;0.082685895;0.720688397;0.132880503;0.050158076;0.063444811;0.765634246;0.117110153
S24;Reposo_EEG;0.078346676;0.069474141;0.792051919;0.059393913;0.036896226;0.032056372;0.872361685;0.057907385;0.033632913;0.034009973;0.871126772;0.060400682;0.045052741;0.042964594;0.839448861;0.071762799;0.018393616;0.022222865;0.913243523;0.045611906
S25;Reposo_EEG;0.094669445;0.133350225;0.236356026;0.525523254;0.074378321;0.118600898;0.255009206;0.546412143;0.098012051;0.13547646;0.217536881;0.544733945;0.070877321;0.119808169;0.247864184;0.554618627;0.061407297;0.112031018;0.226519838;0.593892629
S26;Reposo_EEG;0.100323978;0.240852873;0.400259025;0.255348224;0.04550265;0.200026928;0.549163135;0.2036623;0.041005653;0.181184125;0.607314477;0.169343867;0.039560124;0.157253831;0.628603797;0.17293961;0.045807081;0.151555564;0.629674091;0.171418333
S27;Reposo_EEG;0.075185881;0.121205392;0.604818836;0.196159824;0.030069369;0.084575785;0.806330278;0.078215612;0.025388796;0.081295235;0.832570864;0.060090343;0.026101769;0.070480913;0.824343165;0.078147274;0.036227724;0.082371674;0.787439508;0.092821238
S28;Reposo_EEG;0.221513101;0.191018996;0.437418045;0.148275076;0.074475729;0.103276904;0.687651944;0.133602484;0.051755516;0.080248419;0.743612195;0.123574519;0.08309149;0.092454983;0.68100182;0.142757538;0.046312427;0.06180209;0.766446298;0.124375656
S29;Reposo_EEG;0.053648048;0.071127437;0.706106795;0.164252818;0.027265527;0.049742336;0.826031248;0.095934408;0.022035282;0.050573835;0.850928576;0.075932646;0.023105274;0.050066756;0.844424834;0.081243624;0.021693529;0.047339296;0.83480723;0.095305742
S30;Reposo_EEG;0.109020954;0.167148824;0.389120703;0.333325484;0.122065911;0.179869732;0.363380155;0.332699565;0.087888193;0.198967827;0.395875675;0.314956722;0.086168781;0.166627223;0.409986133;0.335601928;0.105066296;0.180222553;0.414471485;0.298121822
S31;Reposo_EEG;0.093786048;0.161263491;0.325434863;0.409929632;0.100613661;0.126022052;0.415383452;0.347486103;0.212511742;0.17703849;0.367511855;0.23652803;0.139023535;0.154078837;0.311693839;0.382427803;0.215852911;0.131266499;0.409845877;0.235910554
S32;Reposo_EEG;0.064721261;0.15075259;0.609652004;0.171638707;0.047461569;0.111341078;0.710168937;0.128927261;0.046294651;0.120490678;0.722176217;0.109531706;0.043217147;0.104563215;0.736725473;0.113610674;0.045751037;0.121051083;0.717010533;0.114611693
S33;Reposo_EEG;0.067415936;0.12233818;0.503529604;0.304329585;0.039961438;0.096937627;0.571155869;0.288256125;0.035625771;0.086307537;0.595797637;0.277857174;0.040500108;0.088737707;0.590489975;0.277113266;0.03083117;0.071996827;0.602013633;0.292027504
S34;Reposo_EEG;0.047777221;0.07715967;0.780099639;0.093708844;0.025077249;0.050440181;0.848093668;0.075548949;0.027576684;0.056479461;0.848234823;0.066992363;0.027818746;0.054454863;0.843691268;0.073152166;0.024085721;0.051261395;0.840018326;0.083784996
S35;Reposo_EEG;0.283679613;0.242306595;0.185644072;0.276834768;0.240759877;0.322701991;0.161181639;0.269844263;0.301998069;0.309094157;0.153968855;0.230869714;0.263885067;0.302676796;0.179883379;0.24967627;0.233395723;0.259772006;0.18889342;0.312245254
S36;Reposo_EEG;0.050778443;0.170920042;0.693038836;0.084680919;0.030957525;0.132530597;0.783739305;0.052462975;0.030032278;0.136101305;0.793875031;0.039771344;0.028817046;0.121722883;0.807906183;0.041272098;0.030039433;0.143795878;0.781334287;0.044608159
S37;Reposo_EEG;0.049722266;0.158464239;0.650777495;0.14018558;0.038065168;0.118728891;0.728197255;0.114436434;0.036563025;0.095233898;0.765610582;0.102056151;0.03669618;0.111277615;0.735980802;0.115597185;0.039882444;0.098606932;0.741687824;0.119122824
S2;form_both;0.271095102;0.318744923;0.178578878;0.226075842;0.193942565;0.244227279;0.215143377;0.339048863;0.16834439;0.203953854;0.232663867;0.387109588;0.184864363;0.230579206;0.209970856;0.3655633;0.201480039;0.243015334;0.235619047;0.31441536
S3;form_both;0.408430551;0.274860685;0.117425375;0.195322108;0.295435867;0.250593738;0.158426489;0.291985758;0.22119971;0.2276031;0.167758369;0.377588778;0.27847508;0.234176325;0.164898409;0.318535332;0.259334541;0.255749828;0.168222067;0.312259464
S7;form_both;0.501392707;0.279149138;0.105319286;0.112522115;0.374219952;0.266403243;0.153246193;0.203857461;0.228051908;0.29932065;0.194159934;0.275224303;0.344568097;0.288605592;0.148370238;0.215383737;0.343737899;0.30550423;0.165888884;0.182986293
S10;form_both;0.414596802;0.312560955;0.15030062;0.120917203;0.247908486;0.252137414;0.227017182;0.267879005;0.215591569;0.227305543;0.223664357;0.325274251;0.312844906;0.246093904;0.21155905;0.225031386;0.244216865;0.24565589;0.238837485;0.266491444
S13;form_both;0.207811247;0.267492028;0.163608289;0.356833989;0.212180073;0.207311916;0.201122255;0.375828883;0.24129893;0.209598803;0.188495498;0.356045608;0.191726898;0.221380222;0.190392524;0.391885899;0.21637136;0.204790133;0.210612004;0.3644013
S14;form_both;0.15301744;0.163299368;0.419811525;0.252728456;0.077783663;0.085729699;0.487024333;0.334165068;0.069390246;0.086501791;0.47049256;0.35753138;0.081558113;0.086460449;0.461958123;0.354128493;0.094777065;0.124121846;0.42057809;0.346152801
S15;form_both;0.496747921;0.224923126;0.17236656;0.104532761;0.216589322;0.185562235;0.38061546;0.214800292;0.116199741;0.116211612;0.545821663;0.218565577;0.168592592;0.19174154;0.41487553;0.222796682;0.085290999;0.123804894;0.569535942;0.218561507
S16;form_both;0.442792413;0.303084345;0.110960641;0.140006063;0.310208688;0.307926554;0.14577904;0.231489141;0.195243242;0.312559189;0.171212008;0.313639402;0.291662458;0.316062417;0.15996551;0.226854777;0.273393472;0.303402589;0.158365555;0.25968241
S18;form_both;0.180873586;0.256248359;0.251917692;0.303178387;0.100503171;0.227252255;0.272771875;0.387914773;0.08579411;0.246666225;0.286699058;0.370658149;0.088475687;0.220602914;0.295645077;0.383747934;0.115551684;0.247100282;0.282495003;0.346197372
S19;form_both;0.158471675;0.310556048;0.359847072;0.16774425;0.121458058;0.274415995;0.429334582;0.170952901;0.158730588;0.249543141;0.435494224;0.152692298;0.109818245;0.26155897;0.44920185;0.175124896;0.123338124;0.253542849;0.465076452;0.155322597
S22;form_both;0.29607949;0.243546068;0.124042971;0.301664207;0.237878832;0.21039526;0.182580936;0.341036585;0.239053418;0.194685987;0.202887327;0.347075696;0.2242288;0.209655833;0.179671681;0.360128191;0.231835284;0.197380317;0.194059185;0.349982072
S23;form_both;0.289104918;0.249161081;0.23253885;0.222793509;0.144882114;0.213741627;0.250507867;0.376312146;0.112333034;0.208543012;0.260738048;0.401944447;0.155486201;0.226301217;0.271661072;0.334026645;0.125944049;0.21739168;0.289706228;0.353574991
S24;form_both;0.274872091;0.306111472;0.209600943;0.2046662;0.157711128;0.261086635;0.255436627;0.317299099;0.185677506;0.270570496;0.274782613;0.263409985;0.15488612;0.260545629;0.246703067;0.329435572;0.172960672;0.285773456;0.334441163;0.202938735
S25;form_both;0.274872091;0.306111472;0.209600943;0.2046662;0.157711128;0.261086635;0.255436627;0.317299099;0.185677506;0.270570496;0.274782613;0.263409985;0.15488612;0.260545629;0.246703067;0.329435572;0.172960672;0.285773456;0.334441163;0.202938735
S26;form_both;0.160604764;0.280358248;0.164812371;0.384852769;0.18008301;0.270273134;0.198804314;0.343018155;0.211645843;0.296538868;0.208155865;0.278447709;0.16193453;0.259630715;0.223731497;0.346631789;0.165084219;0.265338483;0.224181828;0.338819459
S27;form_both;0.217722475;0.280064513;0.233700322;0.263169496;0.222377796;0.366033191;0.26152308;0.147089715;0.191183913;0.403390588;0.279776498;0.122668189;0.153320374;0.36063943;0.317559773;0.164391551;0.180257861;0.357278179;0.297214482;0.161349901
S28;form_both;0.258714698;0.286590505;0.17745239;0.269420146;0.28096707;0.271380762;0.175792232;0.264357252;0.337155958;0.284423764;0.152568268;0.220137551;0.26149284;0.286785813;0.174794179;0.270462736;0.255435991;0.276000924;0.182396448;0.278596208
S29;form_both;0.295472525;0.077396817;0.077832038;0.167924699;0.260472744;0.08935315;0.095671281;0.141073999;0.294132556;0.226712059;0.191377954;0.169558601;0.192364074;0.201855;0.200887535;0.243940126;0.252218386;0.087515525;0.113146129;0.135918245
S30;form_both;0.10533484;0.133473908;0.344742309;0.41131236;0.090645631;0.161830795;0.36300945;0.381082391;0.095023959;0.155157374;0.386226879;0.35925967;0.076991247;0.122218201;0.41154526;0.384958165;0.080378134;0.146791978;0.414559826;0.354148258
S31;form_both;0.106959292;0.124100332;0.252015907;0.505059152;0.097320252;0.179960617;0.228149933;0.475038675;0.13096456;0.224650375;0.188895758;0.436289183;0.127310283;0.194734908;0.193371887;0.465147164;0.123034493;0.182751605;0.214122864;0.462927668
S32;form_both;0.191475484;0.245423079;0.265289772;0.292832881;0.164824189;0.27488516;0.295201342;0.262654133;0.165388963;0.287914319;0.298849392;0.245545726;0.177196417;0.261271094;0.297402788;0.261720027;0.134708589;0.263259517;0.343704348;0.255792975
S33;form_both;0.295203694;0.252790044;0.160298474;0.285175662;0.304428186;0.205192575;0.148264861;0.3342265;0.347220717;0.250005903;0.136119375;0.260519715;0.276668578;0.224017636;0.164892446;0.327376124;0.289490647;0.263805998;0.159135945;0.280620218
S34;form_both;0.139611852;0.132322183;0.528027225;0.195495143;0.141998243;0.141059244;0.537183433;0.176266429;0.187868381;0.15840825;0.516167259;0.135565102;0.103224636;0.133265525;0.615592762;0.145599835;0.080409919;0.120407883;0.62737804;0.169280145
S35;form_both;0.254926061;0.286713448;0.152818317;0.297171418;0.334737963;0.310427148;0.142527176;0.207810998;0.451068008;0.295948509;0.109541079;0.141205459;0.289711735;0.326392783;0.155885987;0.223889483;0.29905994;0.31352975;0.16121058;0.222209246
S36;form_both;0.108934269;0.14707832;0.345371643;0.390402132;0.149595785;0.229913006;0.432547167;0.184979404;0.173160183;0.256854041;0.481459499;0.087564404;0.115149035;0.205551616;0.552664376;0.125184435;0.118941337;0.208624196;0.521165913;0.147981786
S37;form_both;0.26132618;0.252184996;0.232811558;0.251429965;0.173432269;0.204476318;0.30109343;0.319322495;0.154134571;0.199369764;0.309906633;0.335210148;0.17481649;0.202593019;0.303347224;0.317351835;0.16409637;0.17632092;0.292767061;0.365526689
